guid,location_name,coordinates,lat,lon,Dupe,,,,,Coord - Rounded1,Coord - Rounded2,lat - Rounded1,lat - Rounded2,Mismatch Check,,
bc2e9ec22c71ea939a8536c90d6af9e4,"Cincinnati, OH, USA","39.1031182, -84.5120196",39.1031182,-84.5120196,1,,,,,39.103,-84.512,39.103,-84.512,Match,,
bc30ce35d8040b16fcf9521c002dc138,"Atlanta, GA, USA","33.7489954, -84.3879824",33.7489954,-84.3879824,1,,,,,33.749,-84.388,33.749,-84.388,Match,,
bc32026ba26a91d865aafee0c092fbcf,"Boston, MA, USA","42.3600825, -71.0588801",42.3600825,-71.0588801,1,,,,,42.36,-71.059,42.36,-71.059,Match,,
bc443493e9fe68d9c1390226533386a4,"Daytona Beach, FL, USA","29.2108147, -81.0228331",29.2108147,-81.0228331,1,,,,,29.211,-81.023,29.211,-81.023,Match,,
bc4678dc5def6a5691d667ebe4b0b05e,"Los Angeles, CA, USA","34.0522342, -118.2436849",34.0522342,-118.2436849,1,,,,,34.052,-118.244,34.052,-118.244,Match,,
bc63edda693e8f92b98cb29b1ad08dfd,"North Liberty, IA, USA","41.739482, -91.6080974",41.739482,-91.6080974,1,,,,,41.739,-91.608,41.739,-91.608,Match,,
bc6ba376707d30e6f77486c5403077c2,"Addison, TX, USA","32.96179, -96.8291685",32.96179,-96.8291685,1,,,,,32.962,-96.829,32.962,-96.829,Match,,
bc6bb9d10a25227a7dab12e3883c8040,"Winter Park, FL, USA","28.5999998, -81.3392352",28.5999998,-81.3392352,1,,,,,28.6,-81.339,28.6,-81.339,Match,,
bc8f9401cc5ca763299a507e96aa3663,"Dallas, TX, USA","32.7766642, -96.7969879",32.7766642,-96.7969879,1,,,,,32.777,-96.797,32.777,-96.797,Match,,
bca9108b1d6880c38ed035159721157f,"Rye Brook, NY, USA","41.0188032, -73.6813591",41.0188032,-73.6813591,1,,,,,41.019,-73.681,41.019,-73.681,Match,,
bcba8008877bad3afc60e26ff9fa7a95,"Sao Paulo, Sao Paulo, Brazil","-23.5505199, -46.6333094",-23.5505199,-46.6333094,1,,,,,-23.551,-46.633,-23.551,-46.633,Match,,
bcc9988de9bb10e7edfd91d778652945,"Calabasas, CA, USA","34.1367208, -118.6614809",34.1367208,-118.6614809,1,,,,,34.137,-118.661,34.137,-118.661,Match,,
bcd5f13689e2d432170616bb83eb1f49,"Fort Worth, TX, USA","32.7554883, -97.3307658",32.7554883,-97.3307658,1,,,,,32.755,-97.331,32.755,-97.331,Match,,
bcdd22c25cf11e443e9c5fa0c48da245,"McLean, VA, USA","38.9338676, -77.1772604",38.9338676,-77.1772604,1,,,,,38.934,-77.177,38.934,-77.177,Match,,
bcf246f446f1c795d24da9b80c23eeae,"Sumitomo Mitsui Banking Corporation (SMBC) HQ, Tokyo, Japan","35.6849754, 139.7623658",35.6849754,139.7623658,1,,,,,35.685,139.762,35.685,139.762,Match,,
bcf893efc5f9586bb3469ead51e65203,"95, Estela Marina 10143","40.72464129999999, -73.994739",40.7246413,-73.994739,1,,,,,40.725,-73.995,40.725,-73.995,Match,,
bd07e804a4c27189c0646e435c68d759,"The New York and Presbyterian Hospital HQ, New York, NY, USA","40.7643316, -73.95425589999999",40.7643316,-73.9542559,1,,,,,40.764,-73.954,40.764,-73.954,Match,,
bd09f2248047d93ac0732cd2ad883bc1,"Rochester, NH, USA","43.304526, -70.9756186",43.304526,-70.9756186,1,,,,,43.305,-70.976,43.305,-70.976,Match,,
bd0aac8ad8a3af41035cb47c465dce70,"Santiago, Region Metropolitana (Santiago), Chile","-33.4375545, -70.6504896",-33.4375545,-70.6504896,1,,,,,-33.438,-70.65,-33.438,-70.65,Match,,
bd34297f4b6af75fed232ae5af6c21e9,"Plano, TX, USA","33.0198431, -96.6988856",33.0198431,-96.6988856,1,,,,,33.02,-96.699,33.02,-96.699,Match,,
bd44d412df4dabe0960ea76b5f8bc050,"Gurgaon, Haryana, India","28.4594965, 77.0266383",28.4594965,77.0266383,1,,,,,28.459,77.027,28.459,77.027,Match,,
bd4b5ded998e64f9cff541a2b917c0fe,"Jasper, IN, USA","38.3914418, -86.9311094",38.3914418,-86.9311094,1,,,,,38.391,-86.931,38.391,-86.931,Match,,
bd5929b8484e6174d5cbcf87b5917474,"Beijing, China","39.9041999, 116.4073963",39.9041999,116.4073963,1,,,,,39.904,116.407,39.904,116.407,Match,,
bd5a7cf674e5545b6885bdf2413633ab,"Omni Hotels HQ, Dallas, TX, USA","32.8054948, -96.8165921",32.8054948,-96.8165921,1,,,,,32.805,-96.817,32.805,-96.817,Match,,
bd7a2c6fa82cb82b6eb9bdbf7d1010e9,"Denver, CO, USA","39.7392358, -104.990251",39.7392358,-104.990251,1,,,,,39.739,-104.99,39.739,-104.99,Match,,
bda630e3d2507da486f808bc6cef8c6f,"Menlo Park, CA, USA","37.4529598, -122.1817252",37.4529598,-122.1817252,1,,,,,37.453,-122.182,37.453,-122.182,Match,,
bda885acba5492e7650790270b088418,"Bentonville, AR, USA","36.3728538, -94.2088172",36.3728538,-94.2088172,1,,,,,36.373,-94.209,36.373,-94.209,Match,,
bdb4c989ad4c17392dcddb762cf407e1,"Deerfield, IL, USA","42.1711365, -87.8445119",42.1711365,-87.8445119,1,,,,,42.171,-87.845,42.171,-87.845,Match,,
bdc2ee843c0876df605f0501a4aa4468,"Toronto, Ontario, Canada","43.653226, -79.3831843",43.653226,-79.3831843,1,,,,,43.653,-79.383,43.653,-79.383,Match,,
bdc68c5618c5e210a55e343d6779c74d,"Malvern, PA, USA","40.0362184, -75.5138118",40.0362184,-75.5138118,1,,,,,40.036,-75.514,40.036,-75.514,Match,,
bdfbd073578d340b6d621d225125a4e4,"San Mateo, CA, USA","37.5629917, -122.3255254",37.5629917,-122.3255254,1,,,,,37.563,-122.326,37.563,-122.326,Match,,
be04a2bea10045b97c1a9c3b5b07a6f8,"Salt Lake City, UT, USA","40.7607793, -111.8910474",40.7607793,-111.8910474,1,,,,,40.761,-111.891,40.761,-111.891,Match,,
be0e954d83b991ebc047cffee70a3a02,"IGA INC HQ, Chicago, IL, USA","41.98540970000001, -87.84534389999999",41.9854097,-87.8453439,1,,,,,41.985,-87.845,41.985,-87.845,Match,,
be222fa6f4d0d150cc246d0373224c88,"South San Francisco, CA, USA","37.654656, -122.4077498",37.654656,-122.4077498,1,,,,,37.655,-122.408,37.655,-122.408,Match,,
be28dba254c2d473aa61c7c9302b37a1,"Boston, MA, USA","42.3600825, -71.0588801",42.3600825,-71.0588801,1,,,,,42.36,-71.059,42.36,-71.059,Match,,
be2a0e3a1cda96df5777e9a173eff4a4,"Minneapolis, MN, USA","44.977753, -93.2650108",44.977753,-93.2650108,1,,,,,44.978,-93.265,44.978,-93.265,Match,,
be337dc86b315b0e3fe48c5bebb0476b,"Bridgeville, PA, USA","40.3561805, -80.1100556",40.3561805,-80.1100556,1,,,,,40.356,-80.11,40.356,-80.11,Match,,
be3b51ec2c1ecd453d77b77a567455cc,"Emeryville, CA, USA","37.8395028, -122.2892278",37.8395028,-122.2892278,1,,,,,37.84,-122.289,37.84,-122.289,Match,,
be58e5e2b46914d524bdf35bbff5644a,"Watertown, MA, USA","42.3709299, -71.1828321",42.3709299,-71.1828321,1,,,,,42.371,-71.183,42.371,-71.183,Match,,
be5b19ab3dd584a8a156bd0de7506bee,"Munich, Bavaria, Germany","48.1351253, 11.5819805",48.1351253,11.5819805,1,,,,,48.135,11.582,48.135,11.582,Match,,
be5d03646d61ebf6011e5a0d974e013f,"Springfield, VA, USA","38.7892801, -77.1872036",38.7892801,-77.1872036,1,,,,,38.789,-77.187,38.789,-77.187,Match,,
be6452b14eaf9f784ff6b755ca5ab064,"East Hanover, NJ, USA","40.8200623, -74.3647247",40.8200623,-74.3647247,1,,,,,40.82,-74.365,40.82,-74.365,Match,,
be64f376e923fa98f613cc9369f04cf0,"Newport News, VA, USA","37.0870821, -76.4730122",37.0870821,-76.4730122,1,,,,,37.087,-76.473,37.087,-76.473,Match,,
be6df9a10d786e0c2eb3ac62f8040300,"New York, NY, USA","40.7127753, -74.0059728",40.7127753,-74.0059728,1,,,,,40.713,-74.006,40.713,-74.006,Match,,
be88cf925c6f12bd5c35d2ab402bf381,"San Diego, CA, USA","32.715738, -117.1610838",32.715738,-117.1610838,1,,,,,32.716,-117.161,32.716,-117.161,Match,,
bea1fc82c36a818d154d2973ba1615d1,"Brentford, Middlesex, UK","51.486073, -0.3101169",51.486073,-0.3101169,1,,,,,51.486,-0.31,51.486,-0.31,Match,,
bebe2053a8d82be1e8c0986f277a27ba,"Kohl's HQ, Menomonee Falls, WI, USA","43.121978, -88.12319",43.121978,-88.12319,1,,,,,43.122,-88.123,43.122,-88.123,Match,,
bed9dcceab9a1224c895aef2579de742,"Atlanta, GA, USA","33.7489954, -84.3879824",33.7489954,-84.3879824,1,,,,,33.749,-84.388,33.749,-84.388,Match,,
bee5ad7b83fb27ee80e86747951a2640,"Sylmar, CA, USA","34.3058279, -118.4571974",34.3058279,-118.4571974,1,,,,,34.306,-118.457,34.306,-118.457,Match,,
bef200a255fd2f2b775d929d6f77b170,"Jena, Thuringia, Germany","50.927054, 11.5892372",50.927054,11.5892372,1,,,,,50.927,11.589,50.927,11.589,Match,,
bf042a9b8601a93e9bc636c288d89d69,"London, UK","51.5071356, -0.13054",51.5071356,-0.13054,1,,,,,51.507,-0.131,51.507,-0.131,Match,,
bf13a2aec89bf4baa7fdd7d8432323e4,"St. Louis, MO, USA","38.6270025, -90.1994042",38.6270025,-90.1994042,1,,,,,38.627,-90.199,38.627,-90.199,Match,,
bf26669d9b6a391452db87b69ae4843d,"Dominion Energy HQ, Norfolk, VA, USA","36.8474594, -76.2912645",36.8474594,-76.2912645,1,,,,,36.847,-76.291,36.847,-76.291,Match,,
bf32fc067fc2e5abd57ad54df7b81443,"Ithaca, NY, USA","42.4439614, -76.5018807",42.4439614,-76.5018807,1,,,,,42.444,-76.502,42.444,-76.502,Match,,
bf375122f49fbec2e49ed133eb6d2119,"Coinbase Inc HQ, San Francisco, CA, USA","37.7900465, -122.4008744",37.7900465,-122.4008744,1,,,,,37.79,-122.401,37.79,-122.401,Match,,
bf3d524eb769b4239bd22a351bf65ac1,"Hangzhou, Zhejiang Province, China","30.274084, 120.15507",30.274084,120.15507,1,,,,,30.274,120.155,30.274,120.155,Match,,
bf4a86f7dafcbcf775aac40e5b6d1d31,"Sunnyvale, CA, USA","37.36883, -122.0363496",37.36883,-122.0363496,1,,,,,37.369,-122.036,37.369,-122.036,Match,,
bf67f8831b8091fb9c66e38d694e5858,"Milwaukee, WI, USA","43.0389025, -87.9064736",43.0389025,-87.9064736,1,,,,,43.039,-87.906,43.039,-87.906,Match,,
bf6d914293a9d65a72ebe95031c435e1,"Seattle, WA, USA","47.6062095, -122.3320708",47.6062095,-122.3320708,1,,,,,47.606,-122.332,47.606,-122.332,Match,,
bf75487c19a45f51307b33fb01600d3b,"Nashville, TN, USA","36.1626638, -86.7816016",36.1626638,-86.7816016,1,,,,,36.163,-86.782,36.163,-86.782,Match,,
bf80711117769366ce7df6052553058d,"American Eagle HQ, Pittsburgh, PA, USA","40.4268963, -79.9634109",40.4268963,-79.9634109,1,,,,,40.427,-79.963,40.427,-79.963,Match,,
bfb2c0e74da87ecef0969d9acf3c3881,"Kowloon, Kowloon, Hong Kong","22.3185673, 114.1796057",22.3185673,114.1796057,1,,,,,22.319,114.18,22.319,114.18,Match,,
bfb99fc7faca565dc0a19e635f45637e,"London, UK","51.5073509, -0.1277583",51.5073509,-0.1277583,1,,,,,51.507,-0.128,51.507,-0.128,Match,,
bfb9b1023d71aa3b61d7ea70e1b4caa4,"Houston, TX, USA","29.7604267, -95.3698028",29.7604267,-95.3698028,1,,,,,29.76,-95.37,29.76,-95.37,Match,,
bfbbe3c289802ac7bdc30ec751ab62ca,"Herndon, VA, USA","38.9695545, -77.3860976",38.9695545,-77.3860976,1,,,,,38.97,-77.386,38.97,-77.386,Match,,
bfc17f2c16e228c111086db28d388a35,"Hamilton, Bermuda","32.2945837, -64.7858887",32.2945837,-64.7858887,1,,,,,32.295,-64.786,32.295,-64.786,Match,,
bfcf981b74c8e58f6854d86144510cc2,"Hollywood, FL, USA","26.0112014, -80.1494901",26.0112014,-80.1494901,1,,,,,26.011,-80.149,26.011,-80.149,Match,,
bfd6a52584a73a0b3d90c4fd0a81cbb7,"The Huntington National Bank HQ, Columbus, OH, USA","39.9610405, -83.0007547",39.9610405,-83.0007547,1,,,,,39.961,-83.001,39.961,-83.001,Match,,
bfde307ba44435c80cdc9f41e77cdcec,"Old Bridge, NJ, USA","40.4128551, -74.307282",40.4128551,-74.307282,1,,,,,40.413,-74.307,40.413,-74.307,Match,,
bfe47fda23353a95d5d74bc66f4b7cd5,"Vancouver, British Columbia, Canada","49.2827291, -123.1207375",49.2827291,-123.1207375,1,,,,,49.283,-123.121,49.283,-123.121,Match,,
bfe81567279e41c41d8179c1afadca97,"Bethesda, MD, USA","38.984652, -77.0947092",38.984652,-77.0947092,1,,,,,38.985,-77.095,38.985,-77.095,Match,,
bff29ef90043b1be274f08e460520936,"Wilmington, DE, USA","39.744655, -75.5483909",39.744655,-75.5483909,1,,,,,39.745,-75.548,39.745,-75.548,Match,,
c002522b1a8dc3ac5e5ee4f97d4a2e49,"Bensenville, IL, USA","41.9550296, -87.9400657",41.9550296,-87.9400657,1,,,,,41.955,-87.94,41.955,-87.94,Match,,
c00f6612b2c0962eb6d1041991b8f92e,"Westlake, TX, USA","32.991235, -97.1950138",32.991235,-97.1950138,1,,,,,32.991,-97.195,32.991,-97.195,Match,,
c036ca7722a8b120c640202e9d5e0b64,"St. Louis, MO, USA","38.6270025, -90.1994042",38.6270025,-90.1994042,1,,,,,38.627,-90.199,38.627,-90.199,Match,,
c03c383f1daca0d0669f0e84e596b80c,"South San Francisco, CA, USA","37.654656, -122.4077498",37.654656,-122.4077498,1,,,,,37.655,-122.408,37.655,-122.408,Match,,
c0411c9799fa3e1957878d3ce985eb21,"Walldorf, Germany","49.3063689, 8.6427693",49.3063689,8.6427693,1,,,,,49.306,8.643,49.306,8.643,Match,,
c05850605a4de3db8feddad3bd3739a3,"Lancaster, PA, USA","40.0378755, -76.3055144",40.0378755,-76.3055144,1,,,,,40.038,-76.306,40.038,-76.306,Match,,
c0616e8e461935976e8ce5541ff4ff58,"Carmel, IN, USA","39.978371, -86.1180435",39.978371,-86.1180435,1,,,,,39.978,-86.118,39.978,-86.118,Match,,
c06564003244bc6784a7e0105a57e764,"Dallas, TX, USA","32.7766642, -96.7969879",32.7766642,-96.7969879,1,,,,,32.777,-96.797,32.777,-96.797,Match,,
c06e278c5af5f36e9a10e0e7e7c1d734,"Evansville, IN, USA","37.9715592, -87.5710898",37.9715592,-87.5710898,1,,,,,37.972,-87.571,37.972,-87.571,Match,,
c0793642bdec3efb6c7cdd5a1f1fec3b,"Richmond, VA, USA","37.5407246, -77.4360481",37.5407246,-77.4360481,1,,,,,37.541,-77.436,37.541,-77.436,Match,,
c099b173cc13403ec0ebabe1a4266984,"Shanghai, China","31.230416, 121.473701",31.230416,121.473701,1,,,,,31.23,121.474,31.23,121.474,Match,,
c09dfe646ae9b8e6bcd7c09c596554d7,"Grand Prairie, TX, USA","32.7459645, -96.9977846",32.7459645,-96.9977846,1,,,,,32.746,-96.998,32.746,-96.998,Match,,
c09f87ce844e872fda994dc226e4d000,"Atlanta, GA, USA","33.7489954, -84.3879824",33.7489954,-84.3879824,1,,,,,33.749,-84.388,33.749,-84.388,Match,,
c0b036f38819eadd5f2376b91bb38e1c,"Houston, TX, USA","29.7604267, -95.3698028",29.7604267,-95.3698028,1,,,,,29.76,-95.37,29.76,-95.37,Match,,
c0b95fcdbe91627a320f2be9ff855245,"Verdun, Quebec, Canada","45.4548269, -73.5698729",45.4548269,-73.5698729,1,,,,,45.455,-73.57,45.455,-73.57,Match,,
c0becca5a578906dde8cf019ecaee7f3,"Mountain View, CA, USA","37.3860517, -122.0838511",37.3860517,-122.0838511,1,,,,,37.386,-122.084,37.386,-122.084,Match,,
c0c2e4f9af2ae73623a4c839f8aaf7dc,"Montréal, Quebec, Canada","45.5016889, -73.567256",45.5016889,-73.567256,1,,,,,45.502,-73.567,45.502,-73.567,Match,,
c0d256ae5ec46d442f0f72a39f6d9d8d,"New York, NY, USA","40.7127753, -74.0059728",40.7127753,-74.0059728,1,,,,,40.713,-74.006,40.713,-74.006,Match,,
c0d5299e9541fa7a894b59745b53e073,"Saint Paul, MN, USA","44.9537029, -93.0899578",44.9537029,-93.0899578,1,,,,,44.954,-93.09,44.954,-93.09,Match,,
c0e11213e8c6a4d61a06f67c0c13418b,"Cincinnati, OH, USA","39.1031182, -84.5120196",39.1031182,-84.5120196,1,,,,,39.103,-84.512,39.103,-84.512,Match,,
c0e4ef6075b89cb4c9dd35520246f5cc,"J.Crew HQ, New York, NY, USA","40.7306004, -73.9915426",40.7306004,-73.9915426,1,,,,,40.731,-73.992,40.731,-73.992,Match,,
c0f38886e2d96355d2dd113cc5a2d499,"Glen Head, NY, USA","40.8353776, -73.6237388",40.8353776,-73.6237388,1,,,,,40.835,-73.624,40.835,-73.624,Match,,
c0f40627427dacd06ff9438863c83be7,"Uber Inc HQ, San Francisco, CA, USA","37.775316, -122.4174374",37.775316,-122.4174374,1,,,,,37.775,-122.417,37.775,-122.417,Match,,
c0f87f61ed4ffd8a7e54d61f70e0a275,"Old Dominion Freight Line HQ, Thomasville, NC, USA","35.90898, -80.0587312",35.90898,-80.0587312,1,,,,,35.909,-80.059,35.909,-80.059,Match,,
c0f8bd0017eba3f44b821d277a3e9f3f,"Port Angeles, WA, USA","48.118146, -123.4307413",48.118146,-123.4307413,1,,,,,48.118,-123.431,48.118,-123.431,Match,,
c109fca584f605108ba9475930a5e2a6,"Blackstone HQ, New York, NY, USA","40.7579332, -73.9722189",40.7579332,-73.9722189,1,,,,,40.758,-73.972,40.758,-73.972,Match,,
c119fb2aafb63649721462e099f3bf41,"Phoenix, AZ, USA","33.4483771, -112.0740373",33.4483771,-112.0740373,1,,,,,33.448,-112.074,33.448,-112.074,Match,,
c120a8192ab8926d8274fa5676a3738a,"Burlingame, CA, USA","37.5778696, -122.34809",37.5778696,-122.34809,1,,,,,37.578,-122.348,37.578,-122.348,Match,,
c12b0f7b339435e8d3b1838b55acf715,"Vancouver, British Columbia, Canada","49.2827291, -123.1207375",49.2827291,-123.1207375,1,,,,,49.283,-123.121,49.283,-123.121,Match,,
c12c95f1fae59ece5ea970c40093709a,"Burnaby, British Columbia, Canada","49.2488091, -122.9805104",49.2488091,-122.9805104,1,,,,,49.249,-122.981,49.249,-122.981,Match,,
c14eb1e5b2ee08e44e405b7ae2f94000,"Saxonburg, PA, USA","40.7539538, -79.8100531",40.7539538,-79.8100531,1,,,,,40.754,-79.81,40.754,-79.81,Match,,
c156df40f1463606edd4e9a3b46bbc53,"Beachwood, OH, USA","41.4644979, -81.5087322",41.4644979,-81.5087322,1,,,,,41.464,-81.509,41.464,-81.509,Match,,
c15dc8bb67a1a02ce74ecfc10e2dfcf4,"Pennington, NJ, USA","40.3284402, -74.790718",40.3284402,-74.790718,1,,,,,40.328,-74.791,40.328,-74.791,Match,,
c15f9d789b3fbe56e871e56284ae007e,"Kaohsiung, Taiwan","22.6272784, 120.3014353",22.6272784,120.3014353,1,,,,,22.627,120.301,22.627,120.301,Match,,
c174a2e3577ceaaba9160ed99c2f4472,"Everett, WA, USA","47.9789848, -122.2020795",47.9789848,-122.2020795,1,,,,,47.979,-122.202,47.979,-122.202,Match,,
c17c245e10be59a59f96f82240f863ee,"Attleboro, MA, USA","41.9445441, -71.2856082",41.9445441,-71.2856082,1,,,,,41.945,-71.286,41.945,-71.286,Match,,
c1919edab223a92911cc2145f68e77fa,"Chicago, IL, USA","41.8781136, -87.6297982",41.8781136,-87.6297982,1,,,,,41.878,-87.63,41.878,-87.63,Match,,
c19839c30879bfc6e2550ef085d86ec6,"San Diego, CA, USA","32.715738, -117.1610838",32.715738,-117.1610838,1,,,,,32.716,-117.161,32.716,-117.161,Match,,
c1aaf6e21a1457727baeca93922d3254,"Loos, Nord-Pas-De-Calais, France","50.615139, 3.017729",50.615139,3.017729,1,,,,,50.615,3.018,50.615,3.018,Match,,
c1ab4e8f8d9f80ec9c4048076efa7a15,"Kansas City, MO, USA","39.0997265, -94.5785667",39.0997265,-94.5785667,1,,,,,39.1,-94.579,39.1,-94.579,Match,,
c1be5c44944361e2ef6d44a433a7866b,"Boston, MA, USA","42.3600825, -71.0588801",42.3600825,-71.0588801,1,,,,,42.36,-71.059,42.36,-71.059,Match,,
c1d59ecc9635acffffd9f9afa4ee42d5,"Sunnyvale, CA, USA","37.36883, -122.0363496",37.36883,-122.0363496,1,,,,,37.369,-122.036,37.369,-122.036,Match,,
c1de3a172d215dc856610bf937c534a6,"Indianapolis, IN, USA","39.768403, -86.158068",39.768403,-86.158068,1,,,,,39.768,-86.158,39.768,-86.158,Match,,
c1e92dbcc0398cc5b725488e1b8cbc7f,"Bellevue, WA, USA","47.6101497, -122.2015159",47.6101497,-122.2015159,1,,,,,47.61,-122.202,47.61,-122.202,Match,,
c20717cafcf0eb74170d2f04686c77ae,"Beijing, China","39.9041999, 116.4073963",39.9041999,116.4073963,1,,,,,39.904,116.407,39.904,116.407,Match,,
c23aeccebf19803ddba0f77b16a4c4c3,"Carlsbad, CA, USA","33.1580933, -117.3505939",33.1580933,-117.3505939,1,,,,,33.158,-117.351,33.158,-117.351,Match,,
c23e4ad3ad3f861e1c83270299273139,"IBM Corporation HQ, Armonk, NY, USA","41.1095709, -73.7228708",41.1095709,-73.7228708,1,,,,,41.11,-73.723,41.11,-73.723,Match,,
c25985edbf6fd3bb004896a6eeaea80e,"Minnetonka, MN, USA","44.9211836, -93.4687489",44.9211836,-93.4687489,1,,,,,44.921,-93.469,44.921,-93.469,Match,,
c25c0398433ec9503858e7e5262901ed,"Chicago, IL, USA","41.8781136, -87.6297982",41.8781136,-87.6297982,1,,,,,41.878,-87.63,41.878,-87.63,Match,,
c2623aefe91571b029ea2dd317f22172,"Dallas, TX, USA","32.7766642, -96.7969879",32.7766642,-96.7969879,1,,,,,32.777,-96.797,32.777,-96.797,Match,,
c2b68836d8e808b36929bbbacd3dbe34,"New York, NY, USA","40.7127753, -74.0059728",40.7127753,-74.0059728,1,,,,,40.713,-74.006,40.713,-74.006,Match,,
c2bbab9b5d6d6a2d61fdc6b5350b0c22,"Piraeus, Greece","37.9429857, 23.6469832",37.9429857,23.6469832,1,,,,,37.943,23.647,37.943,23.647,Match,,
c2ca5d7159b3db6feb16f54d290e6438,"Bridgewater, NJ, USA","40.5939636, -74.6049061",40.5939636,-74.6049061,1,,,,,40.594,-74.605,40.594,-74.605,Match,,
c2d63dba01846019f421450efde2d8a1,"Woodland Hills, CA, USA","34.165357, -118.6089752",34.165357,-118.6089752,1,,,,,34.165,-118.609,34.165,-118.609,Match,,
c2db9b4d292eaada5d80c7aa5cc00a04,"La Jolla, CA, USA","32.8328112, -117.2712717",32.8328112,-117.2712717,1,,,,,32.833,-117.271,32.833,-117.271,Match,,
c2f3679e60b94f139011aef4ca376ca5,"Minneapolis, MN, USA","44.977753, -93.2650108",44.977753,-93.2650108,1,,,,,44.978,-93.265,44.978,-93.265,Match,,
c304acb3e535945fee11d37066dc0d0f,"Singapore, Singapore","1.352083, 103.819836",1.352083,103.819836,1,,,,,1.352,103.82,1.352,103.82,Match,,
c309b883fe20841655cc0432648e8000,"Vancouver, British Columbia, Canada","49.2827291, -123.1207375",49.2827291,-123.1207375,1,,,,,49.283,-123.121,49.283,-123.121,Match,,
c319c813832b452301d70eb0ade1b6f8,"Cambridge, MA, USA","42.3736158, -71.1097335",42.3736158,-71.1097335,1,,,,,42.374,-71.11,42.374,-71.11,Match,,
c330085759da0e3848c2bf27f12be41f,"Saint Paul, MN, USA","44.9537029, -93.0899578",44.9537029,-93.0899578,1,,,,,44.954,-93.09,44.954,-93.09,Match,,
c3380a2217d64843289be66579f10dda,"York, PA, USA","39.9625984, -76.727745",39.9625984,-76.727745,1,,,,,39.963,-76.728,39.963,-76.728,Match,,
c343b4aec76e7892ab4dd35cc49f485c,"Buffalo, NY, USA","42.8864468, -78.8783689",42.8864468,-78.8783689,1,,,,,42.886,-78.878,42.886,-78.878,Match,,
c379adc9e240135d881e340c3f8d9064,"Tempe, AZ, USA","33.4255104, -111.9400054",33.4255104,-111.9400054,1,,,,,33.426,-111.94,33.426,-111.94,Match,,
c379ebbe108c0733e57d36f0b8d6bfcd,"New York, NY, USA","40.7127753, -74.0059728",40.7127753,-74.0059728,1,,,,,40.713,-74.006,40.713,-74.006,Match,,
c37a5f148502d475af57a8a4836d46b4,"Burnaby, British Columbia, Canada","49.2488091, -122.9805104",49.2488091,-122.9805104,1,,,,,49.249,-122.981,49.249,-122.981,Match,,
c37e7114420139d83c01b8e98808c02b,"Shanghai, China","31.230416, 121.473701",31.230416,121.473701,1,,,,,31.23,121.474,31.23,121.474,Match,,
c39e6c498fe6dd7a8bb2fed42895faf8,"Salt Lake City, UT, USA","40.7607793, -111.8910474",40.7607793,-111.8910474,1,,,,,40.761,-111.891,40.761,-111.891,Match,,
c3c4a10c8457f74868580ca0b62597f2,"Coppell, TX, USA","32.9545687, -97.0150078",32.9545687,-97.0150078,1,,,,,32.955,-97.015,32.955,-97.015,Match,,
c3d53e30f6a0f890ea86e6dba0959079,"Elkhart, IN, USA","41.6819935, -85.9766671",41.6819935,-85.9766671,1,,,,,41.682,-85.977,41.682,-85.977,Match,,
c3de483ee55716d6109f737a7c7f6430,"Buenos Aires, Capital Federal, Argentina","-34.6036844, -58.3815591",-34.6036844,-58.3815591,1,,,,,-34.604,-58.382,-34.604,-58.382,Match,,
c407145ea7561588c511449dcc0c3f07,"Godaddy Inc. HQ, Scottsdale, AZ, USA","33.6172584, -111.9050735",33.6172584,-111.9050735,1,,,,,33.617,-111.905,33.617,-111.905,Match,,
c427e8c609f39a8ef5ba27eef4ef202b,"Elk Grove Village, IL, USA","42.0039178, -87.9703461",42.0039178,-87.9703461,1,,,,,42.004,-87.97,42.004,-87.97,Match,,
c438a84d40866459ab095f7304b14d4f,"Burlington, MA, USA","42.5047161, -71.1956205",42.5047161,-71.1956205,1,,,,,42.505,-71.196,42.505,-71.196,Match,,
c43aaf0f050db1e4102ee0fa75295ddb,"Portsmouth, NH, USA","43.0717552, -70.7625532",43.0717552,-70.7625532,1,,,,,43.072,-70.763,43.072,-70.763,Match,,
c43b21426ad39dc6c2e3248b9499d80a,"New York, NY, USA","40.7127753, -74.0059728",40.7127753,-74.0059728,1,,,,,40.713,-74.006,40.713,-74.006,Match,,
c441e77709fc3c5491db9bd1776e2974,"San Diego, CA, USA","32.715738, -117.1610838",32.715738,-117.1610838,1,,,,,32.716,-117.161,32.716,-117.161,Match,,
c4443045e3c2a54d84721d81b3003986,"Perth, Western Australia 6004","-31.9607928, 115.8743135",-31.9607928,115.8743135,1,,,,,-31.961,115.874,-31.961,115.874,Match,,
c44a76d8ddd0bfd1d21047114f57d5b4,"Malvern, PA, USA","40.0362184, -75.5138118",40.0362184,-75.5138118,1,,,,,40.036,-75.514,40.036,-75.514,Match,,
c463ad9caa1a76f84305e557b9701bdd,"Paramus, New Jersey 07652","40.9511889, -74.0697591",40.9511889,-74.0697591,1,,,,,40.951,-74.07,40.951,-74.07,Match,,
c4685e760948ac200e2e3f994a8a16e2,"Wichita, KS, USA","37.6871761, -97.330053",37.6871761,-97.330053,1,,,,,37.687,-97.33,37.687,-97.33,Match,,
c46e9ac6c79108482209a985e7a35346,"Westchester, IL, USA","41.8498339, -87.8806738",41.8498339,-87.8806738,1,,,,,41.85,-87.881,41.85,-87.881,Match,,
