german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,.3,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
alexanderstrasse,"Alexanderstrasse in Furth, Germany",49.4745594,10.9908203,1,,,,,,,AAEntity,"Alexanderstrasse in Furth, Germany",,german_fires_furth_locations,ccdbd57a279bd0e79910968510ad36ee,german_fires_furth_locations__ccdbd57a279bd0e79910968510ad36ee
alfred-nobel-strasse,"Alfred-Nobel-Strasse in Furth, Germany",49.5092589,10.9817882,1,,,,,,,ForeignMinistry,"Alfred-Nobel-Strasse in Furth, Germany",,german_fires_furth_locations,098bd0a37c0a932a547d688a733db72b,german_fires_furth_locations__098bd0a37c0a932a547d688a733db72b
allensteiner strasse,"Allensteiner Strasse in Furth, Germany",49.4768284,10.9575757,1,,,,,,,Consulates,"Allensteiner Strasse in Furth, Germany",,german_fires_furth_locations,b3b1d453560d1074de82b3ecf49bca33,german_fires_furth_locations__b3b1d453560d1074de82b3ecf49bca33
alte reutstrasse,"Alte Reutstrasse in Furth, Germany",49.4897634,11.0084459,1,,,,,,,IndustryTerm,"Alte Reutstrasse in Furth, Germany",,german_fires_furth_locations,686f6e46c5e3b4db50419f29d804f96b,german_fires_furth_locations__686f6e46c5e3b4db50419f29d804f96b
am altengraben,"Am Altengraben in Furth, Germany",49.5157803,10.9619475,1,,,,,,,Pipeline,"Am Altengraben in Furth, Germany",,german_fires_furth_locations,849955ca20fa0e9413da6df876bcaa97,german_fires_furth_locations__849955ca20fa0e9413da6df876bcaa97
am annaberg,"Am Annaberg in Furth, Germany",49.4845397,10.9513487,1,,,,,,,space,"Am Annaberg in Furth, Germany",,german_fires_furth_locations,bbab64778de2d1fcfb089c4046ecad7e,german_fires_furth_locations__bbab64778de2d1fcfb089c4046ecad7e
am bischoffsacker,"Am Bischoffsacker in Furth, Germany",49.4914687,10.9737996,1,,,,,,,News,"Am Bischoffsacker in Furth, Germany",,german_fires_furth_locations,83d1e6214fa175cf7e1c0d147a9ed1bd,german_fires_furth_locations__83d1e6214fa175cf7e1c0d147a9ed1bd
am boxwald,"Am Boxwald in Furth, Germany",49.5088743,11.0071491,1,,,,,,,Person,"Am Boxwald in Furth, Germany",,german_fires_furth_locations,bb391b678686ff9b1cc6b7a0338ae354,german_fires_furth_locations__bb391b678686ff9b1cc6b7a0338ae354
am buckacker,"Am Buckacker in Furth, Germany",49.4896237,11.00534,1,,,,,,,Exec,"Am Buckacker in Furth, Germany",,german_fires_furth_locations,1ae83a829d3fbbdc54a3cdb89665fec1,german_fires_furth_locations__1ae83a829d3fbbdc54a3cdb89665fec1
am eschenausteg,"Am Eschenausteg in Furth, Germany",49.4594314,10.9643215,1,,,,,,,Person,"Am Eschenausteg in Furth, Germany",,german_fires_furth_locations,0958d1ff855f7d6779c4e43d152c3afd,german_fires_furth_locations__0958d1ff855f7d6779c4e43d152c3afd
am europakanal,"Am Europakanal in Furth, Germany",49.4627294,10.9610993,1,,,,,,,Pipeline,"Am Europakanal in Furth, Germany",,german_fires_furth_locations,d0bc7afc447a9c448a8dc9896ea0c1bb,german_fires_furth_locations__d0bc7afc447a9c448a8dc9896ea0c1bb
am golfplatz,"Am Golfplatz in Furth, Germany",49.5044118,10.9622434,1,,,,,,,Diplomat,"Am Golfplatz in Furth, Germany",,german_fires_furth_locations,a1dfa77e7b11ad13f85e1a05595b73f3,german_fires_furth_locations__a1dfa77e7b11ad13f85e1a05595b73f3
am grasgarten,"Am Grasgarten in Furth, Germany",49.5237151,10.9758268,1,,,,,,,FTO,"Am Grasgarten in Furth, Germany",,german_fires_furth_locations,cca62cdfe57291b061cb7bea8bdde138,german_fires_furth_locations__cca62cdfe57291b061cb7bea8bdde138
am grunen weg,"Am Grunen Weg in Furth, Germany",49.4842708,10.9469031,1,,,,,,,ForeignMinister,"Am Grunen Weg in Furth, Germany",,german_fires_furth_locations,e190c1a9845deec32d0f0c897f20ddda,german_fires_furth_locations__e190c1a9845deec32d0f0c897f20ddda
am grunerpark,"Am Grunerpark in Furth, Germany",49.4847499,10.977966,1,,,,,,,Person,"Am Grunerpark in Furth, Germany",,german_fires_furth_locations,1a837332d46d28729a447b253a004a64,german_fires_furth_locations__1a837332d46d28729a447b253a004a64
am haselbuck,"Am Haselbuck in Furth, Germany",49.4873862,10.9622525,1,,,,,,,CompanyKeyword,"Am Haselbuck in Furth, Germany",,german_fires_furth_locations,48ead3d48622c2117e8aaa2c9d7a62f8,german_fires_furth_locations__48ead3d48622c2117e8aaa2c9d7a62f8
am hasensprung,"Am Hasensprung in Furth, Germany",49.4887087,10.9648555,1,,,,,,,LegislativeCommittee,"Am Hasensprung in Furth, Germany",,german_fires_furth_locations,b0c685f149509cb95a68eb5250ce4330,german_fires_furth_locations__b0c685f149509cb95a68eb5250ce4330
am himmelsweiher,"Am Himmelsweiher in Furth, Germany",49.4608638,10.959731,1,,,,,,,Consulates,"Am Himmelsweiher in Furth, Germany",,german_fires_furth_locations,237bb073699e53d91783422d3f45870d,german_fires_furth_locations__237bb073699e53d91783422d3f45870d
am karlberg,"Am Karlberg in Furth, Germany",49.4796262,10.9966374,1,,,,,,,ForeignMinistry,"Am Karlberg in Furth, Germany",,german_fires_furth_locations,b0501dfb74a9a1e19d990496ff906568,german_fires_furth_locations__b0501dfb74a9a1e19d990496ff906568
am kavierlein,"Am Kavierlein in Furth, Germany",49.4801316,11.0027795,1,,,,,,,Media,"Am Kavierlein in Furth, Germany",,german_fires_furth_locations,50e7619ab3792d4f15d11c6830b4ce54,german_fires_furth_locations__50e7619ab3792d4f15d11c6830b4ce54
am kellerberg,"Am Kellerberg in Furth, Germany",49.4819406,10.9732101,1,,,,,,,Consulates,"Am Kellerberg in Furth, Germany",,german_fires_furth_locations,217a33d560620d45f4889dd1819f644f,german_fires_furth_locations__217a33d560620d45f4889dd1819f644f
am kieselbuhl,"Am Kieselbuhl in Furth, Germany",49.4851947,10.9560063,1,,,,,,,Legislator,"Am Kieselbuhl in Furth, Germany",,german_fires_furth_locations,33142c3a7322096c7fe82fd5df79b93c,german_fires_furth_locations__33142c3a7322096c7fe82fd5df79b93c
am kirschgarten,"Am Kirschgarten in Furth, Germany",49.5164792,10.961046,1,,,,,,,News,"Am Kirschgarten in Furth, Germany",,german_fires_furth_locations,5a3f207e8ece10746196f4618584e54b,german_fires_furth_locations__5a3f207e8ece10746196f4618584e54b
am kronacher wald,"Am Kronacher Wald in Furth, Germany",49.5078593,10.9850094,1,,,,,,,ForeignMinistry,"Am Kronacher Wald in Furth, Germany",,german_fires_furth_locations,17d8ffd9893290ef6a25f47c30f84107,german_fires_furth_locations__17d8ffd9893290ef6a25f47c30f84107
am landgraben,"Am Landgraben in Furth, Germany",49.5194595,10.9885995,1,,,,,,,LegislativeCommittee,"Am Landgraben in Furth, Germany",,german_fires_furth_locations,066295f88655d0a88def787a90830cad,german_fires_furth_locations__066295f88655d0a88def787a90830cad
am lehmacker,"Am Lehmacker in Furth, Germany",49.4735711,10.931003,1,,,,,,,Shipping,"Am Lehmacker in Furth, Germany",,german_fires_furth_locations,47e7d54bbac0a29225f4495d326f865f,german_fires_furth_locations__47e7d54bbac0a29225f4495d326f865f
am muhlweg,"Am Muhlweg in Furth, Germany",49.5175814,10.9968008,1,,,,,,,Media,"Am Muhlweg in Furth, Germany",,german_fires_furth_locations,c017caece1ccaf5c7d3c654d80eac198,german_fires_furth_locations__c017caece1ccaf5c7d3c654d80eac198
am regnitzhang,"Am Regnitzhang in Furth, Germany",49.5084349,10.9753404,1,,,,,,,Organization,"Am Regnitzhang in Furth, Germany",,german_fires_furth_locations,c40a4284d86d668fd1368167a0ea3525,german_fires_furth_locations__c40a4284d86d668fd1368167a0ea3525
am reichgraben,"Am Reichgraben in Furth, Germany",49.5029497,10.9961317,1,,,,,,,Keyphrase,"Am Reichgraben in Furth, Germany",,german_fires_furth_locations,00825995972518d0e5119e302339e2f3,german_fires_furth_locations__00825995972518d0e5119e302339e2f3
am riedgraben,"Am Riedgraben in Furth, Germany",49.5151031,10.9843565,1,,,,,,,Organization,"Am Riedgraben in Furth, Germany",,german_fires_furth_locations,23179bb42b65fe520cfae2f746d3fa52,german_fires_furth_locations__23179bb42b65fe520cfae2f746d3fa52
am rosenholzlein,"Am Rosenholzlein in Furth, Germany",49.5051769,10.9497632,1,,,,,,,News,"Am Rosenholzlein in Furth, Germany",,german_fires_furth_locations,82d5aa6197db56f2f4033177bf15c74b,german_fires_furth_locations__82d5aa6197db56f2f4033177bf15c74b
am sandfeld,"Am Sandfeld in Furth, Germany",49.5107111,10.9532821,1,,,,,,,Pipeline,"Am Sandfeld in Furth, Germany",,german_fires_furth_locations,21945e0be3097aad505e70c0e8b45e7a,german_fires_furth_locations__21945e0be3097aad505e70c0e8b45e7a
am schallerseck,"Am Schallerseck in Furth, Germany",49.5037983,11.0031724,1,,,,,,,FTO,"Am Schallerseck in Furth, Germany",,german_fires_furth_locations,f35e37cf8b4af8f5c59acaa8a8885700,german_fires_furth_locations__f35e37cf8b4af8f5c59acaa8a8885700
am sonnenhof,"Am Sonnenhof in Furth, Germany",49.480058,10.9694222,1,,,,,,,Pipeline,"Am Sonnenhof in Furth, Germany",,german_fires_furth_locations,0f756e3cc7e9bb9427ff6acf3a732f77,german_fires_furth_locations__0f756e3cc7e9bb9427ff6acf3a732f77
am sonnenhugel,"Am Sonnenhugel in Furth, Germany",49.4757539,11.0073332,1,,,,,,,Keyphrase,"Am Sonnenhugel in Furth, Germany",,german_fires_furth_locations,a7d9422b04aba76f5f37e1445d893a9a,german_fires_furth_locations__a7d9422b04aba76f5f37e1445d893a9a
am sportboothafen,"Am Sportboothafen in Furth, Germany",49.4809151,10.9384866,1,,,,,,,Legislator,"Am Sportboothafen in Furth, Germany",,german_fires_furth_locations,5c9f737cd45f919d48bdfc5c173ae5d0,german_fires_furth_locations__5c9f737cd45f919d48bdfc5c173ae5d0
am sportplatz,"Am Sportplatz in Furth, Germany",49.5274556,10.9800386,1,,,,,,,Exec,"Am Sportplatz in Furth, Germany",,german_fires_furth_locations,0203b84229ea82721706f22c0e20f948,german_fires_furth_locations__0203b84229ea82721706f22c0e20f948
am stadelhof,"Am Stadelhof in Furth, Germany",49.4984854,10.9715738,1,,,,,,,ForeignMinister,"Am Stadelhof in Furth, Germany",,german_fires_furth_locations,b73e3d8f610a5e8185bc0435ca2eeacf,german_fires_furth_locations__b73e3d8f610a5e8185bc0435ca2eeacf
am stadtwald,"Am Stadtwald in Furth, Germany",49.4682008,10.9403662,1,,,,,,,Diplomat,"Am Stadtwald in Furth, Germany",,german_fires_furth_locations,690fccf96484b08ce0d8f837dd8a1d59,german_fires_furth_locations__690fccf96484b08ce0d8f837dd8a1d59
am steineck,"Am Steineck in Furth, Germany",49.4590136,10.9730263,1,,,,,,,AAEntity,"Am Steineck in Furth, Germany",,german_fires_furth_locations,b9188a2e95acdaa91649781bc3851bd4,german_fires_furth_locations__b9188a2e95acdaa91649781bc3851bd4
am stubleacker,"Am Stubleacker in Furth, Germany",49.4499783,10.9884251,1,,,,,,,FTO,"Am Stubleacker in Furth, Germany",,german_fires_furth_locations,1c69472d041357fa392a25478f5f0276,german_fires_furth_locations__1c69472d041357fa392a25478f5f0276
am vacher markt,"Am Vacher Markt in Furth, Germany",49.5267962,10.9670712,1,,,,,,,News,"Am Vacher Markt in Furth, Germany",,german_fires_furth_locations,3d74a7261d3a4460258aeda2efdd2cb4,german_fires_furth_locations__3d74a7261d3a4460258aeda2efdd2cb4
am weidiggraben,"Am Weidiggraben in Furth, Germany",49.4548043,11.0056385,1,,,,,,,ForeignMinistry,"Am Weidiggraben in Furth, Germany",,german_fires_furth_locations,f1c100260d9fd3bac9186e4ac0e1c343,german_fires_furth_locations__f1c100260d9fd3bac9186e4ac0e1c343
amalienstrasse,"Amalienstrasse in Furth, Germany",49.4677262,10.9902462,1,,,,,,,space,"Amalienstrasse in Furth, Germany",,german_fires_furth_locations,e1edc092220dd90fb93438512e01f2c1,german_fires_furth_locations__e1edc092220dd90fb93438512e01f2c1
ammonstrasse,"Ammonstrasse in Furth, Germany",49.4802833,10.9857286,1,,,,,,,Legislator,"Ammonstrasse in Furth, Germany",,german_fires_furth_locations,1a81045f97c7c433478dcb8eddf33f53,german_fires_furth_locations__1a81045f97c7c433478dcb8eddf33f53
amselweg,"Amselweg in Furth, Germany",49.4886163,10.9383488,1,,,,,,,Legislator,"Amselweg in Furth, Germany",,german_fires_furth_locations,1253c755bc39140400a0045c99f9df76,german_fires_furth_locations__1253c755bc39140400a0045c99f9df76
amtsgasse,"Amtsgasse in Furth, Germany",49.5272436,10.9646883,1,,,,,,,Consulates,"Amtsgasse in Furth, Germany",,german_fires_furth_locations,d18e25bb24706261687e199e56cf93fc,german_fires_furth_locations__d18e25bb24706261687e199e56cf93fc
an den garten,"An den Garten in Furth, Germany",49.4791851,11.0002119,1,,,,,,,Organization,"An den Garten in Furth, Germany",,german_fires_furth_locations,3bf295cd9c36f062cf423c96985fc830,german_fires_furth_locations__3bf295cd9c36f062cf423c96985fc830
an der christuskirche,"An der Christuskirche in Furth, Germany",49.5121923,10.975931,1,,,,,,,Media,"An der Christuskirche in Furth, Germany",,german_fires_furth_locations,116f9be62d9d6aa0d0781e15b718a1db,german_fires_furth_locations__116f9be62d9d6aa0d0781e15b718a1db
an der leiten,"An der Leiten in Furth, Germany",49.5200095,10.9890709,1,,,,,,,Consulates,"An der Leiten in Furth, Germany",,german_fires_furth_locations,06d6448d5ecd20c871cc4df5702d2c3a,german_fires_furth_locations__06d6448d5ecd20c871cc4df5702d2c3a
an der martersaule,"An der Martersaule in Furth, Germany",49.4830293,10.9685069,1,,,,,,,Media,"An der Martersaule in Furth, Germany",,german_fires_furth_locations,7cc59006bc3ba874feace01409016c11,german_fires_furth_locations__7cc59006bc3ba874feace01409016c11
an der post,"An der Post in Furth, Germany",49.4709194,10.9884792,1,,,,,,,ForeignMinister,"An der Post in Furth, Germany",,german_fires_furth_locations,ff0e88f4cb747959cade5a23c3506f03,german_fires_furth_locations__ff0e88f4cb747959cade5a23c3506f03
an der rampe,"An der Rampe in Furth, Germany",49.5150899,10.9883987,1,,,,,,,Media,"An der Rampe in Furth, Germany",,german_fires_furth_locations,f93d749dcd9bbcfdcb7f8a3d735b0b63,german_fires_furth_locations__f93d749dcd9bbcfdcb7f8a3d735b0b63
an der waldlust,"An der Waldlust in Furth, Germany",49.5049483,10.9784227,1,,,,,,,Media,"An der Waldlust in Furth, Germany",,german_fires_furth_locations,674bd0fed038a882eb7863c64a4691d8,german_fires_furth_locations__674bd0fed038a882eb7863c64a4691d8
an der waldschanke,"An der Waldschanke in Furth, Germany",49.5065186,10.9795598,1,,,,,,,Person,"An der Waldschanke in Furth, Germany",,german_fires_furth_locations,a620a06b05b1b667630c90916d76cb9c,german_fires_furth_locations__a620a06b05b1b667630c90916d76cb9c
anemonenweg,"Anemonenweg in Furth, Germany",49.525514,10.9609663,1,,,,,,,ForeignMinistry,"Anemonenweg in Furth, Germany",,german_fires_furth_locations,a97c66e2a5b9d979a7b56876b9b20823,german_fires_furth_locations__a97c66e2a5b9d979a7b56876b9b20823
angerstrasse,"Angerstrasse in Furth, Germany",49.4808992,10.9863527,1,,,,,,,Organization,"Angerstrasse in Furth, Germany",,german_fires_furth_locations,f15764e138008db965ba7df41020ac50,german_fires_furth_locations__f15764e138008db965ba7df41020ac50
annastrasse,"Annastrasse in Furth, Germany",49.5281991,10.9782866,1,,,,,,,AAEntity,"Annastrasse in Furth, Germany",,german_fires_furth_locations,64c68810e6ad6cbf1c597e288c244640,german_fires_furth_locations__64c68810e6ad6cbf1c597e288c244640
anzengruberstrasse,"Anzengruberstrasse in Furth, Germany",49.4735485,11.0184657,1,,,,,,,FTO,"Anzengruberstrasse in Furth, Germany",,german_fires_furth_locations,ac7ab40b2d521907fa9ff04bfdb61929,german_fires_furth_locations__ac7ab40b2d521907fa9ff04bfdb61929
asternstrasse,"Asternstrasse in Furth, Germany",49.4972031,10.9841497,1,,,,,,,Consulates,"Asternstrasse in Furth, Germany",,german_fires_furth_locations,79a0384bf7942966b003566f0fc20c2c,german_fires_furth_locations__79a0384bf7942966b003566f0fc20c2c
atzenhofer strasse,"Atzenhofer Strasse in Furth, Germany",49.5057473,10.9472083,1,,,,,,,Media,"Atzenhofer Strasse in Furth, Germany",,german_fires_furth_locations,74b34add67bd5e8c3307a8403502af40,german_fires_furth_locations__74b34add67bd5e8c3307a8403502af40
auf der fichte,"Auf der Fichte in Furth, Germany",49.4735251,10.9544935,1,,,,,,,Legislator,"Auf der Fichte in Furth, Germany",,german_fires_furth_locations,68cc655491f55317aa6f3067355c1061,german_fires_furth_locations__68cc655491f55317aa6f3067355c1061
auf der schwand,"Auf der Schwand in Furth, Germany",49.4850114,10.9698815,1,,,,,,,Organization,"Auf der Schwand in Furth, Germany",,german_fires_furth_locations,45854d3960883659cde5658a0a04ba05,german_fires_furth_locations__45854d3960883659cde5658a0a04ba05
aussiger strasse,"Aussiger Strasse in Furth, Germany",49.4797422,10.9592874,1,,,,,,,Exec,"Aussiger Strasse in Furth, Germany",,german_fires_furth_locations,4aaa7f48ddcb318dd316710a77559dbd,german_fires_furth_locations__4aaa7f48ddcb318dd316710a77559dbd
austrasse,"Austrasse in Furth, Germany",49.4601543,10.9834241,1,,,,,,,AAEntity,"Austrasse in Furth, Germany",,german_fires_furth_locations,f613eccc957478f650da19a9a9b3ece8,german_fires_furth_locations__f613eccc957478f650da19a9a9b3ece8
bachstrasse,"Bachstrasse in Furth, Germany",49.4680253,10.9856152,1,,,,,,,CompanyKeyword,"Bachstrasse in Furth, Germany",,german_fires_furth_locations,c219a3b53e92b2dcd592cb06b2f8cb0f,german_fires_furth_locations__c219a3b53e92b2dcd592cb06b2f8cb0f
badstrasse,"Badstrasse in Furth, Germany",49.4737216,10.9819529,1,,,,,,,DiplomaticFacilities,"Badstrasse in Furth, Germany",,german_fires_furth_locations,8302da9a59d2e828ad826c31f4225466,german_fires_furth_locations__8302da9a59d2e828ad826c31f4225466
bahnhofplatz,"Bahnhofplatz in Furth, Germany",49.4703273,10.9903593,1,,,,,,,LegislativeCommittee,"Bahnhofplatz in Furth, Germany",,german_fires_furth_locations,ba55d0a44fdef40be93c633150d7b32a,german_fires_furth_locations__ba55d0a44fdef40be93c633150d7b32a
balbiererstrasse,"Balbiererstrasse in Furth, Germany",49.4627252,11.0027268,1,,,,,,,CompanyKeyword,"Balbiererstrasse in Furth, Germany",,german_fires_furth_locations,118982ffb63ff728ca194aa29069e171,german_fires_furth_locations__118982ffb63ff728ca194aa29069e171
baldstrasse,"Baldstrasse in Furth, Germany",49.4787293,10.9902005,1,,,,,,,Exec,"Baldstrasse in Furth, Germany",,german_fires_furth_locations,b72bf96e14ef0f1650bc9465d3ea8969,german_fires_furth_locations__b72bf96e14ef0f1650bc9465d3ea8969
banderbacher weg,"Banderbacher Weg in Furth, Germany",49.4710291,10.9542061,1,,,,,,,AAEntity,"Banderbacher Weg in Furth, Germany",,german_fires_furth_locations,89aa3f42684a190f79b9387ad3ce5842,german_fires_furth_locations__89aa3f42684a190f79b9387ad3ce5842
