german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,.3,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
agnes-giering-str.,"Agnes-Giering-Str. in Gunzburg, Germany",48.4482199,10.2627204,1,,,,,,,Keyphrase,"Agnes-Giering-Str. in Gunzburg, Germany",,german_fires_gunzburg_locations,dce2642530dd864982db0791a78ba489,german_fires_gunzburg_locations__dce2642530dd864982db0791a78ba489
ahornstr.,"Ahornstr. in Gunzburg, Germany",48.4441229,10.2667329,1,,,,,,,Refinery,"Ahornstr. in Gunzburg, Germany",,german_fires_gunzburg_locations,6ee7d0456ebb989499b079c4edf15d4e,german_fires_gunzburg_locations__6ee7d0456ebb989499b079c4edf15d4e
albert-bayer-str.,"Albert-Bayer-Str. in Gunzburg, Germany",48.4522417,10.3180649,1,,,,,,,Pipeline,"Albert-Bayer-Str. in Gunzburg, Germany",,german_fires_gunzburg_locations,785c63ccba1ed89219234a23da340967,german_fires_gunzburg_locations__785c63ccba1ed89219234a23da340967
albert-benz-weg,"Albert-Benz-Weg in Gunzburg, Germany",48.4676986,10.2691715,1,,,,,,,CompanyKeyword,"Albert-Benz-Weg in Gunzburg, Germany",,german_fires_gunzburg_locations,fe978c1d22e9b63bea36c4d79699bb5a,german_fires_gunzburg_locations__fe978c1d22e9b63bea36c4d79699bb5a
albert-hofer-str.,"Albert-Hofer-Str. in Gunzburg, Germany",48.4628982,10.2699041,1,,,,,,,LegislativeCommittee,"Albert-Hofer-Str. in Gunzburg, Germany",,german_fires_gunzburg_locations,23f79f41d0577dc127f8eb6be583fbea,german_fires_gunzburg_locations__23f79f41d0577dc127f8eb6be583fbea
alexander-bohm-str.,"Alexander-Bohm-Str. in Gunzburg, Germany",48.4477158,10.262646,1,,,,,,,Exec,"Alexander-Bohm-Str. in Gunzburg, Germany",,german_fires_gunzburg_locations,96571ab2979e937136472fd05c530dc6,german_fires_gunzburg_locations__96571ab2979e937136472fd05c530dc6
alois-mengele-str.,"Alois-Mengele-Str. in Gunzburg, Germany",48.4256866,10.2896261,1,,,,,,,Pipeline,"Alois-Mengele-Str. in Gunzburg, Germany",,german_fires_gunzburg_locations,66c87d2822c202cdbce5d25a2d1f765f,german_fires_gunzburg_locations__66c87d2822c202cdbce5d25a2d1f765f
altvaterstr.,"Altvaterstr. in Gunzburg, Germany",48.4471781,10.2693442,1,,,,,,,Diplomat,"Altvaterstr. in Gunzburg, Germany",,german_fires_gunzburg_locations,2368da68e08739e0cdfb7f34948bc1ef,german_fires_gunzburg_locations__2368da68e08739e0cdfb7f34948bc1ef
am bach,"Am Bach in Gunzburg, Germany",48.5120508,10.2596692,1,,,,,,,Shipping,"Am Bach in Gunzburg, Germany",,german_fires_gunzburg_locations,a9b27871289372d93b19ae0d34d1cd29,german_fires_gunzburg_locations__a9b27871289372d93b19ae0d34d1cd29
am bahnle,"Am Bahnle in Gunzburg, Germany",48.4345692,10.2717286,1,,,,,,,Person,"Am Bahnle in Gunzburg, Germany",,german_fires_gunzburg_locations,d8cedcc458ed7ca8598cf091d24db0a4,german_fires_gunzburg_locations__d8cedcc458ed7ca8598cf091d24db0a4
am denzinger bach,"Am Denzinger Bach in Gunzburg, Germany",48.4423208,10.2862695,1,,,,,,,Person,"Am Denzinger Bach in Gunzburg, Germany",,german_fires_gunzburg_locations,1383540e94f74a4ec43590998c6d4438,german_fires_gunzburg_locations__1383540e94f74a4ec43590998c6d4438
am donaukraftwerk,"Am Donaukraftwerk in Gunzburg, Germany",48.4603396,10.26523,1,,,,,,,IndustryTerm,"Am Donaukraftwerk in Gunzburg, Germany",,german_fires_gunzburg_locations,304ef0b9c0f8d8e4759f021fa5ce9420,german_fires_gunzburg_locations__304ef0b9c0f8d8e4759f021fa5ce9420
am durchlass,"Am Durchlass in Gunzburg, Germany",48.4543519,10.2764892,1,,,,,,,LegislativeCommittee,"Am Durchlass in Gunzburg, Germany",,german_fires_gunzburg_locations,c76f621c3be2416ac4e18ef6f26fe6a5,german_fires_gunzburg_locations__c76f621c3be2416ac4e18ef6f26fe6a5
am farrenberg,"Am Farrenberg in Gunzburg, Germany",48.4604345,10.314026,1,,,,,,,Shipping,"Am Farrenberg in Gunzburg, Germany",,german_fires_gunzburg_locations,65ab383a10965bd5e5f0648255e2b4b6,german_fires_gunzburg_locations__65ab383a10965bd5e5f0648255e2b4b6
am feld,"Am Feld in Gunzburg, Germany",48.5110634,10.2568932,1,,,,,,,Wells,"Am Feld in Gunzburg, Germany",,german_fires_gunzburg_locations,93d7f755991d3262d41c0c2789813f07,german_fires_gunzburg_locations__93d7f755991d3262d41c0c2789813f07
am hang,"Am Hang in Gunzburg, Germany",48.4454755,10.2793972,1,,,,,,,Diplomat,"Am Hang in Gunzburg, Germany",,german_fires_gunzburg_locations,987090017cb9251e88abe574fb96b520,german_fires_gunzburg_locations__987090017cb9251e88abe574fb96b520
am hasenfeld,"Am Hasenfeld in Gunzburg, Germany",48.4616414,10.2974063,1,,,,,,,Diplomat,"Am Hasenfeld in Gunzburg, Germany",,german_fires_gunzburg_locations,11d53203064e4c7bf88db6f1f6879f7c,german_fires_gunzburg_locations__11d53203064e4c7bf88db6f1f6879f7c
am herrenholz,"Am Herrenholz in Gunzburg, Germany",48.4638757,10.3090938,1,,,,,,,Media,"Am Herrenholz in Gunzburg, Germany",,german_fires_gunzburg_locations,f5777a8ab08717e55d15a39457e74ba8,german_fires_gunzburg_locations__f5777a8ab08717e55d15a39457e74ba8
am hohen gstad,"Am Hohen Gstad in Gunzburg, Germany",48.4479739,10.2787275,1,,,,,,,Person,"Am Hohen Gstad in Gunzburg, Germany",,german_fires_gunzburg_locations,4631ea7e944821a69abf32768ab02d12,german_fires_gunzburg_locations__4631ea7e944821a69abf32768ab02d12
am hungerberg,"Am Hungerberg in Gunzburg, Germany",48.4483756,10.2777497,1,,,,,,,Diplomat,"Am Hungerberg in Gunzburg, Germany",,german_fires_gunzburg_locations,93037693cbcedd869c9d1de4d3130a72,german_fires_gunzburg_locations__93037693cbcedd869c9d1de4d3130a72
am klostergarten,"Am Klostergarten in Gunzburg, Germany",48.4571771,10.2763044,1,,,,,,,Organization,"Am Klostergarten in Gunzburg, Germany",,german_fires_gunzburg_locations,0777fbb94ca334cffc310ea680edec54,german_fires_gunzburg_locations__0777fbb94ca334cffc310ea680edec54
am kreuz,"Am Kreuz in Gunzburg, Germany",48.4582087,10.3075413,1,,,,,,,Consulates,"Am Kreuz in Gunzburg, Germany",,german_fires_gunzburg_locations,256092821c5944bc3f8954d569574191,german_fires_gunzburg_locations__256092821c5944bc3f8954d569574191
am mittleren stadtbach,"Am Mittleren Stadtbach in Gunzburg, Germany",48.4499384,10.2893886,1,,,,,,,DiplomaticFacilities,"Am Mittleren Stadtbach in Gunzburg, Germany",,german_fires_gunzburg_locations,bb1a00d882b68c5b3cac97bd31b4b44a,german_fires_gunzburg_locations__bb1a00d882b68c5b3cac97bd31b4b44a
am pulverhausle,"Am Pulverhausle in Gunzburg, Germany",48.4483988,10.2918949,1,,,,,,,Person,"Am Pulverhausle in Gunzburg, Germany",,german_fires_gunzburg_locations,5a2c390530f7e0e44166fbc4298ab046,german_fires_gunzburg_locations__5a2c390530f7e0e44166fbc4298ab046
am rain,"Am Rain in Gunzburg, Germany",48.4354713,10.2694774,1,,,,,,,Wells,"Am Rain in Gunzburg, Germany",,german_fires_gunzburg_locations,3741a6f4186ffe1c7e2e292fb6b2e04e,german_fires_gunzburg_locations__3741a6f4186ffe1c7e2e292fb6b2e04e
am sonneneck,"Am Sonneneck in Gunzburg, Germany",48.4516549,10.3202104,1,,,,,,,Organization,"Am Sonneneck in Gunzburg, Germany",,german_fires_gunzburg_locations,e3228d86c4036221df904e3f14da59d8,german_fires_gunzburg_locations__e3228d86c4036221df904e3f14da59d8
am stadtbach,"Am Stadtbach in Gunzburg, Germany",48.4520012,10.2837212,1,,,,,,,News,"Am Stadtbach in Gunzburg, Germany",,german_fires_gunzburg_locations,fc9d8e56376c037f1507221ca0c29b66,german_fires_gunzburg_locations__fc9d8e56376c037f1507221ca0c29b66
am stadtgraben,"Am Stadtgraben in Gunzburg, Germany",48.4540552,10.2767877,1,,,,,,,Legislator,"Am Stadtgraben in Gunzburg, Germany",,german_fires_gunzburg_locations,82334bf53b2225a99f85d350760249a0,german_fires_gunzburg_locations__82334bf53b2225a99f85d350760249a0
am sudlichen burgfrieden,"Am Sudlichen Burgfrieden in Gunzburg, Germany",48.4483769,10.2827918,1,,,,,,,Media,"Am Sudlichen Burgfrieden in Gunzburg, Germany",,german_fires_gunzburg_locations,7748138a0eac7efbc439f0637728691a,german_fires_gunzburg_locations__7748138a0eac7efbc439f0637728691a
am wasen,"Am Wasen in Gunzburg, Germany",48.4541933,10.2626202,1,,,,,,,CompanyKeyword,"Am Wasen in Gunzburg, Germany",,german_fires_gunzburg_locations,6b0ff677a801d97102b99947b8e89bfa,german_fires_gunzburg_locations__6b0ff677a801d97102b99947b8e89bfa
am weiher,"Am Weiher in Gunzburg, Germany",48.456545,10.2827867,1,,,,,,,IndustryTerm,"Am Weiher in Gunzburg, Germany",,german_fires_gunzburg_locations,4abe9f83133cc10cc6f3d345c792dfc3,german_fires_gunzburg_locations__4abe9f83133cc10cc6f3d345c792dfc3
am zehenthof,"Am Zehenthof in Gunzburg, Germany",48.4408636,10.3265455,1,,,,,,,Wells,"Am Zehenthof in Gunzburg, Germany",,german_fires_gunzburg_locations,a388082f52a785437b515126cbd311a8,german_fires_gunzburg_locations__a388082f52a785437b515126cbd311a8
am ausseren stadtbach,"Am ausseren Stadtbach in Gunzburg, Germany",48.4477986,10.2947609,1,,,,,,,Refinery,"Am ausseren Stadtbach in Gunzburg, Germany",,german_fires_gunzburg_locations,502d5504c04b1fe166c3995dfc2b856a,german_fires_gunzburg_locations__502d5504c04b1fe166c3995dfc2b856a
amselstr.,"Amselstr. in Gunzburg, Germany",48.4506538,10.2907597,1,,,,,,,IndustryTerm,"Amselstr. in Gunzburg, Germany",,german_fires_gunzburg_locations,d72853b6a5e55a4efe66c4d9c840578e,german_fires_gunzburg_locations__d72853b6a5e55a4efe66c4d9c840578e
an der gunz,"An der Gunz in Gunzburg, Germany",48.4584288,10.2756223,1,,,,,,,CompanyKeyword,"An der Gunz in Gunzburg, Germany",,german_fires_gunzburg_locations,b7734a473023816855d981f958c49b49,german_fires_gunzburg_locations__b7734a473023816855d981f958c49b49
an der herrgottsruh,"An der Herrgottsruh in Gunzburg, Germany",48.4463163,10.280168,1,,,,,,,CompanyKeyword,"An der Herrgottsruh in Gunzburg, Germany",,german_fires_gunzburg_locations,5b9e5e61375ac246b18386fb41d39869,german_fires_gunzburg_locations__5b9e5e61375ac246b18386fb41d39869
an der kapuzinermauer,"An der Kapuzinermauer in Gunzburg, Germany",48.4525347,10.2786342,1,,,,,,,Wells,"An der Kapuzinermauer in Gunzburg, Germany",,german_fires_gunzburg_locations,cc2f8bd91b9f7f90a839f388f27e3b01,german_fires_gunzburg_locations__cc2f8bd91b9f7f90a839f388f27e3b01
an der lindengewanne,"An der Lindengewanne in Gunzburg, Germany",48.4586229,10.3088094,1,,,,,,,Exec,"An der Lindengewanne in Gunzburg, Germany",,german_fires_gunzburg_locations,3dca81bc2fec451bc3278ad96c71aa9e,german_fires_gunzburg_locations__3dca81bc2fec451bc3278ad96c71aa9e
an der muhle,"An der Muhle in Gunzburg, Germany",48.4516149,10.2689818,1,,,,,,,Exec,"An der Muhle in Gunzburg, Germany",,german_fires_gunzburg_locations,994165ef8a4a7f37dee4a41a1c6c274c,german_fires_gunzburg_locations__994165ef8a4a7f37dee4a41a1c6c274c
an der rutschl,"An der Rutschl in Gunzburg, Germany",48.4424239,10.2677584,1,,,,,,,News,"An der Rutschl in Gunzburg, Germany",,german_fires_gunzburg_locations,1c73ab4838044918773ea03790d4c8b7,german_fires_gunzburg_locations__1c73ab4838044918773ea03790d4c8b7
an der schaferwiese,"An der Schaferwiese in Gunzburg, Germany",48.4609661,10.3007057,1,,,,,,,Legislator,"An der Schaferwiese in Gunzburg, Germany",,german_fires_gunzburg_locations,20e7041d324c28a69a615312d39e401b,german_fires_gunzburg_locations__20e7041d324c28a69a615312d39e401b
an der wiedenlach,"An der Wiedenlach in Gunzburg, Germany",48.5123236,10.2576827,1,,,,,,,IndustryTerm,"An der Wiedenlach in Gunzburg, Germany",,german_fires_gunzburg_locations,15056e9d2c2ec7dc12c7a122c83651c2,german_fires_gunzburg_locations__15056e9d2c2ec7dc12c7a122c83651c2
anna-seghers-str.,"Anna-Seghers-Str. in Gunzburg, Germany",48.4516292,10.3138255,1,,,,,,,Keyphrase,"Anna-Seghers-Str. in Gunzburg, Germany",,german_fires_gunzburg_locations,7078a5b22aeb520757d47444eb274c65,german_fires_gunzburg_locations__7078a5b22aeb520757d47444eb274c65
annastr.,"Annastr. in Gunzburg, Germany",48.443585,10.2871142,1,,,,,,,ForeignMinister,"Annastr. in Gunzburg, Germany",,german_fires_gunzburg_locations,2e03cdfa69cd6e4b213a372fe9e248ef,german_fires_gunzburg_locations__2e03cdfa69cd6e4b213a372fe9e248ef
anton-gunther-str.,"Anton-Gunther-Str. in Gunzburg, Germany",48.4471459,10.2669105,1,,,,,,,News,"Anton-Gunther-Str. in Gunzburg, Germany",,german_fires_gunzburg_locations,7f195e7b77b1b4a7410261d33085a02b,german_fires_gunzburg_locations__7f195e7b77b1b4a7410261d33085a02b
aplabildweg,"Aplabildweg in Gunzburg, Germany",48.4548387,10.2591823,1,,,,,,,DiplomaticFacilities,"Aplabildweg in Gunzburg, Germany",,german_fires_gunzburg_locations,25c8d9fe9df2e3e1d9823f2a976088c6,german_fires_gunzburg_locations__25c8d9fe9df2e3e1d9823f2a976088c6
apostelstr.,"Apostelstr. in Gunzburg, Germany",48.4589434,10.2790354,1,,,,,,,ForeignMinister,"Apostelstr. in Gunzburg, Germany",,german_fires_gunzburg_locations,bbf8dca78f18d22708296bb3fb18ce35,german_fires_gunzburg_locations__bbf8dca78f18d22708296bb3fb18ce35
apostelweg,"Apostelweg in Gunzburg, Germany",48.459248,10.2781138,1,,,,,,,ForeignMinister,"Apostelweg in Gunzburg, Germany",,german_fires_gunzburg_locations,91c19646280d46a433e0220feca5bbe0,german_fires_gunzburg_locations__91c19646280d46a433e0220feca5bbe0
argonstr.,"Argonstr. in Gunzburg, Germany",48.4444057,10.2829115,1,,,,,,,Consulates,"Argonstr. in Gunzburg, Germany",,german_fires_gunzburg_locations,007f1fa62a6ce4f642f55e7ee45fa47b,german_fires_gunzburg_locations__007f1fa62a6ce4f642f55e7ee45fa47b
asternweg,"Asternweg in Gunzburg, Germany",48.4425819,10.3201869,1,,,,,,,Diplomat,"Asternweg in Gunzburg, Germany",,german_fires_gunzburg_locations,b1862946b886b5bc312a84f6be0bf571,german_fires_gunzburg_locations__b1862946b886b5bc312a84f6be0bf571
auf dem bruhl,"Auf dem Bruhl in Gunzburg, Germany",48.4418798,10.2808883,1,,,,,,,Refinery,"Auf dem Bruhl in Gunzburg, Germany",,german_fires_gunzburg_locations,4637684aa52be447788639d2cec2379a,german_fires_gunzburg_locations__4637684aa52be447788639d2cec2379a
auf dem gries,"Auf dem Gries in Gunzburg, Germany",48.4525676,10.2705047,1,,,,,,,Person,"Auf dem Gries in Gunzburg, Germany",,german_fires_gunzburg_locations,172389ea9cf2aa92bf1ce5e86c427b9e,german_fires_gunzburg_locations__172389ea9cf2aa92bf1ce5e86c427b9e
auf der bleiche,"Auf der Bleiche in Gunzburg, Germany",48.4524835,10.2726067,1,,,,,,,Legislator,"Auf der Bleiche in Gunzburg, Germany",,german_fires_gunzburg_locations,a2e05582a807a908162b23438b21d167,german_fires_gunzburg_locations__a2e05582a807a908162b23438b21d167
auf der hagenweide,"Auf der Hagenweide in Gunzburg, Germany",48.4492948,10.2714922,1,,,,,,,Organization,"Auf der Hagenweide in Gunzburg, Germany",,german_fires_gunzburg_locations,f85728faf5bfcbeb476413f48f23d9f4,german_fires_gunzburg_locations__f85728faf5bfcbeb476413f48f23d9f4
auf der weide,"Auf der Weide in Gunzburg, Germany",48.4385824,10.2752959,1,,,,,,,Refinery,"Auf der Weide in Gunzburg, Germany",,german_fires_gunzburg_locations,6f01a3631f9baebdda17b89b9ad578d0,german_fires_gunzburg_locations__6f01a3631f9baebdda17b89b9ad578d0
augsburger str.,"Augsburger Str. in Gunzburg, Germany",48.4525955,10.2911914,1,,,,,,,Pipeline,"Augsburger Str. in Gunzburg, Germany",,german_fires_gunzburg_locations,cd106a6bd3c1be349fdd1a821d87bbc8,german_fires_gunzburg_locations__cd106a6bd3c1be349fdd1a821d87bbc8
autohof gunzburg,"Autohof Gunzburg in Gunzburg, Germany",48.4274192,10.2876398,1,,,,,,,CompanyKeyword,"Autohof Gunzburg in Gunzburg, Germany",,german_fires_gunzburg_locations,5b0ba23642eca8e3d4c414c27f9a3551,german_fires_gunzburg_locations__5b0ba23642eca8e3d4c414c27f9a3551
autohof gunzburg (nord),"Autohof Gunzburg (Nord) in Gunzburg, Germany",48.4274192,10.2876398,1,,,,,,,Keyphrase,"Autohof Gunzburg (Nord) in Gunzburg, Germany",,german_fires_gunzburg_locations,4286e9eb102cc9c4fe0a81e8d406ac85,german_fires_gunzburg_locations__4286e9eb102cc9c4fe0a81e8d406ac85
autohof gunzburg (sud),"Autohof Gunzburg (Sud) in Gunzburg, Germany",48.4274192,10.2876398,1,,,,,,,FTO,"Autohof Gunzburg (Sud) in Gunzburg, Germany",,german_fires_gunzburg_locations,238a3880feafaa4c827d55f852f38d76,german_fires_gunzburg_locations__238a3880feafaa4c827d55f852f38d76
auweg,"Auweg in Gunzburg, Germany",48.4619611,10.2800341,1,,,,,,,Shipping,"Auweg in Gunzburg, Germany",,german_fires_gunzburg_locations,b86b25e2bf45e6f2ae0d5027317ed975,german_fires_gunzburg_locations__b86b25e2bf45e6f2ae0d5027317ed975
azzostr.,"Azzostr. in Gunzburg, Germany",48.4498016,10.2651751,1,,,,,,,Pipeline,"Azzostr. in Gunzburg, Germany",,german_fires_gunzburg_locations,3bd7aa13bbd86ce91cc12f721d1a0636,german_fires_gunzburg_locations__3bd7aa13bbd86ce91cc12f721d1a0636
bachtalstr.,"Bachtalstr. in Gunzburg, Germany",48.443016,10.2862309,1,,,,,,,FTO,"Bachtalstr. in Gunzburg, Germany",,german_fires_gunzburg_locations,fd274257ba050fdbb848bf7feeda77e9,german_fires_gunzburg_locations__fd274257ba050fdbb848bf7feeda77e9
bahnhofplatz,"Bahnhofplatz in Gunzburg, Germany",48.4599526,10.278519,1,,,,,,,News,"Bahnhofplatz in Gunzburg, Germany",,german_fires_gunzburg_locations,7e3e176058388f5d8e7035b5568ba837,german_fires_gunzburg_locations__7e3e176058388f5d8e7035b5568ba837
bahnhofstr.,"Bahnhofstr. in Gunzburg, Germany",48.4588102,10.2796052,1,,,,,,,Keyphrase,"Bahnhofstr. in Gunzburg, Germany",,german_fires_gunzburg_locations,abc5b5f7a8b1983e243ca9b1cfe1269b,german_fires_gunzburg_locations__abc5b5f7a8b1983e243ca9b1cfe1269b
beethovenstr.,"Beethovenstr. in Gunzburg, Germany",48.4576977,10.2854258,1,,,,,,,ForeignMinister,"Beethovenstr. in Gunzburg, Germany",,german_fires_gunzburg_locations,2493e8c693fd83733d468ef6315c38e0,german_fires_gunzburg_locations__2493e8c693fd83733d468ef6315c38e0
beim meister,"Beim Meister in Gunzburg, Germany",48.4558219,10.2626477,1,,,,,,,IndustryTerm,"Beim Meister in Gunzburg, Germany",,german_fires_gunzburg_locations,adbed8b1efafd42837298b498a78bfa8,german_fires_gunzburg_locations__adbed8b1efafd42837298b498a78bfa8
beim wuhr,"Beim Wuhr in Gunzburg, Germany",48.4344341,10.2708613,1,,,,,,,CompanyKeyword,"Beim Wuhr in Gunzburg, Germany",,german_fires_gunzburg_locations,126aa130ebe50ed3d77b27f9551954b5,german_fires_gunzburg_locations__126aa130ebe50ed3d77b27f9551954b5
belvederestr.,"Belvederestr. in Gunzburg, Germany",48.4543783,10.2855985,1,,,,,,,LegislativeCommittee,"Belvederestr. in Gunzburg, Germany",,german_fires_gunzburg_locations,cb10cef99825065fe4995cd2c951831c,german_fires_gunzburg_locations__cb10cef99825065fe4995cd2c951831c
bergstr.,"Bergstr. in Gunzburg, Germany",48.45821,10.3023101,1,,,,,,,AAEntity,"Bergstr. in Gunzburg, Germany",,german_fires_gunzburg_locations,1cb3dbc7463ed9b68b42fd227d643494,german_fires_gunzburg_locations__1cb3dbc7463ed9b68b42fd227d643494
bertolt-brecht-str.,"Bertolt-Brecht-Str. in Gunzburg, Germany",48.4506453,10.3125818,1,,,,,,,Consulates,"Bertolt-Brecht-Str. in Gunzburg, Germany",,german_fires_gunzburg_locations,599467af19d2bd767b09a3a85545b2b1,german_fires_gunzburg_locations__599467af19d2bd767b09a3a85545b2b1
bgm.-johann-muller-str.,"Bgm.-Johann-Muller-Str. in Gunzburg, Germany",48.4641341,10.3009687,1,,,,,,,Consulates,"Bgm.-Johann-Muller-Str. in Gunzburg, Germany",,german_fires_gunzburg_locations,fa3709520e1f7c485709818fa07b7137,german_fires_gunzburg_locations__fa3709520e1f7c485709818fa07b7137
bgm.-landmann-platz,"Bgm.-Landmann-Platz in Gunzburg, Germany",48.4546352,10.2783497,1,,,,,,,News,"Bgm.-Landmann-Platz in Gunzburg, Germany",,german_fires_gunzburg_locations,fd8c0b5bc7b8ffc7a201eeb94d0d82c6,german_fires_gunzburg_locations__fd8c0b5bc7b8ffc7a201eeb94d0d82c6
bgm.-sommer-str.,"Bgm.-Sommer-Str. in Gunzburg, Germany",48.4333426,10.2704725,1,,,,,,,Wells,"Bgm.-Sommer-Str. in Gunzburg, Germany",,german_fires_gunzburg_locations,21957586918d03472aaa8409e351d96d,german_fires_gunzburg_locations__21957586918d03472aaa8409e351d96d
birkenfeldweg,"Birkenfeldweg in Gunzburg, Germany",48.4483121,10.293062,1,,,,,,,ForeignMinister,"Birkenfeldweg in Gunzburg, Germany",,german_fires_gunzburg_locations,c54e1f029ce2c04bc6fcf87dee1e3baa,german_fires_gunzburg_locations__c54e1f029ce2c04bc6fcf87dee1e3baa
birketstr.,"Birketstr. in Gunzburg, Germany",48.4485132,10.2963168,1,,,,,,,Shipping,"Birketstr. in Gunzburg, Germany",,german_fires_gunzburg_locations,6f322464ea9ac14ecc10684a72ba1840,german_fires_gunzburg_locations__6f322464ea9ac14ecc10684a72ba1840
bismarckstr.,"Bismarckstr. in Gunzburg, Germany",48.4520101,10.2796122,1,,,,,,,AAEntity,"Bismarckstr. in Gunzburg, Germany",,german_fires_gunzburg_locations,8240a213bfe82d273b0a237586ed60e7,german_fires_gunzburg_locations__8240a213bfe82d273b0a237586ed60e7
blumenstr.,"Blumenstr. in Gunzburg, Germany",48.4517663,10.2654816,1,,,,,,,CompanyKeyword,"Blumenstr. in Gunzburg, Germany",,german_fires_gunzburg_locations,c711c926c166dddef68073c58143ae9f,german_fires_gunzburg_locations__c711c926c166dddef68073c58143ae9f
brahmsstr.,"Brahmsstr. in Gunzburg, Germany",48.4542334,10.2876596,1,,,,,,,Keyphrase,"Brahmsstr. in Gunzburg, Germany",,german_fires_gunzburg_locations,0c2b57192ff4eb5826b7e8a87a5bcbbd,german_fires_gunzburg_locations__0c2b57192ff4eb5826b7e8a87a5bcbbd
brentanostr.,"Brentanostr. in Gunzburg, Germany",48.4508275,10.2844527,1,,,,,,,LegislativeCommittee,"Brentanostr. in Gunzburg, Germany",,german_fires_gunzburg_locations,dc8198d9837b2722ba75848a1704c042,german_fires_gunzburg_locations__dc8198d9837b2722ba75848a1704c042
brunnengasse,"Brunnengasse in Gunzburg, Germany",48.4548325,10.2690773,1,,,,,,,ForeignMinistry,"Brunnengasse in Gunzburg, Germany",,german_fires_gunzburg_locations,6a8f0425504b86d183a80cb7d720d3e4,german_fires_gunzburg_locations__6a8f0425504b86d183a80cb7d720d3e4
brunnenmahd,"Brunnenmahd in Gunzburg, Germany",48.4792973,10.2685384,1,,,,,,,Diplomat,"Brunnenmahd in Gunzburg, Germany",,german_fires_gunzburg_locations,d12a584ec82de6812041d8ca7ed10f22,german_fires_gunzburg_locations__d12a584ec82de6812041d8ca7ed10f22
brunnenweg,"Brunnenweg in Gunzburg, Germany",48.4603272,10.3006404,1,,,,,,,Media,"Brunnenweg in Gunzburg, Germany",,german_fires_gunzburg_locations,b83f991ed66c6060e659a30c04b24b1e,german_fires_gunzburg_locations__b83f991ed66c6060e659a30c04b24b1e
