keyword,caption_name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
regina ip,Hong Kong legislative candidate Regina Ip,Refinery,Hong Kong legislative candidate Regina Ip,,dgm_hk_ei_terms,147a56520884b611c53412c6a08e65c9,dgm_hk_ei_terms__147a56520884b611c53412c6a08e65c9
eunice yung,Hong Kong legislative candidate Eunice Yung,LegislativeCommittee,Hong Kong legislative candidate Eunice Yung,,dgm_hk_ei_terms,78f0caf7b9891d408eec64650e537cd5,dgm_hk_ei_terms__78f0caf7b9891d408eec64650e537cd5
michael tien,Hong Kong legislative candidate Michael Tien,Diplomat,Hong Kong legislative candidate Michael Tien,,dgm_hk_ei_terms,2d938c0a21b792fcd6439cc043680fef,dgm_hk_ei_terms__2d938c0a21b792fcd6439cc043680fef
legco,Hong Kong Legislative Council,Person,Hong Kong Legislative Council,,dgm_hk_ei_terms,432051590cccdff9c0c879cbad431467,dgm_hk_ei_terms__432051590cccdff9c0c879cbad431467
national security law,Hong Kong National Security Law,Diplomat,Hong Kong National Security Law,,dgm_hk_ei_terms,a3cb6daa72355e5e29cd758a31146c41,dgm_hk_ei_terms__a3cb6daa72355e5e29cd758a31146c41
legislative council,Hong Kong Legislative Council,Wells,Hong Kong Legislative Council,,dgm_hk_ei_terms,432051590cccdff9c0c879cbad431467,dgm_hk_ei_terms__432051590cccdff9c0c879cbad431467
立法會,Hong Kong Legislative Council,AAEntity,Hong Kong Legislative Council,,dgm_hk_ei_terms,432051590cccdff9c0c879cbad431467,dgm_hk_ei_terms__432051590cccdff9c0c879cbad431467
立法会,Hong Kong Legislative Council,Refinery,Hong Kong Legislative Council,,dgm_hk_ei_terms,432051590cccdff9c0c879cbad431467,dgm_hk_ei_terms__432051590cccdff9c0c879cbad431467
流料,fake information,Refinery,fake information,,dgm_hk_ei_terms,24b8a9e3becd46da158c3aadf58da773,dgm_hk_ei_terms__24b8a9e3becd46da158c3aadf58da773
做票,ballot stuffing,AAEntity,ballot stuffing,,dgm_hk_ei_terms,edb1166796dd0b36a77ae92c39edb1d3,dgm_hk_ei_terms__edb1166796dd0b36a77ae92c39edb1d3
种票,vote planting,Pipeline,vote planting,,dgm_hk_ei_terms,590c563e95b8363dd773b73a1fdd0e51,dgm_hk_ei_terms__590c563e95b8363dd773b73a1fdd0e51
分裂國家,secession,CompanyKeyword,secession,,dgm_hk_ei_terms,fe8fbef3e72e6dfa0d0a3a934f39180f,dgm_hk_ei_terms__fe8fbef3e72e6dfa0d0a3a934f39180f
颠覆,subversion,Keyphrase,subversion,,dgm_hk_ei_terms,60da451e5b18a0163224db18e5bc5b60,dgm_hk_ei_terms__60da451e5b18a0163224db18e5bc5b60
恐怖主義,terrorism,Organization,terrorism,,dgm_hk_ei_terms,1b0471fb57c0eaeffe970689d8207ba6,dgm_hk_ei_terms__1b0471fb57c0eaeffe970689d8207ba6
共謀,collusion,AAEntity,collusion,,dgm_hk_ei_terms,84fd2aa4a02721abcabe461c22330676,dgm_hk_ei_terms__84fd2aa4a02721abcabe461c22330676
吁投白票,calls for blank votes,Shipping,calls for blank votes,,dgm_hk_ei_terms,5d8b548ec8899fa65d821015801dc943,dgm_hk_ei_terms__5d8b548ec8899fa65d821015801dc943
白票,blank votes,FTO,blank votes,,dgm_hk_ei_terms,ee9d726daa29363f3e79e1a93a17f51f,dgm_hk_ei_terms__ee9d726daa29363f3e79e1a93a17f51f
fake information,fake information,Organization,fake information,,dgm_hk_ei_terms,24b8a9e3becd46da158c3aadf58da773,dgm_hk_ei_terms__24b8a9e3becd46da158c3aadf58da773
ballot stuffing,ballot stuffing,IndustryTerm,ballot stuffing,,dgm_hk_ei_terms,edb1166796dd0b36a77ae92c39edb1d3,dgm_hk_ei_terms__edb1166796dd0b36a77ae92c39edb1d3
vote planting,vote planting,space,vote planting,,dgm_hk_ei_terms,590c563e95b8363dd773b73a1fdd0e51,dgm_hk_ei_terms__590c563e95b8363dd773b73a1fdd0e51
secession,secession,News,secession,,dgm_hk_ei_terms,fe8fbef3e72e6dfa0d0a3a934f39180f,dgm_hk_ei_terms__fe8fbef3e72e6dfa0d0a3a934f39180f
subversion,subversion,ForeignMinister,subversion,,dgm_hk_ei_terms,60da451e5b18a0163224db18e5bc5b60,dgm_hk_ei_terms__60da451e5b18a0163224db18e5bc5b60
terrorism,terrorism,Wells,terrorism,,dgm_hk_ei_terms,1b0471fb57c0eaeffe970689d8207ba6,dgm_hk_ei_terms__1b0471fb57c0eaeffe970689d8207ba6
collusion,collusion,Refinery,collusion,,dgm_hk_ei_terms,84fd2aa4a02721abcabe461c22330676,dgm_hk_ei_terms__84fd2aa4a02721abcabe461c22330676
calls for blank votes,calls for blank votes,space,calls for blank votes,,dgm_hk_ei_terms,5d8b548ec8899fa65d821015801dc943,dgm_hk_ei_terms__5d8b548ec8899fa65d821015801dc943
blank votes,blank votes,Diplomat,blank votes,,dgm_hk_ei_terms,ee9d726daa29363f3e79e1a93a17f51f,dgm_hk_ei_terms__ee9d726daa29363f3e79e1a93a17f51f
投票站,polling station,AAEntity,polling station,,dgm_hk_ei_terms,85732e020ad016b27344039a55324685,dgm_hk_ei_terms__85732e020ad016b27344039a55324685
投开票所,polling stations,Person,polling stations,,dgm_hk_ei_terms,dc365fbad9a91e7282e2cae025746d2c,dgm_hk_ei_terms__dc365fbad9a91e7282e2cae025746d2c
投票亭,polling booths,AAEntity,polling booths,,dgm_hk_ei_terms,3401e663afd3dd27a99323c91f1c910f,dgm_hk_ei_terms__3401e663afd3dd27a99323c91f1c910f
投票地點,voting locations,Media,voting locations,,dgm_hk_ei_terms,7405de31f0a722912a1169441c295127,dgm_hk_ei_terms__7405de31f0a722912a1169441c295127
投票機器,voting machines,Keyphrase,voting machines,,dgm_hk_ei_terms,a82aa945a39c1d637462f106f3daf301,dgm_hk_ei_terms__a82aa945a39c1d637462f106f3daf301
選票,ballots,Pipeline,ballots,,dgm_hk_ei_terms,06ecb554beff6a03babca6234edefde4,dgm_hk_ei_terms__06ecb554beff6a03babca6234edefde4
票匭,ballot boxes,Wells,ballot boxes,,dgm_hk_ei_terms,5ebbffc17b5289b0e59ea68252aad622,dgm_hk_ei_terms__5ebbffc17b5289b0e59ea68252aad622
林郑月娥,Hong Kong Chief Executive Carrie Lam,News,Hong Kong Chief Executive Carrie Lam,,dgm_hk_ei_terms,cb091f957fdb2f9ec2066dda031a5376,dgm_hk_ei_terms__cb091f957fdb2f9ec2066dda031a5376
carrie lam,Hong Kong Chief Executive Carrie Lam,ForeignMinister,Hong Kong Chief Executive Carrie Lam,,dgm_hk_ei_terms,cb091f957fdb2f9ec2066dda031a5376,dgm_hk_ei_terms__cb091f957fdb2f9ec2066dda031a5376
香港國安法,Hong Kong National Security Law,News,Hong Kong National Security Law,,dgm_hk_ei_terms,a3cb6daa72355e5e29cd758a31146c41,dgm_hk_ei_terms__a3cb6daa72355e5e29cd758a31146c41
香港 选举,Hong Kong Legislative Council election,DiplomaticFacilities,Hong Kong Legislative Council election,,dgm_hk_ei_terms,08c8ad8fc304344d9d8960f25457e3bd,dgm_hk_ei_terms__08c8ad8fc304344d9d8960f25457e3bd
選舉委員會,Hong Kong Election Committee,IndustryTerm,Hong Kong Election Committee,,dgm_hk_ei_terms,bd63f58bbe276a11c83017f815d71ac7,dgm_hk_ei_terms__bd63f58bbe276a11c83017f815d71ac7
選舉管理委員會,Hong Kong Electoral Affairs Commission,FTO,Hong Kong Electoral Affairs Commission,,dgm_hk_ei_terms,5adeade60667fe5c94566961c224a1b2,dgm_hk_ei_terms__5adeade60667fe5c94566961c224a1b2
民主建港協進聯盟,Democratic Alliance for the Betterment and Progress of Hong Kong,space,Democratic Alliance for the Betterment and Progress of Hong Kong,,dgm_hk_ei_terms,cf6477402d1459c5838e8c6e86ea43e1,dgm_hk_ei_terms__cf6477402d1459c5838e8c6e86ea43e1
香港經濟民生聯盟,Business and Professionals Alliance for Hong Kong,FTO,Business and Professionals Alliance for Hong Kong,,dgm_hk_ei_terms,87bf7b39ad6c0a01b26454bb9535c7be,dgm_hk_ei_terms__87bf7b39ad6c0a01b26454bb9535c7be
香港工會聯合會,Hong Kong Federation of Trade Unions,Diplomat,Hong Kong Federation of Trade Unions,,dgm_hk_ei_terms,2d3c95c6284f3d5aef6ead4e790dee53,dgm_hk_ei_terms__2d3c95c6284f3d5aef6ead4e790dee53
自由黨,Liberal Party,IndustryTerm,Liberal Party,,dgm_hk_ei_terms,e5f7440bd5f1daebac363d8c16cdfec4,dgm_hk_ei_terms__e5f7440bd5f1daebac363d8c16cdfec4
新民黨,New People's Party,Shipping,New People's Party,,dgm_hk_ei_terms,30f87e316973cd9c294d19a999627774,dgm_hk_ei_terms__30f87e316973cd9c294d19a999627774
