keyword,caption_name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
brackettville tx,Brackettville,Exec,Brackettville,,dgm_txtown,9792e064329919da4813d6a7b4af0a08,dgm_txtown__9792e064329919da4813d6a7b4af0a08
brady tx,Brady,Pipeline,Brady,,dgm_txtown,cf91cc61b74a1feda9902ae9b9e96d9a,dgm_txtown__cf91cc61b74a1feda9902ae9b9e96d9a
brazoria tx,Brazoria,DiplomaticFacilities,Brazoria,,dgm_txtown,285f47bc417e8c3a6a4717a74d7cb1f7,dgm_txtown__285f47bc417e8c3a6a4717a74d7cb1f7
brazos bend tx,Brazos Bend,Organization,Brazos Bend,,dgm_txtown,c30ff9a5527ae3c28be1c2aeac4ef5d5,dgm_txtown__c30ff9a5527ae3c28be1c2aeac4ef5d5
brazos country tx,Brazos Country,News,Brazos Country,,dgm_txtown,be34603bbcf747508ffae2a7e8a9a60f,dgm_txtown__be34603bbcf747508ffae2a7e8a9a60f
breckenridge tx,Breckenridge,Pipeline,Breckenridge,,dgm_txtown,24980f7e81d723d719f6c2d0432ec3d6,dgm_txtown__24980f7e81d723d719f6c2d0432ec3d6
bremond tx,Bremond,Legislator,Bremond,,dgm_txtown,59c64881ae25b555de677074fe5042bf,dgm_txtown__59c64881ae25b555de677074fe5042bf
brenham tx,Brenham,Exec,Brenham,,dgm_txtown,6367d72f9b1fe66d8592adcecca4c44f,dgm_txtown__6367d72f9b1fe66d8592adcecca4c44f
briarcliff village texas,Briarcliff village Texas,Refinery,Briarcliff village Texas,,dgm_txtown,1860fb648f6faa380fa75aeb05f8a462,dgm_txtown__1860fb648f6faa380fa75aeb05f8a462
briaroaks tx,Briaroaks,IndustryTerm,Briaroaks,,dgm_txtown,e672cf83a3d6de9210ea65cbd95a193b,dgm_txtown__e672cf83a3d6de9210ea65cbd95a193b
bridge city tx,Bridge City,IndustryTerm,Bridge City,,dgm_txtown,2a2a61be8239ee590223a3e749c87980,dgm_txtown__2a2a61be8239ee590223a3e749c87980
bridgeport tx,Bridgeport,space,Bridgeport,,dgm_txtown,85197d4e7fe21b1348cc00159c05a382,dgm_txtown__85197d4e7fe21b1348cc00159c05a382
broaddus tx,Broaddus,ForeignMinistry,Broaddus,,dgm_txtown,e6ca5adc75380ec6a96540db2e8a1a02,dgm_txtown__e6ca5adc75380ec6a96540db2e8a1a02
bronte tx,Bronte,AAEntity,Bronte,,dgm_txtown,a1b18ac99b5689b2dffcc306c5a9106f,dgm_txtown__a1b18ac99b5689b2dffcc306c5a9106f
brookshire tx,Brookshire,News,Brookshire,,dgm_txtown,62f81d77a80e9c5a0f300e2993c90062,dgm_txtown__62f81d77a80e9c5a0f300e2993c90062
brookside village tx,Brookside Village,Legislator,Brookside Village,,dgm_txtown,119ac533087f0d89cb0d45aa1e4a4d5e,dgm_txtown__119ac533087f0d89cb0d45aa1e4a4d5e
browndell tx,Browndell,space,Browndell,,dgm_txtown,4574ab68ba786b66604c7d5d44e0ca8a,dgm_txtown__4574ab68ba786b66604c7d5d44e0ca8a
brownfield tx,Brownfield,LegislativeCommittee,Brownfield,,dgm_txtown,aa94e718c4249b59c327f04992c597a8,dgm_txtown__aa94e718c4249b59c327f04992c597a8
brownsboro tx,Brownsboro,Pipeline,Brownsboro,,dgm_txtown,d1cd8795d253fb28a9920e50877ac8b5,dgm_txtown__d1cd8795d253fb28a9920e50877ac8b5
brownsville tx,Brownsville,AAEntity,Brownsville,,dgm_txtown,31c0d8042547e03086037d645e6c3a02,dgm_txtown__31c0d8042547e03086037d645e6c3a02
brownwood tx,Brownwood,LegislativeCommittee,Brownwood,,dgm_txtown,3212e17afcda9b3d3766512adb1c7b45,dgm_txtown__3212e17afcda9b3d3766512adb1c7b45
bruceville-eddy tx,Bruceville-Eddy,ForeignMinistry,Bruceville-Eddy,,dgm_txtown,7af5e85442ee700b9a29c54e15e56187,dgm_txtown__7af5e85442ee700b9a29c54e15e56187
bryan tx,Bryan,FTO,Bryan,,dgm_txtown,d7ed9d7159a4ee762f8b8fbd646efe9e,dgm_txtown__d7ed9d7159a4ee762f8b8fbd646efe9e
bryson tx,Bryson,Shipping,Bryson,,dgm_txtown,630c867fd8078490911b83eb9e6e50bc,dgm_txtown__630c867fd8078490911b83eb9e6e50bc
buckholts tx,Buckholts,space,Buckholts,,dgm_txtown,521992c4187fd29f0b77ce7060ac6daa,dgm_txtown__521992c4187fd29f0b77ce7060ac6daa
buda tx,Buda,Organization,Buda,,dgm_txtown,d8422c40e0c6f3c7864d671bc5cc5b52,dgm_txtown__d8422c40e0c6f3c7864d671bc5cc5b52
buffalo tx,Buffalo,Refinery,Buffalo,,dgm_txtown,f60acd6991c212d2881fc542bab5fd10,dgm_txtown__f60acd6991c212d2881fc542bab5fd10
buffalo gap tx,Buffalo Gap,Consulates,Buffalo Gap,,dgm_txtown,1e6e18e35298a4c1e3c340a45df1f867,dgm_txtown__1e6e18e35298a4c1e3c340a45df1f867
buffalo springs village texas,Buffalo Springs village Texas,space,Buffalo Springs village Texas,,dgm_txtown,7a3c2652a02537fcfdb3322a1b1779e7,dgm_txtown__7a3c2652a02537fcfdb3322a1b1779e7
bullard tx,Bullard,AAEntity,Bullard,,dgm_txtown,e6650f7ebc528a84627754fce5078ced,dgm_txtown__e6650f7ebc528a84627754fce5078ced
bulverde tx,Bulverde,Refinery,Bulverde,,dgm_txtown,4cdbed0658718ca9b46491b5f20e0b7a,dgm_txtown__4cdbed0658718ca9b46491b5f20e0b7a
bunker hill village tx,Bunker Hill Village,Exec,Bunker Hill Village,,dgm_txtown,b46cb81a04ce70674b6a210099178fe7,dgm_txtown__b46cb81a04ce70674b6a210099178fe7
burkburnett tx,Burkburnett,Organization,Burkburnett,,dgm_txtown,6265c6284f13ef8ba562bcaf93375cf2,dgm_txtown__6265c6284f13ef8ba562bcaf93375cf2
burke tx,Burke,Legislator,Burke,,dgm_txtown,8c3c80c312264cfac0b797b2aa50d22f,dgm_txtown__8c3c80c312264cfac0b797b2aa50d22f
burleson tx,Burleson,space,Burleson,,dgm_txtown,fb243652e6bb672c29dc4c9df938a1cd,dgm_txtown__fb243652e6bb672c29dc4c9df938a1cd
burnet tx,Burnet,FTO,Burnet,,dgm_txtown,352f17ec5ce08ad88068ff9f37c4ad50,dgm_txtown__352f17ec5ce08ad88068ff9f37c4ad50
burton tx,Burton,News,Burton,,dgm_txtown,4dc35fb7b4a834951495fcadb6decf54,dgm_txtown__4dc35fb7b4a834951495fcadb6decf54
byers tx,Byers,FTO,Byers,,dgm_txtown,e066f37cb7c85e57bf845f559d27e2c6,dgm_txtown__e066f37cb7c85e57bf845f559d27e2c6
bynum tx,Bynum,Diplomat,Bynum,,dgm_txtown,1d26d1de8fc1fc60fbc5de113bb5f8ae,dgm_txtown__1d26d1de8fc1fc60fbc5de113bb5f8ae
cactus tx,Cactus,ForeignMinister,Cactus,,dgm_txtown,fb860a9b61e2a0b687a4c5b2da78eb85,dgm_txtown__fb860a9b61e2a0b687a4c5b2da78eb85
caddo mills tx,Caddo Mills,Keyphrase,Caddo Mills,,dgm_txtown,460eb9c3f5b080b39821b0d51fbd25f6,dgm_txtown__460eb9c3f5b080b39821b0d51fbd25f6
caldwell tx,Caldwell,Organization,Caldwell,,dgm_txtown,fc24590443a3fb24dac5f5940f9476eb,dgm_txtown__fc24590443a3fb24dac5f5940f9476eb
callisburg tx,Callisburg,Diplomat,Callisburg,,dgm_txtown,ff26b351f856b19791a708615a971e18,dgm_txtown__ff26b351f856b19791a708615a971e18
