native_language,english_term,caption_text,incident_tier,topic_tags,topic_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
assassinat,murder,Incident with casualties reported,6,Crime - Non-Active,188297,space,Incident with casualties reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
homicide,murder,Incident with casualties reported,6,Crime - Non-Active,188297,IndustryTerm,Incident with casualties reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
meurtre,murder,Incident with casualties reported,6,Crime - Non-Active,188297,News,Incident with casualties reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
assassinée,murdered,Incident with casualties reported,6,Crime - Non-Active,188297,Consulates,Incident with casualties reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
assassinés,murdered,Incident with casualties reported,6,Crime - Non-Active,188297,Organization,Incident with casualties reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
assassinées,murdered,Incident with casualties reported,6,Crime - Non-Active,188297,Person,Incident with casualties reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
tué,murdered,Incident with casualties reported,6,Crime - Non-Active,188297,Person,Incident with casualties reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
tués,murdered,Incident with casualties reported,6,Crime - Non-Active,188297,Shipping,Incident with casualties reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
tuées,murdered,Incident with casualties reported,6,Crime - Non-Active,188297,CompanyKeyword,Incident with casualties reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
assassiné,murdered,Incident with casualties reported,6,Crime - Non-Active,188297,LegislativeCommittee,Incident with casualties reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
tuée,murdered,Incident with casualties reported,6,Crime - Non-Active,188297,Shipping,Incident with casualties reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
victime,victim,Incident involving victims reported,6,Crime - Non-Active,188297,Wells,Incident involving victims reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,d2af6c16dbc69b38736aa65f1e3ce725,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__d2af6c16dbc69b38736aa65f1e3ce725
sinistré,victim,Incident involving victims reported,6,Crime - Non-Active,188297,ForeignMinistry,Incident involving victims reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,d2af6c16dbc69b38736aa65f1e3ce725,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__d2af6c16dbc69b38736aa65f1e3ce725
victimes,victims,Incident involving victims reported,6,Crime - Non-Active,188297,FTO,Incident involving victims reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,d2af6c16dbc69b38736aa65f1e3ce725,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__d2af6c16dbc69b38736aa65f1e3ce725
sinistrés,victims,Incident involving victims reported,6,Crime - Non-Active,188297,Refinery,Incident involving victims reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,d2af6c16dbc69b38736aa65f1e3ce725,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__d2af6c16dbc69b38736aa65f1e3ce725
tire,shooting,Shooting incident reported,4,Crime - Non-Active,188297,Consulates,Shooting incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,4303bfba06f1f90b9c99416270908924,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__4303bfba06f1f90b9c99416270908924
fusillade,shooting,Shooting incident reported,4,Crime - Non-Active,188297,LegislativeCommittee,Shooting incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,4303bfba06f1f90b9c99416270908924,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__4303bfba06f1f90b9c99416270908924
tirent,shooting,Shooting incident reported,4,Crime - Non-Active,188297,FTO,Shooting incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,4303bfba06f1f90b9c99416270908924,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__4303bfba06f1f90b9c99416270908924
tir,shot,Shooting incident reported,4,Crime - Non-Active,188297,Pipeline,Shooting incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,4303bfba06f1f90b9c99416270908924,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__4303bfba06f1f90b9c99416270908924
abattu,shot,Shooting incident reported,4,Crime - Non-Active,188297,News,Shooting incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,4303bfba06f1f90b9c99416270908924,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__4303bfba06f1f90b9c99416270908924
abbatue,shot,Shooting incident reported,4,Crime - Non-Active,188297,ForeignMinister,Shooting incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,4303bfba06f1f90b9c99416270908924,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__4303bfba06f1f90b9c99416270908924
abattus,shot,Shooting incident reported,4,Crime - Non-Active,188297,Person,Shooting incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,4303bfba06f1f90b9c99416270908924,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__4303bfba06f1f90b9c99416270908924
a tiré,shot,Shooting incident reported,4,Crime - Non-Active,188297,Shipping,Shooting incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,4303bfba06f1f90b9c99416270908924,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__4303bfba06f1f90b9c99416270908924
coups de feu,shot,Shooting incident reported,4,Crime - Non-Active,188297,ForeignMinistry,Shooting incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,4303bfba06f1f90b9c99416270908924,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__4303bfba06f1f90b9c99416270908924
tireur,shooter,Shooting incident reported,4,Crime - Non-Active,188297,Diplomat,Shooting incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,4303bfba06f1f90b9c99416270908924,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__4303bfba06f1f90b9c99416270908924
tireuse,shooter,Shooting incident reported,4,Crime - Non-Active,188297,FTO,Shooting incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,4303bfba06f1f90b9c99416270908924,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__4303bfba06f1f90b9c99416270908924
poignarde,stab,Stabbing incident reported,5,Crime - Non-Active,188297,Legislator,Stabbing incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
poignardent,stab,Stabbing incident reported,5,Crime - Non-Active,188297,Media,Stabbing incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
poignardé,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,CompanyKeyword,Stabbing incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
poignardés,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,LegislativeCommittee,Stabbing incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
poignardées,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,AAEntity,Stabbing incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
a poignardé,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,ForeignMinister,Stabbing incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
ont poignardé,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,Refinery,Stabbing incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
agressé à l'arme blanche,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,Media,Stabbing incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
poignardée,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,ForeignMinistry,Stabbing incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
attaque au couteau,stabbing,Stabbing incident reported,5,Crime - Non-Active,188297,Wells,Stabbing incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
coups de couteau,stabbing,Stabbing incident reported,5,Crime - Non-Active,188297,Consulates,Stabbing incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
agression à l'arme blanche,stabbing,Stabbing incident reported,5,Crime - Non-Active,188297,FTO,Stabbing incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
manifestation,Protest,Protest reported,6,Public Disruption,188108,Organization,Protest reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
manif,Protest,Protest reported,6,Public Disruption,188108,Diplomat,Protest reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
manifestations,Protest,Protest reported,6,Public Disruption,188108,Legislator,Protest reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
manifestant,Protester,Protest reported,6,Public Disruption,188108,Shipping,Protest reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
manifestante,Protester,Protest reported,6,Public Disruption,188108,Consulates,Protest reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
manifestants,Protesters,Protest reported,6,Public Disruption,188108,Wells,Protest reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
manifestantes,Protesters,Protest reported,6,Public Disruption,188108,Person,Protest reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
manifeste,Protesting,Protest reported,6,Public Disruption,188108,Legislator,Protest reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
manifestent,Protesting,Protest reported,6,Public Disruption,188108,CompanyKeyword,Protest reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
émeutes,riots,Protest reported,6,Public Disruption,188108,LegislativeCommittee,Protest reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
émeute,riot,Protest reported,6,Public Disruption,188108,Exec,Protest reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
évacuation,evacuation,Evacuation reported,8,Crime - No Active Threat,188297,ForeignMinister,Evacuation reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
évacuer,evacuate,Evacuation reported,8,Crime - No Active Threat,188297,Person,Evacuation reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
évacué,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,ForeignMinister,Evacuation reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
évacuée,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,IndustryTerm,Evacuation reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
exposion,explosion,Explosion reported,3,Fires & Collapses,188118,Diplomat,Explosion reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
détonation,explosion,Explosion reported,3,Fires & Collapses,188118,Refinery,Explosion reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
détonations,explosion,Explosion reported,3,Fires & Collapses,188118,Media,Explosion reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
explosif,explosive,Explosive reported,3,Fires & Collapses,188118,FTO,Explosive reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
explosive,explosive,Explosive reported,3,Fires & Collapses,188118,Keyphrase,Explosive reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
bombe,bomb,Bomb reported,3,Fires & Collapses,188118,Legislator,Bomb reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
bombes,bombs,Bomb reported,3,Fires & Collapses,188118,Wells,Bomb reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
mine,ied,Bomb reported,3,Fires & Collapses,188118,Keyphrase,Bomb reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
bombe artisanal,ied,Bomb reported,3,Fires & Collapses,188118,ForeignMinister,Bomb reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
engin piégé,ied,Bomb reported,3,Fires & Collapses,188118,Person,Bomb reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
engin explosif,ied,Bomb reported,3,Fires & Collapses,188118,Person,Bomb reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,bf3b0b2012d3b541eeed7cd9d4b1e2d7,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__bf3b0b2012d3b541eeed7cd9d4b1e2d7
incendie,fire,Fire incident reported,12,Fires & Collapses,188118,Wells,Fire incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
feu,fire,Fire incident reported,12,Fires & Collapses,188118,IndustryTerm,Fire incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
flammes,flames,Fire incident reported,12,Fires & Collapses,188118,AAEntity,Fire incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
flamme,flames,Fire incident reported,12,Fires & Collapses,188118,Keyphrase,Fire incident reported,,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_luxembourg_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
