german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,.3,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
am winkelter hof,"Am Winkelter Hof in Kaarst, Germany",51.2334356,6.5939256,1,,,,,,,Shipping,"Am Winkelter Hof in Kaarst, Germany",,german_fires_kaarst_locations,149b8eec94ea69239f14134efb96adb4,german_fires_kaarst_locations__149b8eec94ea69239f14134efb96adb4
amselstr.,"Amselstrasse in Kaarst, Germany",51.2296942,6.6039943,1,,,,,,,Organization,"Amselstrasse in Kaarst, Germany",,german_fires_kaarst_locations,dc080ce71ec30eb3cdb3b2aafba7a032,german_fires_kaarst_locations__dc080ce71ec30eb3cdb3b2aafba7a032
an der alten landwehr,"An der Alten Landwehr in Kaarst, Germany",51.2396948,6.6160869,1,,,,,,,Legislator,"An der Alten Landwehr in Kaarst, Germany",,german_fires_kaarst_locations,342d45abb213361fac08f442fd394f38,german_fires_kaarst_locations__342d45abb213361fac08f442fd394f38
an der alten muhle,"An der Alten Muhle in Kaarst, Germany",51.2343835,6.6249118,1,,,,,,,Diplomat,"An der Alten Muhle in Kaarst, Germany",,german_fires_kaarst_locations,7d852e30b1225e745f78e75b96adf445,german_fires_kaarst_locations__7d852e30b1225e745f78e75b96adf445
an der gumpgesbrucke,"An der Gumpgesbrucke in Kaarst, Germany",51.2150535,6.6360634,1,,,,,,,AAEntity,"An der Gumpgesbrucke in Kaarst, Germany",,german_fires_kaarst_locations,59d18cb9e0c28d08d315561125039ebb,german_fires_kaarst_locations__59d18cb9e0c28d08d315561125039ebb
an der kapelle,"An der Kapelle in Kaarst, Germany",51.2192509,6.5889839,1,,,,,,,CompanyKeyword,"An der Kapelle in Kaarst, Germany",,german_fires_kaarst_locations,c23096e6d8cfe0b05b3bc58c4e80e80b,german_fires_kaarst_locations__c23096e6d8cfe0b05b3bc58c4e80e80b
an der kleingartenanlage,"An der Kleingartenanlage in Kaarst, Germany",51.222824,6.5988856,1,,,,,,,LegislativeCommittee,"An der Kleingartenanlage in Kaarst, Germany",,german_fires_kaarst_locations,bbbca199a8cbb9cf9e7008976f9c9898,german_fires_kaarst_locations__bbbca199a8cbb9cf9e7008976f9c9898
an der linde,"An der Linde in Kaarst, Germany",51.195603,6.5975888,1,,,,,,,FTO,"An der Linde in Kaarst, Germany",,german_fires_kaarst_locations,6bd14ae1276ec9f7e2cb431efb9e7bb5,german_fires_kaarst_locations__6bd14ae1276ec9f7e2cb431efb9e7bb5
an der schmackertz kull,"An der Schmackertz Kull in Kaarst, Germany",51.2286379,6.6174779,1,,,,,,,ForeignMinister,"An der Schmackertz Kull in Kaarst, Germany",,german_fires_kaarst_locations,408eaddb715ad127435dbb69f446cd8f,german_fires_kaarst_locations__408eaddb715ad127435dbb69f446cd8f
antoniusplatz,"Antoniusplatz in Kaarst, Germany",51.2136849,6.5826957,1,,,,,,,Legislator,"Antoniusplatz in Kaarst, Germany",,german_fires_kaarst_locations,87ce205575fc7245ac11058c67a9ec7a,german_fires_kaarst_locations__87ce205575fc7245ac11058c67a9ec7a
antoniusstr.,"Antoniusstrasse in Kaarst, Germany",51.2176396,6.5883329,1,,,,,,,Refinery,"Antoniusstrasse in Kaarst, Germany",,german_fires_kaarst_locations,ce7b928627136ead4664c432a1c95dba,german_fires_kaarst_locations__ce7b928627136ead4664c432a1c95dba
arndtweg,"Arndtweg in Kaarst, Germany",51.2323042,6.6123945,1,,,,,,,Consulates,"Arndtweg in Kaarst, Germany",,german_fires_kaarst_locations,72bb83abce90f55a11f9d663a8ce8d5a,german_fires_kaarst_locations__72bb83abce90f55a11f9d663a8ce8d5a
asternweg,"Asternweg in Kaarst, Germany",51.2288718,6.6308954,1,,,,,,,CompanyKeyword,"Asternweg in Kaarst, Germany",,german_fires_kaarst_locations,1df3d10b8e3420a17584c9902bbec115,german_fires_kaarst_locations__1df3d10b8e3420a17584c9902bbec115
astrid-lindgren-str.,"Astrid-Lindgren-Strasse in Kaarst, Germany",51.2343079,6.6086787,1,,,,,,,Diplomat,"Astrid-Lindgren-Strasse in Kaarst, Germany",,german_fires_kaarst_locations,da14f34874ee488273d560428d2d09e7,german_fires_kaarst_locations__da14f34874ee488273d560428d2d09e7
auf dem rott,"Auf dem Rott in Kaarst, Germany",51.2174545,6.5831809,1,,,,,,,Organization,"Auf dem Rott in Kaarst, Germany",,german_fires_kaarst_locations,215b85055aaf9b44875c7c46220b25d0,german_fires_kaarst_locations__215b85055aaf9b44875c7c46220b25d0
auf der hohe,"Auf der Hohe in Kaarst, Germany",51.2058971,6.5908549,1,,,,,,,Shipping,"Auf der Hohe in Kaarst, Germany",,german_fires_kaarst_locations,f149184e62005f8d7daba978e06a43b7,german_fires_kaarst_locations__f149184e62005f8d7daba978e06a43b7
auf der schiessruthe,"Auf der Schiessruthe in Kaarst, Germany",51.2154831,6.5880398,1,,,,,,,IndustryTerm,"Auf der Schiessruthe in Kaarst, Germany",,german_fires_kaarst_locations,14a47ca6df924c1c1efd9f506ffd7ada,german_fires_kaarst_locations__14a47ca6df924c1c1efd9f506ffd7ada
auf der wiese,"Auf der Wiese in Kaarst, Germany",51.2073647,6.5895957,1,,,,,,,News,"Auf der Wiese in Kaarst, Germany",,german_fires_kaarst_locations,105353ca3129b629d3bf91bf3925bbb4,german_fires_kaarst_locations__105353ca3129b629d3bf91bf3925bbb4
augsburger weg,"Augsburger Weg in Kaarst, Germany",51.2224257,6.6253519,1,,,,,,,Keyphrase,"Augsburger Weg in Kaarst, Germany",,german_fires_kaarst_locations,d2f11795326acc96694e2bc43d5961d1,german_fires_kaarst_locations__d2f11795326acc96694e2bc43d5961d1
august-thyssen-str.,"August-Thyssen-Strasse in Kaarst, Germany",51.2125453,6.6335214,1,,,,,,,Exec,"August-Thyssen-Strasse in Kaarst, Germany",,german_fires_kaarst_locations,3c4fe1c47e94868a81d31616f532e5f1,german_fires_kaarst_locations__3c4fe1c47e94868a81d31616f532e5f1
augustinusstr.,"Augustinusstrasse in Kaarst, Germany",51.1999348,6.6028127,1,,,,,,,Exec,"Augustinusstrasse in Kaarst, Germany",,german_fires_kaarst_locations,3395685f60e1fdaddf502360d0601e2b,german_fires_kaarst_locations__3395685f60e1fdaddf502360d0601e2b
azaleenweg,"Azaleenweg in Kaarst, Germany",51.2291669,6.6247957,1,,,,,,,Diplomat,"Azaleenweg in Kaarst, Germany",,german_fires_kaarst_locations,04b854c5625e7dab59a753cc24471032,german_fires_kaarst_locations__04b854c5625e7dab59a753cc24471032
bachstr.,"Bachstrasse in Kaarst, Germany",51.1940819,6.6068656,1,,,,,,,Wells,"Bachstrasse in Kaarst, Germany",,german_fires_kaarst_locations,8331ba0f131ad21d8583c3f2f86e156a,german_fires_kaarst_locations__8331ba0f131ad21d8583c3f2f86e156a
bad flinsberger-str.,"Bad Flinsberger-Strasse in Kaarst, Germany",51.2203767,6.5975048,1,,,,,,,Diplomat,"Bad Flinsberger-Strasse in Kaarst, Germany",,german_fires_kaarst_locations,9a512e2fcfc905992924eee48113bd57,german_fires_kaarst_locations__9a512e2fcfc905992924eee48113bd57
badeniastr.,"Badeniastrasse in Kaarst, Germany",51.2219769,6.628424,1,,,,,,,ForeignMinister,"Badeniastrasse in Kaarst, Germany",,german_fires_kaarst_locations,0f8f296b74eccbe5dc29cd3495b24dfe,german_fires_kaarst_locations__0f8f296b74eccbe5dc29cd3495b24dfe
bahnstr.,"Bahnstrasse in Kaarst, Germany",51.1967572,6.6071546,1,,,,,,,AAEntity,"Bahnstrasse in Kaarst, Germany",,german_fires_kaarst_locations,be3214c17494e9915362b187e588dd7e,german_fires_kaarst_locations__be3214c17494e9915362b187e588dd7e
bamberger weg,"Bamberger Weg in Kaarst, Germany",51.2214577,6.6270174,1,,,,,,,IndustryTerm,"Bamberger Weg in Kaarst, Germany",,german_fires_kaarst_locations,9e7568c02fe9b40c90f18e8471d1bbfd,german_fires_kaarst_locations__9e7568c02fe9b40c90f18e8471d1bbfd
bataverstr.,"Bataverstrasse in Kaarst, Germany",51.2008641,6.6118412,1,,,,,,,FTO,"Bataverstrasse in Kaarst, Germany",,german_fires_kaarst_locations,8b85fce32cc2fc7ff95b0110874b2c4a,german_fires_kaarst_locations__8b85fce32cc2fc7ff95b0110874b2c4a
baumchensweg,"Baumchensweg in Kaarst, Germany",51.2082052,6.5819011,1,,,,,,,Wells,"Baumchensweg in Kaarst, Germany",,german_fires_kaarst_locations,d37bb41f7ef01a89d731e230b4d5652e,german_fires_kaarst_locations__d37bb41f7ef01a89d731e230b4d5652e
bayernstr.,"Bayernstrasse in Kaarst, Germany",51.2138649,6.576933,1,,,,,,,AAEntity,"Bayernstrasse in Kaarst, Germany",,german_fires_kaarst_locations,29745c2c05ba6dab01f382debbe60bef,german_fires_kaarst_locations__29745c2c05ba6dab01f382debbe60bef
beethovenstr.,"Beethovenstrasse in Kaarst, Germany",51.1925682,6.6081072,1,,,,,,,AAEntity,"Beethovenstrasse in Kaarst, Germany",,german_fires_kaarst_locations,49d1234d28dcbfb3250f2f43c85a2085,german_fires_kaarst_locations__49d1234d28dcbfb3250f2f43c85a2085
begonienweg,"Begonienweg in Kaarst, Germany",51.2306816,6.6271268,1,,,,,,,ForeignMinistry,"Begonienweg in Kaarst, Germany",,german_fires_kaarst_locations,e44c0b8f8b345f27c5e70b9fe6df8032,german_fires_kaarst_locations__e44c0b8f8b345f27c5e70b9fe6df8032
benatekstr.,"Benatekstrasse in Kaarst, Germany",51.1951806,6.5994437,1,,,,,,,LegislativeCommittee,"Benatekstrasse in Kaarst, Germany",,german_fires_kaarst_locations,cb02eb554930f41e2c338a8eebd2cc23,german_fires_kaarst_locations__cb02eb554930f41e2c338a8eebd2cc23
benediktusstr.,"Benediktusstrasse in Kaarst, Germany",51.2001645,6.6040411,1,,,,,,,Media,"Benediktusstrasse in Kaarst, Germany",,german_fires_kaarst_locations,5d1acbea1b023977d7913871fc417e63,german_fires_kaarst_locations__5d1acbea1b023977d7913871fc417e63
bergerfurthstr.,"Bergerfurthstrasse in Kaarst, Germany",51.233765,6.6191064,1,,,,,,,Legislator,"Bergerfurthstrasse in Kaarst, Germany",,german_fires_kaarst_locations,fa52851cefde320dde9aee1213993137,german_fires_kaarst_locations__fa52851cefde320dde9aee1213993137
berliner platz,"Berliner Platz in Kaarst, Germany",51.1944921,6.60765,1,,,,,,,LegislativeCommittee,"Berliner Platz in Kaarst, Germany",,german_fires_kaarst_locations,26dd2a0fb1f2f0a6745ec59e20a9dbd9,german_fires_kaarst_locations__26dd2a0fb1f2f0a6745ec59e20a9dbd9
bernsteinweg,"Bernsteinweg in Kaarst, Germany",51.2150163,6.6197128,1,,,,,,,Organization,"Bernsteinweg in Kaarst, Germany",,german_fires_kaarst_locations,b29c39b743b0ce3ae116602ab6a1e948,german_fires_kaarst_locations__b29c39b743b0ce3ae116602ab6a1e948
beuthener str.,"Beuthener Strasse in Kaarst, Germany",51.2219937,6.6035951,1,,,,,,,Media,"Beuthener Strasse in Kaarst, Germany",,german_fires_kaarst_locations,85a88707ae0bf947f9ac5646ec29bff3,german_fires_kaarst_locations__85a88707ae0bf947f9ac5646ec29bff3
biberstr.,"Biberstrasse in Kaarst, Germany",51.2289125,6.5927325,1,,,,,,,Pipeline,"Biberstrasse in Kaarst, Germany",,german_fires_kaarst_locations,091d969127836ec4a9d2e79f910fe802,german_fires_kaarst_locations__091d969127836ec4a9d2e79f910fe802
birkenstr.,"Birkenstrasse in Kaarst, Germany",51.2191152,6.6088839,1,,,,,,,space,"Birkenstrasse in Kaarst, Germany",,german_fires_kaarst_locations,ae73996d6cc0351e1fcd3c038f91ce9b,german_fires_kaarst_locations__ae73996d6cc0351e1fcd3c038f91ce9b
birkhofstr.,"Birkhofstrasse in Kaarst, Germany",51.1960674,6.6019674,1,,,,,,,Wells,"Birkhofstrasse in Kaarst, Germany",,german_fires_kaarst_locations,13b9d8bc07542d1ae5b0342b99317f73,german_fires_kaarst_locations__13b9d8bc07542d1ae5b0342b99317f73
bismarckstr.,"Bismarckstrasse in Kaarst, Germany",51.218245,6.6054308,1,,,,,,,FTO,"Bismarckstrasse in Kaarst, Germany",,german_fires_kaarst_locations,ca59eadd1530940b707701fda2447d4d,german_fires_kaarst_locations__ca59eadd1530940b707701fda2447d4d
