keyword,caption_name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
2021-11-14,November 14,CompanyKeyword,November 14,,dgm_uap_dates_mds,7a3e3bd9f1412f111ee5d217f56e146e,dgm_uap_dates_mds__7a3e3bd9f1412f111ee5d217f56e146e
2021-11-15,November 15,ForeignMinister,November 15,,dgm_uap_dates_mds,bde84933d4e4ea368a287040d080a85b,dgm_uap_dates_mds__bde84933d4e4ea368a287040d080a85b
2021-11-16,November 16,ForeignMinister,November 16,,dgm_uap_dates_mds,ad594300db91fd774b8ed57c51f8e4f2,dgm_uap_dates_mds__ad594300db91fd774b8ed57c51f8e4f2
2021-11-17,November 17,LegislativeCommittee,November 17,,dgm_uap_dates_mds,6c01260ea7c3b92c1d72f7382bbc74dc,dgm_uap_dates_mds__6c01260ea7c3b92c1d72f7382bbc74dc
2021-11-18,November 18,DiplomaticFacilities,November 18,,dgm_uap_dates_mds,211c764d410fedaff942669a8f2c48f0,dgm_uap_dates_mds__211c764d410fedaff942669a8f2c48f0
2021-11-19,November 19,News,November 19,,dgm_uap_dates_mds,630e31b2e554416d05b87f564e9d5c72,dgm_uap_dates_mds__630e31b2e554416d05b87f564e9d5c72
2021-11-20,November 20,Wells,November 20,,dgm_uap_dates_mds,d36485fa062eb890ce54ded60a694c95,dgm_uap_dates_mds__d36485fa062eb890ce54ded60a694c95
2021-11-21,November 21,AAEntity,November 21,,dgm_uap_dates_mds,1d05104446027d4dc977da0f2e0d6ba0,dgm_uap_dates_mds__1d05104446027d4dc977da0f2e0d6ba0
2021-11-22,November 22,IndustryTerm,November 22,,dgm_uap_dates_mds,0afb01f595ef6066c937b5d254ab9199,dgm_uap_dates_mds__0afb01f595ef6066c937b5d254ab9199
2021-11-23,November 23,Refinery,November 23,,dgm_uap_dates_mds,a88d51d0a6062b1edc9e80523b427d39,dgm_uap_dates_mds__a88d51d0a6062b1edc9e80523b427d39
2021-11-24,November 24,Exec,November 24,,dgm_uap_dates_mds,6efdb11ad20e8a9ee5e0e064d60b2750,dgm_uap_dates_mds__6efdb11ad20e8a9ee5e0e064d60b2750
2021-11-25,November 25,Diplomat,November 25,,dgm_uap_dates_mds,0241c016178ac11b75558b2b8708eb5c,dgm_uap_dates_mds__0241c016178ac11b75558b2b8708eb5c
2021-11-26,November 26,Diplomat,November 26,,dgm_uap_dates_mds,8fd3abeb9ebc523ae900963aed1e4aeb,dgm_uap_dates_mds__8fd3abeb9ebc523ae900963aed1e4aeb
2021-11-27,November 27,Shipping,November 27,,dgm_uap_dates_mds,e7c191c424d579a719d8f956989b6488,dgm_uap_dates_mds__e7c191c424d579a719d8f956989b6488
2021-11-28,November 28,LegislativeCommittee,November 28,,dgm_uap_dates_mds,9fb9b3265477f73703d70f76a7c7860b,dgm_uap_dates_mds__9fb9b3265477f73703d70f76a7c7860b
2021-11-29,November 29,LegislativeCommittee,November 29,,dgm_uap_dates_mds,434e114d873095d2ee2e4272adce0511,dgm_uap_dates_mds__434e114d873095d2ee2e4272adce0511
2021-11-30,November 30,space,November 30,,dgm_uap_dates_mds,6d5596a9e22f9de73ca34c7731308822,dgm_uap_dates_mds__6d5596a9e22f9de73ca34c7731308822
2021-12-01,December 1,Media,December 1,,dgm_uap_dates_mds,8f5d9ca6d0e3abd52f0a69c92fea5eff,dgm_uap_dates_mds__8f5d9ca6d0e3abd52f0a69c92fea5eff
2021-12-02,December 2,Wells,December 2,,dgm_uap_dates_mds,3b931f94b09169e62e8e8647e59ac319,dgm_uap_dates_mds__3b931f94b09169e62e8e8647e59ac319
2021-12-03,December 3,Media,December 3,,dgm_uap_dates_mds,d74319c7f008986c1ca63d08ea383884,dgm_uap_dates_mds__d74319c7f008986c1ca63d08ea383884
2021-12-04,December 4,ForeignMinister,December 4,,dgm_uap_dates_mds,61b8187415c2040f6a2ff40afe5a587a,dgm_uap_dates_mds__61b8187415c2040f6a2ff40afe5a587a
2021-12-05,December 5,FTO,December 5,,dgm_uap_dates_mds,b8d8c36cfaf8a9d58e509aebabfdd405,dgm_uap_dates_mds__b8d8c36cfaf8a9d58e509aebabfdd405
2021-12-06,December 6,space,December 6,,dgm_uap_dates_mds,35e2db1a7cddbb78f2f684efe69d55da,dgm_uap_dates_mds__35e2db1a7cddbb78f2f684efe69d55da
2021-12-07,December 7,Refinery,December 7,,dgm_uap_dates_mds,836f1512624ed8b4cb587f697dc7d5ad,dgm_uap_dates_mds__836f1512624ed8b4cb587f697dc7d5ad
2021-12-08,December 8,LegislativeCommittee,December 8,,dgm_uap_dates_mds,ea0a5efc3b8d0382a0bcb09ad9ecdfc7,dgm_uap_dates_mds__ea0a5efc3b8d0382a0bcb09ad9ecdfc7
2021-12-09,December 9,Person,December 9,,dgm_uap_dates_mds,f6ec56c999aa2989bc94e788b2b78a7a,dgm_uap_dates_mds__f6ec56c999aa2989bc94e788b2b78a7a
2021-12-10,December 10,ForeignMinister,December 10,,dgm_uap_dates_mds,299b724510419fda50a53861e4cb101b,dgm_uap_dates_mds__299b724510419fda50a53861e4cb101b
2021-12-11,December 11,FTO,December 11,,dgm_uap_dates_mds,4a4e8694172b0978983af0f733fa2e00,dgm_uap_dates_mds__4a4e8694172b0978983af0f733fa2e00
2021-12-12,December 12,Media,December 12,,dgm_uap_dates_mds,4dc60c530c7d38cbdb0d135ff0341a4c,dgm_uap_dates_mds__4dc60c530c7d38cbdb0d135ff0341a4c
2021-12-13,December 13,Shipping,December 13,,dgm_uap_dates_mds,31823ea4f88ad80e8b9b150df133ae7a,dgm_uap_dates_mds__31823ea4f88ad80e8b9b150df133ae7a
2021-12-14,December 14,ForeignMinister,December 14,,dgm_uap_dates_mds,aa7df69f90c187ac331f62d5c9b5b76d,dgm_uap_dates_mds__aa7df69f90c187ac331f62d5c9b5b76d
2021-12-15,December 15,News,December 15,,dgm_uap_dates_mds,c5f57d3f6a78c54aa6898255205106b4,dgm_uap_dates_mds__c5f57d3f6a78c54aa6898255205106b4
2021-12-16,December 16,Organization,December 16,,dgm_uap_dates_mds,da23144b1ca607f297e1f0e47c27a370,dgm_uap_dates_mds__da23144b1ca607f297e1f0e47c27a370
2021-12-17,December 17,IndustryTerm,December 17,,dgm_uap_dates_mds,b43a194e5406764a9f531b080680ae3b,dgm_uap_dates_mds__b43a194e5406764a9f531b080680ae3b
2021-12-18,December 18,FTO,December 18,,dgm_uap_dates_mds,3295725626ae63d52d504d31a22f6631,dgm_uap_dates_mds__3295725626ae63d52d504d31a22f6631
2021-12-19,December 19,News,December 19,,dgm_uap_dates_mds,78a67ce95ad88997905cdd260e7f70fb,dgm_uap_dates_mds__78a67ce95ad88997905cdd260e7f70fb
2021-12-20,December 20,AAEntity,December 20,,dgm_uap_dates_mds,da0325c8ce1765df715dc447bdc5d7aa,dgm_uap_dates_mds__da0325c8ce1765df715dc447bdc5d7aa
2021-12-21,December 21,Pipeline,December 21,,dgm_uap_dates_mds,137092cfa682339598616d0e59723ba1,dgm_uap_dates_mds__137092cfa682339598616d0e59723ba1
2021-12-22,December 22,ForeignMinistry,December 22,,dgm_uap_dates_mds,b9acfff95c6f6929428f61222c82f363,dgm_uap_dates_mds__b9acfff95c6f6929428f61222c82f363
2021-12-23,December 23,Exec,December 23,,dgm_uap_dates_mds,c6ac61f255812881f547939e4a480bb4,dgm_uap_dates_mds__c6ac61f255812881f547939e4a480bb4
2021-12-24,December 24,Keyphrase,December 24,,dgm_uap_dates_mds,38ffe8f741b5ac5d036e1da439b0ae24,dgm_uap_dates_mds__38ffe8f741b5ac5d036e1da439b0ae24
2021-12-25,December 25,Pipeline,December 25,,dgm_uap_dates_mds,f6d45531638347fb89c9d220039b805d,dgm_uap_dates_mds__f6d45531638347fb89c9d220039b805d
2021-12-26,December 26,Wells,December 26,,dgm_uap_dates_mds,a051ded525be09f0e1884c8557406eca,dgm_uap_dates_mds__a051ded525be09f0e1884c8557406eca
2021-12-27,December 27,AAEntity,December 27,,dgm_uap_dates_mds,190ccbf7e59b2748e168f0655ec41445,dgm_uap_dates_mds__190ccbf7e59b2748e168f0655ec41445
2021-12-28,December 28,DiplomaticFacilities,December 28,,dgm_uap_dates_mds,d060e7d2476d6143c57da65e74568001,dgm_uap_dates_mds__d060e7d2476d6143c57da65e74568001
2021-12-29,December 29,Diplomat,December 29,,dgm_uap_dates_mds,4d1d4b4f42a8a7ff7b67d101ab0c2c97,dgm_uap_dates_mds__4d1d4b4f42a8a7ff7b67d101ab0c2c97
2021-12-30,December 30,ForeignMinistry,December 30,,dgm_uap_dates_mds,e61e0bead5d01084137cac71930ec99f,dgm_uap_dates_mds__e61e0bead5d01084137cac71930ec99f
2021-12-31,December 31,Diplomat,December 31,,dgm_uap_dates_mds,bc10f055a085acc88c3d34150f8e005c,dgm_uap_dates_mds__bc10f055a085acc88c3d34150f8e005c
2022-01-01,January 1,Refinery,January 1,,dgm_uap_dates_mds,d6743413169cd555b53420030786c132,dgm_uap_dates_mds__d6743413169cd555b53420030786c132
2022-01-02,January 2,Refinery,January 2,,dgm_uap_dates_mds,71e919f1b54d02dca8f42f7b462eab65,dgm_uap_dates_mds__71e919f1b54d02dca8f42f7b462eab65
2022-01-03,January 3,AAEntity,January 3,,dgm_uap_dates_mds,5055c053f328f1eaaef28d9c0576bf85,dgm_uap_dates_mds__5055c053f328f1eaaef28d9c0576bf85
2022-01-04,January 4,Refinery,January 4,,dgm_uap_dates_mds,83e47ea4af09a77b9511fa49111cab6c,dgm_uap_dates_mds__83e47ea4af09a77b9511fa49111cab6c
2022-01-05,January 5,Diplomat,January 5,,dgm_uap_dates_mds,c1ad9484f0da455210bcc55ce4aa7098,dgm_uap_dates_mds__c1ad9484f0da455210bcc55ce4aa7098
2022-01-06,January 6,LegislativeCommittee,January 6,,dgm_uap_dates_mds,625cb2ef2de6cc00c789b2bf53f25b18,dgm_uap_dates_mds__625cb2ef2de6cc00c789b2bf53f25b18
2022-01-07,January 7,Exec,January 7,,dgm_uap_dates_mds,8c58bc68d22b78aba712d395d7044196,dgm_uap_dates_mds__8c58bc68d22b78aba712d395d7044196
2022-01-08,January 8,space,January 8,,dgm_uap_dates_mds,ad8247f5f9c13c576b964f187f003bd4,dgm_uap_dates_mds__ad8247f5f9c13c576b964f187f003bd4
2022-01-09,January 9,Media,January 9,,dgm_uap_dates_mds,7054331910164a15e18f283586da9790,dgm_uap_dates_mds__7054331910164a15e18f283586da9790
2022-01-10,January 10,Keyphrase,January 10,,dgm_uap_dates_mds,ed753e9f87cbbe17a743dc0b0690f3a3,dgm_uap_dates_mds__ed753e9f87cbbe17a743dc0b0690f3a3
2022-01-11,January 11,Exec,January 11,,dgm_uap_dates_mds,569d378e395f734bc714ef805fbdd7a2,dgm_uap_dates_mds__569d378e395f734bc714ef805fbdd7a2
2022-01-12,January 12,Wells,January 12,,dgm_uap_dates_mds,2ad0774431532588da46a90c91b777de,dgm_uap_dates_mds__2ad0774431532588da46a90c91b777de
2022-01-13,January 13,CompanyKeyword,January 13,,dgm_uap_dates_mds,ea19b0ae86cc04297f313e9f337eb9ed,dgm_uap_dates_mds__ea19b0ae86cc04297f313e9f337eb9ed
2022-01-14,January 14,Shipping,January 14,,dgm_uap_dates_mds,9a82cd6c0db4499805e98f8ab2907866,dgm_uap_dates_mds__9a82cd6c0db4499805e98f8ab2907866
2022-01-15,January 15,LegislativeCommittee,January 15,,dgm_uap_dates_mds,50efe58ef73091a6a047cd81ef39f324,dgm_uap_dates_mds__50efe58ef73091a6a047cd81ef39f324
2022-01-16,January 16,Pipeline,January 16,,dgm_uap_dates_mds,3ca24a89d0eb4dd405c166ff4467fddf,dgm_uap_dates_mds__3ca24a89d0eb4dd405c166ff4467fddf
2022-01-17,January 17,ForeignMinister,January 17,,dgm_uap_dates_mds,488bd0324298978365be9132525499a0,dgm_uap_dates_mds__488bd0324298978365be9132525499a0
2022-01-18,January 18,Wells,January 18,,dgm_uap_dates_mds,b0b196d4b850563f83d172cded2fd42a,dgm_uap_dates_mds__b0b196d4b850563f83d172cded2fd42a
2022-01-19,January 19,IndustryTerm,January 19,,dgm_uap_dates_mds,f0450227eb6026cac012649b4c44da45,dgm_uap_dates_mds__f0450227eb6026cac012649b4c44da45
2022-01-20,January 20,space,January 20,,dgm_uap_dates_mds,a24aff68218f85d27bb6cc76928719ad,dgm_uap_dates_mds__a24aff68218f85d27bb6cc76928719ad
2022-01-21,January 21,Wells,January 21,,dgm_uap_dates_mds,f907b4c645fd799ae01b456517303167,dgm_uap_dates_mds__f907b4c645fd799ae01b456517303167
2022-01-22,January 22,LegislativeCommittee,January 22,,dgm_uap_dates_mds,3859e2002ddd9060b4568f09f3ee4b5d,dgm_uap_dates_mds__3859e2002ddd9060b4568f09f3ee4b5d
2022-01-23,January 23,space,January 23,,dgm_uap_dates_mds,7602e2aaa5355091a000698fed8b1a49,dgm_uap_dates_mds__7602e2aaa5355091a000698fed8b1a49
2022-01-24,January 24,LegislativeCommittee,January 24,,dgm_uap_dates_mds,0a0abde94bd8116251bf55d8f6a584d8,dgm_uap_dates_mds__0a0abde94bd8116251bf55d8f6a584d8
2022-01-25,January 25,Refinery,January 25,,dgm_uap_dates_mds,a65e03f3cbdbbd047975c5f1de5b79f3,dgm_uap_dates_mds__a65e03f3cbdbbd047975c5f1de5b79f3
2022-01-26,January 26,Legislator,January 26,,dgm_uap_dates_mds,edc326673f6c730dd0ae0fd67889d409,dgm_uap_dates_mds__edc326673f6c730dd0ae0fd67889d409
2022-01-27,January 27,LegislativeCommittee,January 27,,dgm_uap_dates_mds,8aa1ea2d4125d69cb8aea13148eb91ce,dgm_uap_dates_mds__8aa1ea2d4125d69cb8aea13148eb91ce
2022-01-28,January 28,ForeignMinister,January 28,,dgm_uap_dates_mds,36583ad25b968a8a6629adca1dd21284,dgm_uap_dates_mds__36583ad25b968a8a6629adca1dd21284
2022-01-29,January 29,DiplomaticFacilities,January 29,,dgm_uap_dates_mds,ba0f43582b674e241216bd46f35db1a8,dgm_uap_dates_mds__ba0f43582b674e241216bd46f35db1a8
2022-01-30,January 30,space,January 30,,dgm_uap_dates_mds,6e7db8ab00b9ff8c84aceec818e2672d,dgm_uap_dates_mds__6e7db8ab00b9ff8c84aceec818e2672d
2022-01-31,January 31,CompanyKeyword,January 31,,dgm_uap_dates_mds,35a55bd14c1e9ff9230bd8811d25b217,dgm_uap_dates_mds__35a55bd14c1e9ff9230bd8811d25b217
