german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,.3,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
am bahnhof,"Am Bahnhof in Kerpen, Germany",50.8999436,6.6705473,1,,,,,,,DiplomaticFacilities,"Am Bahnhof in Kerpen, Germany",,german_fires_kerpen_locations,4aa10d0a87823903512d93c06fbe1914,german_fires_kerpen_locations__4aa10d0a87823903512d93c06fbe1914
am bruch,"Am Bruch in Kerpen, Germany",50.8696766,6.7080143,1,,,,,,,Consulates,"Am Bruch in Kerpen, Germany",,german_fires_kerpen_locations,e2a365c311453bf42b1b8d084c91f7d3,german_fires_kerpen_locations__e2a365c311453bf42b1b8d084c91f7d3
am bug,"Am Bug in Kerpen, Germany",50.8645641,6.5835733,1,,,,,,,Pipeline,"Am Bug in Kerpen, Germany",,german_fires_kerpen_locations,6819f16e6677ad78848894373a60a745,german_fires_kerpen_locations__6819f16e6677ad78848894373a60a745
am buirer fliess,"Am Buirer Fliess in Kerpen, Germany",50.8544749,6.574132,1,,,,,,,IndustryTerm,"Am Buirer Fliess in Kerpen, Germany",,german_fires_kerpen_locations,a68f7393a97756e63b444fae9e96252f,german_fires_kerpen_locations__a68f7393a97756e63b444fae9e96252f
am burggraben,"Am Burggraben in Kerpen, Germany",50.8950771,6.6528564,1,,,,,,,Person,"Am Burggraben in Kerpen, Germany",,german_fires_kerpen_locations,958ba0fbd41ceea47ceec3a37aa4d8dd,german_fires_kerpen_locations__958ba0fbd41ceea47ceec3a37aa4d8dd
am burgtor,"Am Burgtor in Kerpen, Germany",50.846014,6.7683209,1,,,,,,,Pipeline,"Am Burgtor in Kerpen, Germany",,german_fires_kerpen_locations,d615630038e3656b30ecc97a34182f1b,german_fires_kerpen_locations__d615630038e3656b30ecc97a34182f1b
am dickbusch,"Am Dickbusch in Kerpen, Germany",50.8718263,6.6865529,1,,,,,,,IndustryTerm,"Am Dickbusch in Kerpen, Germany",,german_fires_kerpen_locations,fdd8c7f4aba46ae3e43607a332c5a7b7,german_fires_kerpen_locations__fdd8c7f4aba46ae3e43607a332c5a7b7
am entenpfuhl,"Am Entenpfuhl in Kerpen, Germany",50.9101233,6.6742016,1,,,,,,,Keyphrase,"Am Entenpfuhl in Kerpen, Germany",,german_fires_kerpen_locations,459d2e4cf209208e1f0c7d54377ccc79,german_fires_kerpen_locations__459d2e4cf209208e1f0c7d54377ccc79
am erbbusch,"Am Erbbusch in Kerpen, Germany",50.9145763,6.7173211,1,,,,,,,IndustryTerm,"Am Erbbusch in Kerpen, Germany",,german_fires_kerpen_locations,458f8a3adc1d2e8653f22c4f1eb4455f,german_fires_kerpen_locations__458f8a3adc1d2e8653f22c4f1eb4455f
am falder,"Am Falder in Kerpen, Germany",50.8814672,6.6918445,1,,,,,,,Legislator,"Am Falder in Kerpen, Germany",,german_fires_kerpen_locations,95691b128dae13d742f157d07af8d1d4,german_fires_kerpen_locations__95691b128dae13d742f157d07af8d1d4
am gewerbehof,"Am Gewerbehof in Kerpen, Germany",50.896885,6.6742661,1,,,,,,,Organization,"Am Gewerbehof in Kerpen, Germany",,german_fires_kerpen_locations,4957b94213a94d68a0b7a52776cc84a2,german_fires_kerpen_locations__4957b94213a94d68a0b7a52776cc84a2
am ginsterberg,"Am Ginsterberg in Kerpen, Germany",50.8477129,6.768946,1,,,,,,,CompanyKeyword,"Am Ginsterberg in Kerpen, Germany",,german_fires_kerpen_locations,91638887838b93cd6f559e7f06ab99b9,german_fires_kerpen_locations__91638887838b93cd6f559e7f06ab99b9
am grunen weg,"Am Grunen Weg in Kerpen, Germany",50.911583,6.7071028,1,,,,,,,space,"Am Grunen Weg in Kerpen, Germany",,german_fires_kerpen_locations,f0c97feb0c8a14ca76ac652257aaaf31,german_fires_kerpen_locations__f0c97feb0c8a14ca76ac652257aaaf31
am hahnenwall,"Am Hahnenwall in Kerpen, Germany",50.8989277,6.7176679,1,,,,,,,Shipping,"Am Hahnenwall in Kerpen, Germany",,german_fires_kerpen_locations,4ba92dc8addd850ae22e40afe93c8012,german_fires_kerpen_locations__4ba92dc8addd850ae22e40afe93c8012
am hauserbach,"Am Hauserbach in Kerpen, Germany",50.8607778,6.7488157,1,,,,,,,DiplomaticFacilities,"Am Hauserbach in Kerpen, Germany",,german_fires_kerpen_locations,ed17725beaa3c1cc3af63dd66f2a5b16,german_fires_kerpen_locations__ed17725beaa3c1cc3af63dd66f2a5b16
am hoover diggen,"Am Hoover Diggen in Kerpen, Germany",50.8571191,6.5705499,1,,,,,,,Media,"Am Hoover Diggen in Kerpen, Germany",,german_fires_kerpen_locations,26b1c26e1a1cb48e090cb16abb05ab4c,german_fires_kerpen_locations__26b1c26e1a1cb48e090cb16abb05ab4c
am hubertushof,"Am Hubertushof in Kerpen, Germany",50.8628536,6.6460823,1,,,,,,,Person,"Am Hubertushof in Kerpen, Germany",,german_fires_kerpen_locations,d1841b8ed3ea61750e7f369ccfc6ff83,german_fires_kerpen_locations__d1841b8ed3ea61750e7f369ccfc6ff83
am hugel,"Am Hugel in Kerpen, Germany",50.9060806,6.7171381,1,,,,,,,ForeignMinister,"Am Hugel in Kerpen, Germany",,german_fires_kerpen_locations,9d78bf9b8d2bbc9cfe47a76832191db1,german_fires_kerpen_locations__9d78bf9b8d2bbc9cfe47a76832191db1
am huttenhof,"Am Huttenhof in Kerpen, Germany",50.9111558,6.6716386,1,,,,,,,Media,"Am Huttenhof in Kerpen, Germany",,german_fires_kerpen_locations,38bd34fdd2973a053ab038dd4ad9c3a6,german_fires_kerpen_locations__38bd34fdd2973a053ab038dd4ad9c3a6
am jugendheim,"Am Jugendheim in Kerpen, Germany",50.8691854,6.6879601,1,,,,,,,space,"Am Jugendheim in Kerpen, Germany",,german_fires_kerpen_locations,8322f989ab2ea0ef077949212679994a,german_fires_kerpen_locations__8322f989ab2ea0ef077949212679994a
am kaferbruch,"Am Kaferbruch in Kerpen, Germany",50.845095,6.7818275,1,,,,,,,News,"Am Kaferbruch in Kerpen, Germany",,german_fires_kerpen_locations,afc48de0bfdff7626ddbf5c4049a40c9,german_fires_kerpen_locations__afc48de0bfdff7626ddbf5c4049a40c9
am kalkofen,"Am Kalkofen in Kerpen, Germany",50.9136052,6.7074492,1,,,,,,,space,"Am Kalkofen in Kerpen, Germany",,german_fires_kerpen_locations,17cae7e929398a8709c55a6f0bbcdfcb,german_fires_kerpen_locations__17cae7e929398a8709c55a6f0bbcdfcb
am kapellchen,"Am Kapellchen in Kerpen, Germany",50.8563318,6.7599854,1,,,,,,,Keyphrase,"Am Kapellchen in Kerpen, Germany",,german_fires_kerpen_locations,d56b3790706f3f7c6a68ceff43964de2,german_fires_kerpen_locations__d56b3790706f3f7c6a68ceff43964de2
am keuschenend,"Am Keuschenend in Kerpen, Germany",50.9087875,6.6688215,1,,,,,,,FTO,"Am Keuschenend in Kerpen, Germany",,german_fires_kerpen_locations,db5c0d88e3f43f6fe2c19b47e6ea2795,german_fires_kerpen_locations__db5c0d88e3f43f6fe2c19b47e6ea2795
am klosterberg,"Am Klosterberg in Kerpen, Germany",50.8497837,6.6337427,1,,,,,,,Legislator,"Am Klosterberg in Kerpen, Germany",,german_fires_kerpen_locations,a6ee42cb278b1bb4fb652ce63e0dcb1a,german_fires_kerpen_locations__a6ee42cb278b1bb4fb652ce63e0dcb1a
am kolvermaar,"Am Kolvermaar in Kerpen, Germany",50.9090508,6.6662235,1,,,,,,,FTO,"Am Kolvermaar in Kerpen, Germany",,german_fires_kerpen_locations,095618603ea9d3de3892890140a9df13,german_fires_kerpen_locations__095618603ea9d3de3892890140a9df13
am kuhweg,"Am Kuhweg in Kerpen, Germany",50.9017848,6.6739261,1,,,,,,,Person,"Am Kuhweg in Kerpen, Germany",,german_fires_kerpen_locations,796b7d9bf3ef836ec806374a6ff95121,german_fires_kerpen_locations__796b7d9bf3ef836ec806374a6ff95121
am langen hau,"Am langen Hau in Kerpen, Germany",50.9083261,6.7233953,1,,,,,,,Person,"Am langen Hau in Kerpen, Germany",,german_fires_kerpen_locations,4a1b695d1f090b93e4dbaed416bc314b,german_fires_kerpen_locations__4a1b695d1f090b93e4dbaed416bc314b
am langen weiher,"Am langen Weiher in Kerpen, Germany",50.8626868,6.5849524,1,,,,,,,News,"Am langen Weiher in Kerpen, Germany",,german_fires_kerpen_locations,872023fc2b2da6b0c62146f261b695d6,german_fires_kerpen_locations__872023fc2b2da6b0c62146f261b695d6
am markt,"Am Markt in Kerpen, Germany",50.8601651,6.7543698,1,,,,,,,Pipeline,"Am Markt in Kerpen, Germany",,german_fires_kerpen_locations,bc9b51ee33cf02d6b2f09d2b910bf8bb,german_fires_kerpen_locations__bc9b51ee33cf02d6b2f09d2b910bf8bb
am mistiansberg,"Am Mistiansberg in Kerpen, Germany",50.9011343,6.7191338,1,,,,,,,Exec,"Am Mistiansberg in Kerpen, Germany",,german_fires_kerpen_locations,a3edc1a40988ef91e5e28759a605bbf8,german_fires_kerpen_locations__a3edc1a40988ef91e5e28759a605bbf8
am moosgarten,"Am Moosgarten in Kerpen, Germany",50.871834,6.6854891,1,,,,,,,DiplomaticFacilities,"Am Moosgarten in Kerpen, Germany",,german_fires_kerpen_locations,3cb59e8eff0d5af6ec07ca8110c831e8,german_fires_kerpen_locations__3cb59e8eff0d5af6ec07ca8110c831e8
am obersten bruch,"Am Obersten Bruch in Kerpen, Germany",50.8586515,6.5701101,1,,,,,,,space,"Am Obersten Bruch in Kerpen, Germany",,german_fires_kerpen_locations,5000e3e8ddd75b6cde3f14204c5e66dd,german_fires_kerpen_locations__5000e3e8ddd75b6cde3f14204c5e66dd
am obstgarten,"Am Obstgarten in Kerpen, Germany",50.9112075,6.6750366,1,,,,,,,Shipping,"Am Obstgarten in Kerpen, Germany",,german_fires_kerpen_locations,8b91d124ca498b34dcdfdffcc9482357,german_fires_kerpen_locations__8b91d124ca498b34dcdfdffcc9482357
am rodelberg,"Am Rodelberg in Kerpen, Germany",50.8682036,6.6570614,1,,,,,,,Pipeline,"Am Rodelberg in Kerpen, Germany",,german_fires_kerpen_locations,a36ff47238469455a57f8df66aa8d29d,german_fires_kerpen_locations__a36ff47238469455a57f8df66aa8d29d
am ronnenpfad,"Am Ronnenpfad in Kerpen, Germany",50.9043567,6.7098201,1,,,,,,,ForeignMinistry,"Am Ronnenpfad in Kerpen, Germany",,german_fires_kerpen_locations,f7c5fe7dc9985539ceaf5393a46277a0,german_fires_kerpen_locations__f7c5fe7dc9985539ceaf5393a46277a0
am rosengarten,"Am Rosengarten in Kerpen, Germany",50.8994237,6.6707248,1,,,,,,,News,"Am Rosengarten in Kerpen, Germany",,german_fires_kerpen_locations,ea86bf72b40bf29b2644305d1c09ee27,german_fires_kerpen_locations__ea86bf72b40bf29b2644305d1c09ee27
am rott,"Am Rott in Kerpen, Germany",50.8731029,6.7051678,1,,,,,,,ForeignMinistry,"Am Rott in Kerpen, Germany",,german_fires_kerpen_locations,8988e47771be9588c561a96bc62bfb5e,german_fires_kerpen_locations__8988e47771be9588c561a96bc62bfb5e
am schlosspark,"Am Schlosspark in Kerpen, Germany",50.8658962,6.7425712,1,,,,,,,Media,"Am Schlosspark in Kerpen, Germany",,german_fires_kerpen_locations,09dffd0ced3708c6c0a4ac86950da7f6,german_fires_kerpen_locations__09dffd0ced3708c6c0a4ac86950da7f6
am schmiedekreuz,"Am Schmiedekreuz in Kerpen, Germany",50.844787,6.7798089,1,,,,,,,Consulates,"Am Schmiedekreuz in Kerpen, Germany",,german_fires_kerpen_locations,04611b28977bcf4cb03af3dfd7a51b24,german_fires_kerpen_locations__04611b28977bcf4cb03af3dfd7a51b24
am schoffenhof,"Am Schoffenhof in Kerpen, Germany",50.8602298,6.5856914,1,,,,,,,DiplomaticFacilities,"Am Schoffenhof in Kerpen, Germany",,german_fires_kerpen_locations,4c1f9f650fcc220135d01be1fcd62e1a,german_fires_kerpen_locations__4c1f9f650fcc220135d01be1fcd62e1a
am schulberg,"Am Schulberg in Kerpen, Germany",50.9109815,6.7162591,1,,,,,,,ForeignMinistry,"Am Schulberg in Kerpen, Germany",,german_fires_kerpen_locations,6bd9d796e044230283e58fa853d8d7b8,german_fires_kerpen_locations__6bd9d796e044230283e58fa853d8d7b8
am schutzenhaus,"Am Schutzenhaus in Kerpen, Germany",50.8460451,6.7712378,1,,,,,,,Person,"Am Schutzenhaus in Kerpen, Germany",,german_fires_kerpen_locations,56c98ed17e152ed7f6c7a18993f7cec0,german_fires_kerpen_locations__56c98ed17e152ed7f6c7a18993f7cec0
am stadion,"Am Stadion in Kerpen, Germany",50.9072018,6.7084222,1,,,,,,,Organization,"Am Stadion in Kerpen, Germany",,german_fires_kerpen_locations,d9c2ac70fa984fa48035a2daa561d63c,german_fires_kerpen_locations__d9c2ac70fa984fa48035a2daa561d63c
am steinweg,"Am Steinweg in Kerpen, Germany",50.8690911,6.6625652,1,,,,,,,Legislator,"Am Steinweg in Kerpen, Germany",,german_fires_kerpen_locations,9a13cc86bc410f3b9ff6d9e074b3afc0,german_fires_kerpen_locations__9a13cc86bc410f3b9ff6d9e074b3afc0
am vogelsang,"Am Vogelsang in Kerpen, Germany",50.8576498,6.5716488,1,,,,,,,Consulates,"Am Vogelsang in Kerpen, Germany",,german_fires_kerpen_locations,35076aea6eaf2d4cf1b120355e3f8f53,german_fires_kerpen_locations__35076aea6eaf2d4cf1b120355e3f8f53
am waasacker,"Am Waasacker in Kerpen, Germany",50.8733859,6.7016061,1,,,,,,,FTO,"Am Waasacker in Kerpen, Germany",,german_fires_kerpen_locations,b6239fde8ad06c407331d66e12e29952,german_fires_kerpen_locations__b6239fde8ad06c407331d66e12e29952
am waldchen,"Am Waldchen in Kerpen, Germany",50.8867429,6.5982818,1,,,,,,,Wells,"Am Waldchen in Kerpen, Germany",,german_fires_kerpen_locations,cabaf0bdf5e8f8143ee4c197a80d7b69,german_fires_kerpen_locations__cabaf0bdf5e8f8143ee4c197a80d7b69
am wallgraben,"Am Wallgraben in Kerpen, Germany",50.8712757,6.7033228,1,,,,,,,IndustryTerm,"Am Wallgraben in Kerpen, Germany",,german_fires_kerpen_locations,00231e08a62abd2f753b6022c4696cbd,german_fires_kerpen_locations__00231e08a62abd2f753b6022c4696cbd
am wiesenhof,"Am Wiesenhof in Kerpen, Germany",50.8642023,6.5825393,1,,,,,,,space,"Am Wiesenhof in Kerpen, Germany",,german_fires_kerpen_locations,950525b34ff85df37af174fdf8f60cba,german_fires_kerpen_locations__950525b34ff85df37af174fdf8f60cba
am wingertsberg,"Am Wingertsberg in Kerpen, Germany",50.9170928,6.7113007,1,,,,,,,Media,"Am Wingertsberg in Kerpen, Germany",,german_fires_kerpen_locations,25bfcc33dbd785d3dfa065c6b499bdb4,german_fires_kerpen_locations__25bfcc33dbd785d3dfa065c6b499bdb4
am wolfsberg,"Am Wolfsberg in Kerpen, Germany",50.8538286,6.766948,1,,,,,,,Exec,"Am Wolfsberg in Kerpen, Germany",,german_fires_kerpen_locations,ac1394dc780bdde11ed3ee098735d4bc,german_fires_kerpen_locations__ac1394dc780bdde11ed3ee098735d4bc
am ziegelgrund,"Am Ziegelgrund in Kerpen, Germany",50.8553363,6.5928884,1,,,,,,,ForeignMinister,"Am Ziegelgrund in Kerpen, Germany",,german_fires_kerpen_locations,09a03de45df62350b32dd47ac1ca2559,german_fires_kerpen_locations__09a03de45df62350b32dd47ac1ca2559
amselweg,"Amselweg in Kerpen, Germany",50.8646841,6.6927346,1,,,,,,,space,"Amselweg in Kerpen, Germany",,german_fires_kerpen_locations,f7d7418ea6726144107e92fe122079c9,german_fires_kerpen_locations__f7d7418ea6726144107e92fe122079c9
amsterdamer strasse,"Amsterdamer Strasse in Kerpen, Germany",50.8699303,6.6823898,1,,,,,,,ForeignMinister,"Amsterdamer Strasse in Kerpen, Germany",,german_fires_kerpen_locations,2312689852ac7f19895eec5783b92aea,german_fires_kerpen_locations__2312689852ac7f19895eec5783b92aea
an burg modrath,"An Burg Modrath in Kerpen, Germany",50.8850393,6.7211531,1,,,,,,,Shipping,"An Burg Modrath in Kerpen, Germany",,german_fires_kerpen_locations,fe50c13703d0213519d60f170bd4eaf4,german_fires_kerpen_locations__fe50c13703d0213519d60f170bd4eaf4
an den fichten,"An den Fichten in Kerpen, Germany",50.8467332,6.6309418,1,,,,,,,space,"An den Fichten in Kerpen, Germany",,german_fires_kerpen_locations,309816be8be3bc1adde9e14536a89074,german_fires_kerpen_locations__309816be8be3bc1adde9e14536a89074
an den hofen,"An den Hofen in Kerpen, Germany",50.8694126,6.6666602,1,,,,,,,DiplomaticFacilities,"An den Hofen in Kerpen, Germany",,german_fires_kerpen_locations,f586fab6c0b3e6dbe51caf1e4090c1de,german_fires_kerpen_locations__f586fab6c0b3e6dbe51caf1e4090c1de
an den wiesen,"An den Wiesen in Kerpen, Germany",50.8591434,6.7496592,1,,,,,,,DiplomaticFacilities,"An den Wiesen in Kerpen, Germany",,german_fires_kerpen_locations,edeff3eb414f0f7d4d1af1edb40dbffd,german_fires_kerpen_locations__edeff3eb414f0f7d4d1af1edb40dbffd
an der alten burg,"An der alten Burg in Kerpen, Germany",50.8715467,6.7054763,1,,,,,,,space,"An der alten Burg in Kerpen, Germany",,german_fires_kerpen_locations,7beefb297efce551dd37dfa4bb354862,german_fires_kerpen_locations__7beefb297efce551dd37dfa4bb354862
an der alten kreisbahn,"An der alten Kreisbahn in Kerpen, Germany",50.9016402,6.7176605,1,,,,,,,Pipeline,"An der alten Kreisbahn in Kerpen, Germany",,german_fires_kerpen_locations,7fa272cfceec3873a1f64404cdc674aa,german_fires_kerpen_locations__7fa272cfceec3873a1f64404cdc674aa
an der brennerei,"An der Brennerei in Kerpen, Germany",50.8615162,6.5755147,1,,,,,,,Shipping,"An der Brennerei in Kerpen, Germany",,german_fires_kerpen_locations,3916460bf4a3957ba40fbe64c9c25b2c,german_fires_kerpen_locations__3916460bf4a3957ba40fbe64c9c25b2c
an der feuerwehr,"An der Feuerwehr in Kerpen, Germany",50.8507991,6.7721207,1,,,,,,,Consulates,"An der Feuerwehr in Kerpen, Germany",,german_fires_kerpen_locations,d85cf982472df1d42cffeff8b6c2faae,german_fires_kerpen_locations__d85cf982472df1d42cffeff8b6c2faae
an der kleemaar,"An der Kleemaar in Kerpen, Germany",50.9097664,6.6660116,1,,,,,,,DiplomaticFacilities,"An der Kleemaar in Kerpen, Germany",,german_fires_kerpen_locations,58e797f33dd35e0bab35e84933d7657f,german_fires_kerpen_locations__58e797f33dd35e0bab35e84933d7657f
an der leimaar,"An der Leimaar in Kerpen, Germany",50.8722752,6.6870527,1,,,,,,,Wells,"An der Leimaar in Kerpen, Germany",,german_fires_kerpen_locations,983363b9bb98e2583670c26308795a48,german_fires_kerpen_locations__983363b9bb98e2583670c26308795a48
