german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,.3,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
am bahnhof,"Am Bahnhof in Schwerin, Germany",53.6625339,11.3036361,1,,,,,,,Refinery,"Am Bahnhof in Schwerin, Germany",,german_fires_schwerin_locations,79e41b7d8661ca7cb30d30bfd242d956,german_fires_schwerin_locations__79e41b7d8661ca7cb30d30bfd242d956
am bollwall,"Am Bollwall in Schwerin, Germany",53.5536629,11.5034433,1,,,,,,,ForeignMinistry,"Am Bollwall in Schwerin, Germany",,german_fires_schwerin_locations,ca5412140e11b22e4cc10ad855330f34,german_fires_schwerin_locations__ca5412140e11b22e4cc10ad855330f34
am consrader berg,"Am Consrader Berg in Schwerin, Germany",53.5747528,11.4686458,1,,,,,,,CompanyKeyword,"Am Consrader Berg in Schwerin, Germany",,german_fires_schwerin_locations,ebabc2d14ad625c192dd1f7287452635,german_fires_schwerin_locations__ebabc2d14ad625c192dd1f7287452635
am damm,"Am Damm in Schwerin, Germany",53.6627287,11.3588738,1,,,,,,,Exec,"Am Damm in Schwerin, Germany",,german_fires_schwerin_locations,161d58a3dd4024750be00d944d00bb46,german_fires_schwerin_locations__161d58a3dd4024750be00d944d00bb46
am dom,"Am Dom in Schwerin, Germany",53.6293403,11.4144965,1,,,,,,,AAEntity,"Am Dom in Schwerin, Germany",,german_fires_schwerin_locations,a14b1c572edf3a5f58eba01df3731632,german_fires_schwerin_locations__a14b1c572edf3a5f58eba01df3731632
am dorfteich,"Am Dorfteich in Schwerin, Germany",53.6247045,11.4182424,1,,,,,,,Keyphrase,"Am Dorfteich in Schwerin, Germany",,german_fires_schwerin_locations,4a166998c3991c4e391de9fc8c0a7d4a,german_fires_schwerin_locations__4a166998c3991c4e391de9fc8c0a7d4a
am erlenbruch,"Am Erlenbruch in Schwerin, Germany",53.6100458,11.3884248,1,,,,,,,AAEntity,"Am Erlenbruch in Schwerin, Germany",,german_fires_schwerin_locations,d5927f5c27393154267d703abf6986f0,german_fires_schwerin_locations__d5927f5c27393154267d703abf6986f0
am fasanenhof,"Am Fasanenhof in Schwerin, Germany",53.6087138,11.3681601,1,,,,,,,IndustryTerm,"Am Fasanenhof in Schwerin, Germany",,german_fires_schwerin_locations,24deb6e9ce03612cf138c60648e9be60,german_fires_schwerin_locations__24deb6e9ce03612cf138c60648e9be60
am friedensberg,"Am Friedensberg in Schwerin, Germany",53.6501114,11.4096247,1,,,,,,,Consulates,"Am Friedensberg in Schwerin, Germany",,german_fires_schwerin_locations,fb55a0d41e8c2e3f5505582949c29eda,german_fires_schwerin_locations__fb55a0d41e8c2e3f5505582949c29eda
am fuchsberg,"Am Fuchsberg in Schwerin, Germany",53.6379415,11.3713949,1,,,,,,,News,"Am Fuchsberg in Schwerin, Germany",,german_fires_schwerin_locations,6d4dcfdc2493f451ec7e1829ed005155,german_fires_schwerin_locations__6d4dcfdc2493f451ec7e1829ed005155
am grunen tal,"Am Grunen Tal in Schwerin, Germany",53.6006751,11.4426081,1,,,,,,,DiplomaticFacilities,"Am Grunen Tal in Schwerin, Germany",,german_fires_schwerin_locations,9b5b06c94c8e842e71ef24c10aac3bf5,german_fires_schwerin_locations__9b5b06c94c8e842e71ef24c10aac3bf5
am guckberg,"Am Guckberg in Schwerin, Germany",53.6247045,11.4182424,1,,,,,,,Legislator,"Am Guckberg in Schwerin, Germany",,german_fires_schwerin_locations,641934224df5abd16bee40f29c18cbcd,german_fires_schwerin_locations__641934224df5abd16bee40f29c18cbcd
am gustrower tor,"Am Gustrower Tor in Schwerin, Germany",53.6397222,11.4266786,1,,,,,,,ForeignMinistry,"Am Gustrower Tor in Schwerin, Germany",,german_fires_schwerin_locations,7e5568da6c684d16af7895ee288a18b7,german_fires_schwerin_locations__7e5568da6c684d16af7895ee288a18b7
am hang,"Am Hang in Schwerin, Germany",53.5990484,11.4542095,1,,,,,,,Consulates,"Am Hang in Schwerin, Germany",,german_fires_schwerin_locations,aedfe88a4074f8bfab621cfe2d15ba98,german_fires_schwerin_locations__aedfe88a4074f8bfab621cfe2d15ba98
am heidberg,"Am Heidberg in Schwerin, Germany",53.6147873,11.3847527,1,,,,,,,AAEntity,"Am Heidberg in Schwerin, Germany",,german_fires_schwerin_locations,2fe463ae0c43e5cdfda493d16ca3ca1c,german_fires_schwerin_locations__2fe463ae0c43e5cdfda493d16ca3ca1c
am heideberg,"Am Heideberg in Schwerin, Germany",53.87778,11.28472,1,,,,,,,Keyphrase,"Am Heideberg in Schwerin, Germany",,german_fires_schwerin_locations,97bd8c2b123212a32e822c826eb07bb8,german_fires_schwerin_locations__97bd8c2b123212a32e822c826eb07bb8
am heidensee,"Am Heidensee in Schwerin, Germany",53.637797,11.4321747,1,,,,,,,Refinery,"Am Heidensee in Schwerin, Germany",,german_fires_schwerin_locations,f8c2b795dc3011d31d94a0c533ac7a56,german_fires_schwerin_locations__f8c2b795dc3011d31d94a0c533ac7a56
am hexenberg,"Am Hexenberg in Schwerin, Germany",53.6067796,11.4378325,1,,,,,,,Wells,"Am Hexenberg in Schwerin, Germany",,german_fires_schwerin_locations,d1727ac36af5df2ee0178d906fb47475,german_fires_schwerin_locations__d1727ac36af5df2ee0178d906fb47475
am immenhorst,"Am Immenhorst in Schwerin, Germany",53.6247045,11.4182424,1,,,,,,,Media,"Am Immenhorst in Schwerin, Germany",,german_fires_schwerin_locations,c975774ba615ee640e0d303b1d25f104,german_fires_schwerin_locations__c975774ba615ee640e0d303b1d25f104
am immensoll,"Am Immensoll in Schwerin, Germany",53.6338385,11.3690206,1,,,,,,,Person,"Am Immensoll in Schwerin, Germany",,german_fires_schwerin_locations,4071634e7975b92733e663215d3c00a9,german_fires_schwerin_locations__4071634e7975b92733e663215d3c00a9
am kaspelwerder,"Am Kaspelwerder in Schwerin, Germany",53.6093757,11.3890208,1,,,,,,,Keyphrase,"Am Kaspelwerder in Schwerin, Germany",,german_fires_schwerin_locations,277ec1a2fa17c0211055bc279b5fdc07,german_fires_schwerin_locations__277ec1a2fa17c0211055bc279b5fdc07
am kegel,"Am Kegel in Schwerin, Germany",53.5641768,11.3554522,1,,,,,,,Keyphrase,"Am Kegel in Schwerin, Germany",,german_fires_schwerin_locations,0d2d20cc1d5c66c2c6ea8a9ac804e629,german_fires_schwerin_locations__0d2d20cc1d5c66c2c6ea8a9ac804e629
am kleinen soll,"Am Kleinen Soll in Schwerin, Germany",53.638422,11.3692425,1,,,,,,,space,"Am Kleinen Soll in Schwerin, Germany",,german_fires_schwerin_locations,8664a27bcb9e94c88de2c5f0aaaace87,german_fires_schwerin_locations__8664a27bcb9e94c88de2c5f0aaaace87
am kornfeld,"Am Kornfeld in Schwerin, Germany",53.5936751,11.5342864,1,,,,,,,ForeignMinistry,"Am Kornfeld in Schwerin, Germany",,german_fires_schwerin_locations,ad5b6e82207417a3b4de176bd5726769,german_fires_schwerin_locations__ad5b6e82207417a3b4de176bd5726769
am krebsbach,"Am Krebsbach in Schwerin, Germany",53.5923608,11.4118317,1,,,,,,,Refinery,"Am Krebsbach in Schwerin, Germany",,german_fires_schwerin_locations,e2ac23accbb6717b20c52b35765be386,german_fires_schwerin_locations__e2ac23accbb6717b20c52b35765be386
am kreuzweg,"Am Kreuzweg in Schwerin, Germany",53.6085127,11.4215808,1,,,,,,,Person,"Am Kreuzweg in Schwerin, Germany",,german_fires_schwerin_locations,855e574edaa318e1d054c5b533442c76,german_fires_schwerin_locations__855e574edaa318e1d054c5b533442c76
am krugberg,"Am Krugberg in Schwerin, Germany",53.629627,11.4144941,1,,,,,,,Shipping,"Am Krugberg in Schwerin, Germany",,german_fires_schwerin_locations,69c3b18cc53237320171b81142547f39,german_fires_schwerin_locations__69c3b18cc53237320171b81142547f39
am leuschenberg,"Am Leuschenberg in Schwerin, Germany",53.6347176,11.3666115,1,,,,,,,Pipeline,"Am Leuschenberg in Schwerin, Germany",,german_fires_schwerin_locations,1cb6eed00c3f6044aa8a9c19a9236e68,german_fires_schwerin_locations__1cb6eed00c3f6044aa8a9c19a9236e68
am margaretenhof,"Am Margaretenhof in Schwerin, Germany",53.6619185,11.3584376,1,,,,,,,Shipping,"Am Margaretenhof in Schwerin, Germany",,german_fires_schwerin_locations,8b80dac7852b5156d7746e6dccc0e5c1,german_fires_schwerin_locations__8b80dac7852b5156d7746e6dccc0e5c1
am markt,"Am Markt in Schwerin, Germany",53.6289759,11.414612,1,,,,,,,Shipping,"Am Markt in Schwerin, Germany",,german_fires_schwerin_locations,1a379c751b5c0f35a7ed3ecc11055698,german_fires_schwerin_locations__1a379c751b5c0f35a7ed3ecc11055698
am muhlenberg,"Am Muhlenberg in Schwerin, Germany",53.6464074,11.35554,1,,,,,,,Wells,"Am Muhlenberg in Schwerin, Germany",,german_fires_schwerin_locations,b100fef526d6089bc520919a2963a468,german_fires_schwerin_locations__b100fef526d6089bc520919a2963a468
am neumuhler see,"Am Neumuhler See in Schwerin, Germany",53.6457011,11.3551621,1,,,,,,,ForeignMinistry,"Am Neumuhler See in Schwerin, Germany",,german_fires_schwerin_locations,fd9b251df773b74f4c1c82e83b653077,german_fires_schwerin_locations__fd9b251df773b74f4c1c82e83b653077
am packhof,"Am Packhof in Schwerin, Germany",53.6329612,11.4081004,1,,,,,,,Legislator,"Am Packhof in Schwerin, Germany",,german_fires_schwerin_locations,55f244c3befe903b969a1ffd080141a1,german_fires_schwerin_locations__55f244c3befe903b969a1ffd080141a1
am paradies,"Am Paradies in Schwerin, Germany",53.6355022,11.4012499,1,,,,,,,News,"Am Paradies in Schwerin, Germany",,german_fires_schwerin_locations,682fb1e64244523dcec662d3a1ef42e1,german_fires_schwerin_locations__682fb1e64244523dcec662d3a1ef42e1
am park,"Am Park in Schwerin, Germany",53.6370353,11.4197948,1,,,,,,,ForeignMinister,"Am Park in Schwerin, Germany",,german_fires_schwerin_locations,efd3d03e5486a66fc6ebeacf1b954591,german_fires_schwerin_locations__efd3d03e5486a66fc6ebeacf1b954591
am perlberg,"Am Perlberg in Schwerin, Germany",53.6247045,11.4182424,1,,,,,,,Consulates,"Am Perlberg in Schwerin, Germany",,german_fires_schwerin_locations,5e7296cfd3b751d8ec0597d29831ac23,german_fires_schwerin_locations__5e7296cfd3b751d8ec0597d29831ac23
am pusserkrug,"Am Pusserkrug in Schwerin, Germany",53.6118613,11.4188932,1,,,,,,,Organization,"Am Pusserkrug in Schwerin, Germany",,german_fires_schwerin_locations,56559e4573d91c95ee5bc0192cfb219b,german_fires_schwerin_locations__56559e4573d91c95ee5bc0192cfb219b
am radelsberg,"Am Radelsberg in Schwerin, Germany",53.5491173,11.5097139,1,,,,,,,FTO,"Am Radelsberg in Schwerin, Germany",,german_fires_schwerin_locations,5081a3cd7c55cb51e1cf55b8121cff8a,german_fires_schwerin_locations__5081a3cd7c55cb51e1cf55b8121cff8a
am see,"Am See in Schwerin, Germany",53.5997553,11.4740501,1,,,,,,,FTO,"Am See in Schwerin, Germany",,german_fires_schwerin_locations,be9e6909280d1692fcfef7cd5f90b65f,german_fires_schwerin_locations__be9e6909280d1692fcfef7cd5f90b65f
am silbernen hang,"Am Silbernen Hang in Schwerin, Germany",53.5988232,11.4836025,1,,,,,,,Exec,"Am Silbernen Hang in Schwerin, Germany",,german_fires_schwerin_locations,5828951aa8280d9eadea9c60d01ef5b6,german_fires_schwerin_locations__5828951aa8280d9eadea9c60d01ef5b6
am sportplatz,"Am Sportplatz in Schwerin, Germany",53.6358593,11.3874019,1,,,,,,,Exec,"Am Sportplatz in Schwerin, Germany",,german_fires_schwerin_locations,01f0154604a1a2ce56ffdff7da055b37,german_fires_schwerin_locations__01f0154604a1a2ce56ffdff7da055b37
am stiegel,"Am Stiegel in Schwerin, Germany",53.629627,11.4144941,1,,,,,,,Exec,"Am Stiegel in Schwerin, Germany",,german_fires_schwerin_locations,822fa0c623de99ea7ab600956bb9809d,german_fires_schwerin_locations__822fa0c623de99ea7ab600956bb9809d
am storkanal,"Am Storkanal in Schwerin, Germany",53.4877164,11.5755719,1,,,,,,,ForeignMinistry,"Am Storkanal in Schwerin, Germany",,german_fires_schwerin_locations,e26d7083af623c4116c207026e79955b,german_fires_schwerin_locations__e26d7083af623c4116c207026e79955b
am stortal,"Am Stortal in Schwerin, Germany",53.5977158,11.4796306,1,,,,,,,Legislator,"Am Stortal in Schwerin, Germany",,german_fires_schwerin_locations,7db180a0c994153ac7ff1e001e78999a,german_fires_schwerin_locations__7db180a0c994153ac7ff1e001e78999a
am strand,"Am Strand in Schwerin, Germany",53.6055347,11.4607718,1,,,,,,,ForeignMinister,"Am Strand in Schwerin, Germany",,german_fires_schwerin_locations,a538fb58fde859e3e377cc71ae732f34,german_fires_schwerin_locations__a538fb58fde859e3e377cc71ae732f34
am tannenberg,"Am Tannenberg in Schwerin, Germany",53.6247045,11.4182424,1,,,,,,,Organization,"Am Tannenberg in Schwerin, Germany",,german_fires_schwerin_locations,15d7d2033727af079dbd3920868a9964,german_fires_schwerin_locations__15d7d2033727af079dbd3920868a9964
am tannenhof,"Am Tannenhof in Schwerin, Germany",53.6133859,11.431706,1,,,,,,,DiplomaticFacilities,"Am Tannenhof in Schwerin, Germany",,german_fires_schwerin_locations,49bcb4250978c16612d4907edfb0003f,german_fires_schwerin_locations__49bcb4250978c16612d4907edfb0003f
am tannenkamp,"Am Tannenkamp in Schwerin, Germany",53.6571666,11.3250477,1,,,,,,,News,"Am Tannenkamp in Schwerin, Germany",,german_fires_schwerin_locations,f38465d3738d5373f8934d33c6dad701,german_fires_schwerin_locations__f38465d3738d5373f8934d33c6dad701
am teich,"Am Teich in Schwerin, Germany",53.5814628,11.3954994,1,,,,,,,Pipeline,"Am Teich in Schwerin, Germany",,german_fires_schwerin_locations,db337183750a18e10c76e32da5c33e80,german_fires_schwerin_locations__db337183750a18e10c76e32da5c33e80
