german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,.3,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
schonaich,"Schonaich in Boblingen, Germany",48.6607936,9.0618082,2,,,,,,,Organization,"Schonaich in Boblingen, Germany",,german_fires_boblingen_locations,885e57edddc66673ea8fd33c7637cd50,german_fires_boblingen_locations__885e57edddc66673ea8fd33c7637cd50
steinenbronn,"Steinenbronn in Boblingen, Germany",48.662203,9.1228244,2,,,,,,,space,"Steinenbronn in Boblingen, Germany",,german_fires_boblingen_locations,7bfe1ea984cd6eeaf1fc6922159ae087,german_fires_boblingen_locations__7bfe1ea984cd6eeaf1fc6922159ae087
waldenbruch,"Waldenbruch in Boblingen, Germany",48.6408189,9.138027,2,,,,,,,Shipping,"Waldenbruch in Boblingen, Germany",,german_fires_boblingen_locations,922fe0733195a17fd834410b92e95f14,german_fires_boblingen_locations__922fe0733195a17fd834410b92e95f14
weil im schonbruch,"Weil im Schonbruch in Boblingen, Germany",48.6215194,9.0517708,2,,,,,,,Pipeline,"Weil im Schonbruch in Boblingen, Germany",,german_fires_boblingen_locations,b27c7a1817eddff6103babb9bff48b47,german_fires_boblingen_locations__b27c7a1817eddff6103babb9bff48b47
tannenberg,"Tannenberg in Boblingen, Germany",48.677042,9.031354,2,,,,,,,LegislativeCommittee,"Tannenberg in Boblingen, Germany",,german_fires_boblingen_locations,77474db61549593f14989d8941c97104,german_fires_boblingen_locations__77474db61549593f14989d8941c97104
panzerkaserne,"Panzerkaserne in Boblingen, Germany",48.686067,9.0457937,2,,,,,,,Exec,"Panzerkaserne in Boblingen, Germany",,german_fires_boblingen_locations,61d0a3f0c54e90a2729789dfc7efa950,german_fires_boblingen_locations__61d0a3f0c54e90a2729789dfc7efa950
achalmstrasse,"Achalmstrasse in Boblingen, Germany",48.6821064,9.0249682,1,,,,,,,space,"Achalmstrasse in Boblingen, Germany",,german_fires_boblingen_locations,6f526190b76e8c79ca75fa826913e79c,german_fires_boblingen_locations__6f526190b76e8c79ca75fa826913e79c
adalbert-stifter-weg,"Adalbert-Stifter-Weg in Boblingen, Germany",48.686114,9.0271738,1,,,,,,,Diplomat,"Adalbert-Stifter-Weg in Boblingen, Germany",,german_fires_boblingen_locations,00b380f3e0e454211b1892e7628b82d6,german_fires_boblingen_locations__00b380f3e0e454211b1892e7628b82d6
adlerstrasse,"Adlerstrasse in Boblingen, Germany",48.6800975,9.0328549,1,,,,,,,Media,"Adlerstrasse in Boblingen, Germany",,german_fires_boblingen_locations,33b9166d25ecd7de4cd8cd531f860256,german_fires_boblingen_locations__33b9166d25ecd7de4cd8cd531f860256
ahornweg,"Ahornweg in Boblingen, Germany",48.6783533,9.0047053,1,,,,,,,IndustryTerm,"Ahornweg in Boblingen, Germany",,german_fires_boblingen_locations,245cc9883993d16e311c2afb625c47cf,german_fires_boblingen_locations__245cc9883993d16e311c2afb625c47cf
aidlinger strasse,"Aidlinger Strasse in Boblingen, Germany",48.69117,8.9464233,1,,,,,,,Exec,"Aidlinger Strasse in Boblingen, Germany",,german_fires_boblingen_locations,aa7180518ab34ed51b72ccf0cb4ed716,german_fires_boblingen_locations__aa7180518ab34ed51b72ccf0cb4ed716
albert-schweitzer-strasse,"Albert-Schweitzer-Strasse in Boblingen, Germany",48.6945996,8.9588539,1,,,,,,,Pipeline,"Albert-Schweitzer-Strasse in Boblingen, Germany",,german_fires_boblingen_locations,ae5dc414f4ae577539ac0e78f10fb106,german_fires_boblingen_locations__ae5dc414f4ae577539ac0e78f10fb106
albrecht-berblinger-weg,"Albrecht-Berblinger-Weg in Boblingen, Germany",48.6872951,8.998468,1,,,,,,,CompanyKeyword,"Albrecht-Berblinger-Weg in Boblingen, Germany",,german_fires_boblingen_locations,9a56f46b74e7f9625ee11ddf5ddd86c3,german_fires_boblingen_locations__9a56f46b74e7f9625ee11ddf5ddd86c3
albrecht-durer-weg,"Albrecht-Durer-Weg in Boblingen, Germany",48.8081901,8.9337704,1,,,,,,,Media,"Albrecht-Durer-Weg in Boblingen, Germany",,german_fires_boblingen_locations,b8806ce5187bee3292fa80bad5f618b5,german_fires_boblingen_locations__b8806ce5187bee3292fa80bad5f618b5
alexander-soldenhoff-strasse,"Alexander-Soldenhoff-Strasse in Boblingen, Germany",48.6903285,9.0037418,1,,,,,,,Person,"Alexander-Soldenhoff-Strasse in Boblingen, Germany",,german_fires_boblingen_locations,630bbb32199fd533cd667130784d83f9,german_fires_boblingen_locations__630bbb32199fd533cd667130784d83f9
alice-haarburger-hof,"Alice-Haarburger-Hof in Boblingen, Germany",48.6662213,9.0013845,1,,,,,,,Pipeline,"Alice-Haarburger-Hof in Boblingen, Germany",,german_fires_boblingen_locations,b226d572a899805c47297d9c1c0b0214,german_fires_boblingen_locations__b226d572a899805c47297d9c1c0b0214
alice-haarburger-weg,"Alice-Haarburger-Weg in Boblingen, Germany",48.666279,9.0019221,1,,,,,,,Keyphrase,"Alice-Haarburger-Weg in Boblingen, Germany",,german_fires_boblingen_locations,3ddf7da987a056cabed8bc87be469c07,german_fires_boblingen_locations__3ddf7da987a056cabed8bc87be469c07
alpirsbacher strasse,"Alpirsbacher Strasse in Boblingen, Germany",48.6734374,9.0072316,1,,,,,,,Shipping,"Alpirsbacher Strasse in Boblingen, Germany",,german_fires_boblingen_locations,b29a6223fc19320e5593721c70c0fa98,german_fires_boblingen_locations__b29a6223fc19320e5593721c70c0fa98
altensteiger strasse,"Altensteiger Strasse in Boblingen, Germany",48.6725588,9.0091116,1,,,,,,,DiplomaticFacilities,"Altensteiger Strasse in Boblingen, Germany",,german_fires_boblingen_locations,a86e927b009092024e5643f4f772bc17,german_fires_boblingen_locations__a86e927b009092024e5643f4f772bc17
altinger strasse,"Altinger Strasse in Boblingen, Germany",48.6921166,9.0261171,1,,,,,,,Exec,"Altinger Strasse in Boblingen, Germany",,german_fires_boblingen_locations,56e7d609143910d0111fddab44304085,german_fires_boblingen_locations__56e7d609143910d0111fddab44304085
altvaterstrasse,"Altvaterstrasse in Boblingen, Germany",48.6821701,9.0307521,1,,,,,,,IndustryTerm,"Altvaterstrasse in Boblingen, Germany",,german_fires_boblingen_locations,47f71d57ed78a839dc1bf165a3b4e587,german_fires_boblingen_locations__47f71d57ed78a839dc1bf165a3b4e587
am bach,"Am Bach in Boblingen, Germany",48.6922387,8.9514623,1,,,,,,,CompanyKeyword,"Am Bach in Boblingen, Germany",,german_fires_boblingen_locations,59d3bece5879c12611c47816463350ab,german_fires_boblingen_locations__59d3bece5879c12611c47816463350ab
am hexenbuckel,"Am Hexenbuckel in Boblingen, Germany",48.6953487,9.0274216,1,,,,,,,Refinery,"Am Hexenbuckel in Boblingen, Germany",,german_fires_boblingen_locations,710766d5ad0e7f6944662f51bcc59a00,german_fires_boblingen_locations__710766d5ad0e7f6944662f51bcc59a00
am kappele,"Am Kappele in Boblingen, Germany",48.6860153,9.0183864,1,,,,,,,Organization,"Am Kappele in Boblingen, Germany",,german_fires_boblingen_locations,4b5f3557832a1dc4ed1b2a3f496fd22c,german_fires_boblingen_locations__4b5f3557832a1dc4ed1b2a3f496fd22c
am stadtgarten,"Am Stadtgarten in Boblingen, Germany",48.6774657,9.0169856,1,,,,,,,Exec,"Am Stadtgarten in Boblingen, Germany",,german_fires_boblingen_locations,9ab745d75bd70869b56de19335695fb2,german_fires_boblingen_locations__9ab745d75bd70869b56de19335695fb2
am steinbruch,"Am Steinbruch in Boblingen, Germany",48.6942083,8.9505156,1,,,,,,,IndustryTerm,"Am Steinbruch in Boblingen, Germany",,german_fires_boblingen_locations,65bf88cbb6b022cdb5a2f74061079ba6,german_fires_boblingen_locations__65bf88cbb6b022cdb5a2f74061079ba6
amselweg,"Amselweg in Boblingen, Germany",48.6778797,9.036891,1,,,,,,,Media,"Amselweg in Boblingen, Germany",,german_fires_boblingen_locations,7a8f2760520c5ee86fdadcbfb401707d,german_fires_boblingen_locations__7a8f2760520c5ee86fdadcbfb401707d
amsterdamer strasse,"Amsterdamer Strasse in Boblingen, Germany",48.6739645,8.9968742,1,,,,,,,Refinery,"Amsterdamer Strasse in Boblingen, Germany",,german_fires_boblingen_locations,754ae2ee0c68275b6c76e3a9d5fca8df,german_fires_boblingen_locations__754ae2ee0c68275b6c76e3a9d5fca8df
anemonenstrasse,"Anemonenstrasse in Boblingen, Germany",48.6885359,8.9526733,1,,,,,,,Refinery,"Anemonenstrasse in Boblingen, Germany",,german_fires_boblingen_locations,4816e8f965b7edb6c24b3927218294d0,german_fires_boblingen_locations__4816e8f965b7edb6c24b3927218294d0
annette-v.-droste-hulshoff-weg,"Annette-v.-Droste-Hulshoff-Weg in Boblingen, Germany",48.6676598,9.0036048,1,,,,,,,Pipeline,"Annette-v.-Droste-Hulshoff-Weg in Boblingen, Germany",,german_fires_boblingen_locations,e4c02af7e675b10ca77e5afaaad3a9c0,german_fires_boblingen_locations__e4c02af7e675b10ca77e5afaaad3a9c0
annette-von-droste-hulshoff-weg,"Annette-von-Droste-Hulshoff-Weg in Boblingen, Germany",48.6676598,9.0036048,1,,,,,,,LegislativeCommittee,"Annette-von-Droste-Hulshoff-Weg in Boblingen, Germany",,german_fires_boblingen_locations,a95d9fc9e956a0ca551f77ac4e31b329,german_fires_boblingen_locations__a95d9fc9e956a0ca551f77ac4e31b329
apothekergassle,"Apothekergassle in Boblingen, Germany",48.6813312,9.0088299,1,,,,,,,Exec,"Apothekergassle in Boblingen, Germany",,german_fires_boblingen_locations,a8a0f30d874a6039fa383146bcbe8517,german_fires_boblingen_locations__a8a0f30d874a6039fa383146bcbe8517
arndtstrasse,"Arndtstrasse in Boblingen, Germany",48.693132,9.0187096,1,,,,,,,Person,"Arndtstrasse in Boblingen, Germany",,german_fires_boblingen_locations,21a2fea2b2b25a5489bb195c025d5200,german_fires_boblingen_locations__21a2fea2b2b25a5489bb195c025d5200
arnimstrasse,"Arnimstrasse in Boblingen, Germany",48.6862735,9.022162,1,,,,,,,Refinery,"Arnimstrasse in Boblingen, Germany",,german_fires_boblingen_locations,ce682347415edd636f6aa34532e174bf,german_fires_boblingen_locations__ce682347415edd636f6aa34532e174bf
asternstrasse,"Asternstrasse in Boblingen, Germany",48.6896091,8.9483882,1,,,,,,,CompanyKeyword,"Asternstrasse in Boblingen, Germany",,german_fires_boblingen_locations,117194534a23806ef02c133f481d32ed,german_fires_boblingen_locations__117194534a23806ef02c133f481d32ed
astrid-lindgren-strasse,"Astrid-Lindgren-Strasse in Boblingen, Germany",48.6665878,9.0038452,1,,,,,,,Legislator,"Astrid-Lindgren-Strasse in Boblingen, Germany",,german_fires_boblingen_locations,df233660be196002847f6d261186d6b8,german_fires_boblingen_locations__df233660be196002847f6d261186d6b8
august-borsig-strasse,"August-Borsig-Strasse in Boblingen, Germany",48.674333,9.0157307,1,,,,,,,ForeignMinister,"August-Borsig-Strasse in Boblingen, Germany",,german_fires_boblingen_locations,7d731f7703fe61729e225b3b7ce37c06,german_fires_boblingen_locations__7d731f7703fe61729e225b3b7ce37c06
auguste-piccard-weg,"Auguste-Piccard-Weg in Boblingen, Germany",48.6863573,8.9974321,1,,,,,,,FTO,"Auguste-Piccard-Weg in Boblingen, Germany",,german_fires_boblingen_locations,275699a82521a0e57ed85de0f8f28916,german_fires_boblingen_locations__275699a82521a0e57ed85de0f8f28916
austrasse,"Austrasse in Boblingen, Germany",48.6850857,9.0049567,1,,,,,,,DiplomaticFacilities,"Austrasse in Boblingen, Germany",,german_fires_boblingen_locations,4ed366b386e522ccd786aae12dc7e51f,german_fires_boblingen_locations__4ed366b386e522ccd786aae12dc7e51f
bahnhofspassage,"Bahnhofspassage in Boblingen, Germany",48.6886681,9.0025945,1,,,,,,,ForeignMinister,"Bahnhofspassage in Boblingen, Germany",,german_fires_boblingen_locations,c36110eac241e6fc13e33e1857eca0d3,german_fires_boblingen_locations__c36110eac241e6fc13e33e1857eca0d3
bahnhofstrasse,"Bahnhofstrasse in Boblingen, Germany",48.6862214,9.0078456,1,,,,,,,AAEntity,"Bahnhofstrasse in Boblingen, Germany",,german_fires_boblingen_locations,4484053c652c4cb2e9f0cc195ca2bd3d,german_fires_boblingen_locations__4484053c652c4cb2e9f0cc195ca2bd3d
baiersbronner strasse,"Baiersbronner Strasse in Boblingen, Germany",48.6729097,9.009952,1,,,,,,,LegislativeCommittee,"Baiersbronner Strasse in Boblingen, Germany",,german_fires_boblingen_locations,6a7c8510f7d32c87a79b1c7105ad465e,german_fires_boblingen_locations__6a7c8510f7d32c87a79b1c7105ad465e
bebenhauser strasse,"Bebenhauser Strasse in Boblingen, Germany",48.6791674,9.004528,1,,,,,,,Legislator,"Bebenhauser Strasse in Boblingen, Germany",,german_fires_boblingen_locations,5e5c8d0c2cce3d003d8d38a127f11f70,german_fires_boblingen_locations__5e5c8d0c2cce3d003d8d38a127f11f70
beethovenstrasse,"Beethovenstrasse in Boblingen, Germany",48.6868296,9.0317939,1,,,,,,,Person,"Beethovenstrasse in Boblingen, Germany",,german_fires_boblingen_locations,fb35027fb980f2df764db6b30493a0f2,german_fires_boblingen_locations__fb35027fb980f2df764db6b30493a0f2
begonienstrasse,"Begonienstrasse in Boblingen, Germany",48.692193,8.9456735,1,,,,,,,space,"Begonienstrasse in Boblingen, Germany",,german_fires_boblingen_locations,7852ec4d1a699720030fa06f5dcb1910,german_fires_boblingen_locations__7852ec4d1a699720030fa06f5dcb1910
belchenstrasse,"Belchenstrasse in Boblingen, Germany",48.6845216,9.031794,1,,,,,,,space,"Belchenstrasse in Boblingen, Germany",,german_fires_boblingen_locations,4233ed228038fdcc6f68d2710e289516,german_fires_boblingen_locations__4233ed228038fdcc6f68d2710e289516
bergamastrasse,"Bergamastrasse in Boblingen, Germany",48.6760707,8.9968603,1,,,,,,,News,"Bergamastrasse in Boblingen, Germany",,german_fires_boblingen_locations,cb13c4e820ae26d8e27f3ee50ee323b3,german_fires_boblingen_locations__cb13c4e820ae26d8e27f3ee50ee323b3
berggasse,"Berggasse in Boblingen, Germany",48.6944233,8.9492518,1,,,,,,,AAEntity,"Berggasse in Boblingen, Germany",,german_fires_boblingen_locations,e40d4d3c11dd7846d3e26c36b4b6c73a,german_fires_boblingen_locations__e40d4d3c11dd7846d3e26c36b4b6c73a
berliner strasse,"Berliner Strasse in Boblingen, Germany",48.6816211,9.0056248,1,,,,,,,space,"Berliner Strasse in Boblingen, Germany",,german_fires_boblingen_locations,5753ec852c3695571a0dd8bb76373ee0,german_fires_boblingen_locations__5753ec852c3695571a0dd8bb76373ee0
bertha-benz-weg,"Bertha-Benz-Weg in Boblingen, Germany",48.6778523,9.017908,1,,,,,,,Legislator,"Bertha-Benz-Weg in Boblingen, Germany",,german_fires_boblingen_locations,d75a84491639c718f4f551b1031b05fd,german_fires_boblingen_locations__d75a84491639c718f4f551b1031b05fd
birkenweg,"Birkenweg in Boblingen, Germany",48.6754629,9.0006564,1,,,,,,,Exec,"Birkenweg in Boblingen, Germany",,german_fires_boblingen_locations,1d4f92caaf58b720b4f8ce86ca4c04dc,german_fires_boblingen_locations__1d4f92caaf58b720b4f8ce86ca4c04dc
bismarckstrasse,"Bismarckstrasse in Boblingen, Germany",48.6426095,8.8964012,1,,,,,,,Exec,"Bismarckstrasse in Boblingen, Germany",,german_fires_boblingen_locations,3da461b4d35e8628a04d35595546ea99,german_fires_boblingen_locations__3da461b4d35e8628a04d35595546ea99
bollengassle,"Bollengassle in Boblingen, Germany",48.6921028,8.9490006,1,,,,,,,IndustryTerm,"Bollengassle in Boblingen, Germany",,german_fires_boblingen_locations,a9a31629a95d2df800c44d65ad8b538b,german_fires_boblingen_locations__a9a31629a95d2df800c44d65ad8b538b
bonifatiusplatz,"Bonifatiusplatz in Boblingen, Germany",48.6867471,9.0134798,1,,,,,,,Exec,"Bonifatiusplatz in Boblingen, Germany",,german_fires_boblingen_locations,0bdbe6ada61a3f9e947e648f3216ca68,german_fires_boblingen_locations__0bdbe6ada61a3f9e947e648f3216ca68
boslerstrasse,"Boslerstrasse in Boblingen, Germany",48.6813964,9.0231639,1,,,,,,,Exec,"Boslerstrasse in Boblingen, Germany",,german_fires_boblingen_locations,e1536fcdd88f47c639ab92b587ab496d,german_fires_boblingen_locations__e1536fcdd88f47c639ab92b587ab496d
brahmsweg,"Brahmsweg in Boblingen, Germany",48.6884832,9.0310819,1,,,,,,,Keyphrase,"Brahmsweg in Boblingen, Germany",,german_fires_boblingen_locations,85e6c95fab449a10e3c037e8dc080df7,german_fires_boblingen_locations__85e6c95fab449a10e3c037e8dc080df7
breisacher strasse,"Breisacher Strasse in Boblingen, Germany",48.6702397,9.0017471,1,,,,,,,Organization,"Breisacher Strasse in Boblingen, Germany",,german_fires_boblingen_locations,e1cd6e2d6075551b8720c3e18a4f29ba,german_fires_boblingen_locations__e1cd6e2d6075551b8720c3e18a4f29ba
breite gasse,"Breite Gasse in Boblingen, Germany",48.6846559,9.014925,1,,,,,,,Person,"Breite Gasse in Boblingen, Germany",,german_fires_boblingen_locations,0516e3f42783dc08113032cd9aa59a98,german_fires_boblingen_locations__0516e3f42783dc08113032cd9aa59a98
breitensteiner strasse,"Breitensteiner Strasse in Boblingen, Germany",48.6754867,9.0199015,1,,,,,,,Person,"Breitensteiner Strasse in Boblingen, Germany",,german_fires_boblingen_locations,579d7f43a641d0ccd65a150966cb4965,german_fires_boblingen_locations__579d7f43a641d0ccd65a150966cb4965
breslauer strasse,"Breslauer Strasse in Boblingen, Germany",48.6801216,9.0035178,1,,,,,,,News,"Breslauer Strasse in Boblingen, Germany",,german_fires_boblingen_locations,57102957abb84c14929de2ce13bd17d0,german_fires_boblingen_locations__57102957abb84c14929de2ce13bd17d0
brombergstrasse,"Brombergstrasse in Boblingen, Germany",48.6817778,9.0270436,1,,,,,,,Media,"Brombergstrasse in Boblingen, Germany",,german_fires_boblingen_locations,085821ca467b3934890bff769f5a7f0f,german_fires_boblingen_locations__085821ca467b3934890bff769f5a7f0f
bromenlandweg,"Bromenlandweg in Boblingen, Germany",48.6953004,8.9569163,1,,,,,,,ForeignMinister,"Bromenlandweg in Boblingen, Germany",,german_fires_boblingen_locations,14e7d2e1951280c8bf2efe94af187a5b,german_fires_boblingen_locations__14e7d2e1951280c8bf2efe94af187a5b
brucknerstrasse,"Brucknerstrasse in Boblingen, Germany",48.6879953,9.0328414,1,,,,,,,Consulates,"Brucknerstrasse in Boblingen, Germany",,german_fires_boblingen_locations,03afa380bb791061f16c9af1fb000874,german_fires_boblingen_locations__03afa380bb791061f16c9af1fb000874
brunnenstrasse,"Brunnenstrasse in Boblingen, Germany",48.6803155,9.0179699,1,,,,,,,ForeignMinistry,"Brunnenstrasse in Boblingen, Germany",,german_fires_boblingen_locations,d18d520bc765398eef9f4c8502a58beb,german_fires_boblingen_locations__d18d520bc765398eef9f4c8502a58beb
bruhlstrasse,"Bruhlstrasse in Boblingen, Germany",48.6802884,9.0090447,1,,,,,,,Media,"Bruhlstrasse in Boblingen, Germany",,german_fires_boblingen_locations,b637df207776ce566c104a54570f55ff,german_fires_boblingen_locations__b637df207776ce566c104a54570f55ff
bugheim boulevard,"Bugheim Boulevard in Boblingen, Germany",48.6881572,9.0413624,1,,,,,,,Person,"Bugheim Boulevard in Boblingen, Germany",,german_fires_boblingen_locations,adb0af188dd5d7a71d0ebc21682711d8,german_fires_boblingen_locations__adb0af188dd5d7a71d0ebc21682711d8
bundschuhstrasse,"Bundschuhstrasse in Boblingen, Germany",48.6676391,9.007583,1,,,,,,,DiplomaticFacilities,"Bundschuhstrasse in Boblingen, Germany",,german_fires_boblingen_locations,2dec58343dc33a7eb872f7d320d0d551,german_fires_boblingen_locations__2dec58343dc33a7eb872f7d320d0d551
bunsenstrasse,"Bunsenstrasse in Boblingen, Germany",48.6911072,9.028327,1,,,,,,,space,"Bunsenstrasse in Boblingen, Germany",,german_fires_boblingen_locations,e9ac5b90e811e71379d831507c419df0,german_fires_boblingen_locations__e9ac5b90e811e71379d831507c419df0
bussardstrasse,"Bussardstrasse in Boblingen, Germany",48.680518,9.0310158,1,,,,,,,Pipeline,"Bussardstrasse in Boblingen, Germany",,german_fires_boblingen_locations,2364c939f987a43ece9de15c3ca5fb8c,german_fires_boblingen_locations__2364c939f987a43ece9de15c3ca5fb8c
bussenweg,"Bussenweg in Boblingen, Germany",48.6805677,9.0178312,1,,,,,,,Refinery,"Bussenweg in Boblingen, Germany",,german_fires_boblingen_locations,3e49d3109e25d8b9398f865b82da5cd9,german_fires_boblingen_locations__3e49d3109e25d8b9398f865b82da5cd9
boblinger strasse,"Boblinger Strasse in Boblingen, Germany",48.6883244,8.9693104,1,,,,,,,Exec,"Boblinger Strasse in Boblingen, Germany",,german_fires_boblingen_locations,a8d274cfbe5d082850a19c1808939190,german_fires_boblingen_locations__a8d274cfbe5d082850a19c1808939190
buhler strasse,"Buhler Strasse in Boblingen, Germany",48.6682642,8.9987239,1,,,,,,,AAEntity,"Buhler Strasse in Boblingen, Germany",,german_fires_boblingen_locations,7d6a52688ce472ae22ee6551d2daaa2b,german_fires_boblingen_locations__7d6a52688ce472ae22ee6551d2daaa2b
calmbacher strasse,"Calmbacher Strasse in Boblingen, Germany",48.6693966,8.9963904,1,,,,,,,space,"Calmbacher Strasse in Boblingen, Germany",,german_fires_boblingen_locations,98543c454b4a8cb562246792215f94fb,german_fires_boblingen_locations__98543c454b4a8cb562246792215f94fb
calwer strasse,"Calwer Strasse in Boblingen, Germany",48.6862558,8.9955643,1,,,,,,,Wells,"Calwer Strasse in Boblingen, Germany",,german_fires_boblingen_locations,8345f1827f7e79dd51e931f1ec338219,german_fires_boblingen_locations__8345f1827f7e79dd51e931f1ec338219
casino drive,"Casino Drive in Boblingen, Germany",48.6882646,9.0427606,1,,,,,,,Shipping,"Casino Drive in Boblingen, Germany",,german_fires_boblingen_locations,d54d1050c32a9c0fee3fdb553533febd,german_fires_boblingen_locations__d54d1050c32a9c0fee3fdb553533febd
charles-lindbergh-strasse,"Charles-Lindbergh-Strasse in Boblingen, Germany",48.6897698,9.0037682,1,,,,,,,Organization,"Charles-Lindbergh-Strasse in Boblingen, Germany",,german_fires_boblingen_locations,eb6709fd323fbf97b9d8b743fa773c6b,german_fires_boblingen_locations__eb6709fd323fbf97b9d8b743fa773c6b
charlottenstrasse,"Charlottenstrasse in Boblingen, Germany",48.6889463,9.0098285,1,,,,,,,space,"Charlottenstrasse in Boblingen, Germany",,german_fires_boblingen_locations,9eb373d46853e349c8cad8b57cb5dab8,german_fires_boblingen_locations__9eb373d46853e349c8cad8b57cb5dab8
dahlienstrasse,"Dahlienstrasse in Boblingen, Germany",48.6873423,8.9502436,1,,,,,,,CompanyKeyword,"Dahlienstrasse in Boblingen, Germany",,german_fires_boblingen_locations,c79e4cc53cc0d1d16ae462828e115d00,german_fires_boblingen_locations__c79e4cc53cc0d1d16ae462828e115d00
daimlerweg,"Daimlerweg in Boblingen, Germany",48.6905059,9.0239568,1,,,,,,,CompanyKeyword,"Daimlerweg in Boblingen, Germany",,german_fires_boblingen_locations,b0c5647a2de78a4d7f4bae91a51e449c,german_fires_boblingen_locations__b0c5647a2de78a4d7f4bae91a51e449c
danziger strasse,"Danziger Strasse in Boblingen, Germany",48.6791496,8.9995401,1,,,,,,,FTO,"Danziger Strasse in Boblingen, Germany",,german_fires_boblingen_locations,76cb97380d4748261a78d3f6d99904bb,german_fires_boblingen_locations__76cb97380d4748261a78d3f6d99904bb
deufringer strasse,"Deufringer Strasse in Boblingen, Germany",48.6930054,8.9473741,1,,,,,,,LegislativeCommittee,"Deufringer Strasse in Boblingen, Germany",,german_fires_boblingen_locations,c7604a762c12e1e278e3e308debd8762,german_fires_boblingen_locations__c7604a762c12e1e278e3e308debd8762
diezenhaldenweg,"Diezenhaldenweg in Boblingen, Germany",48.67437,9.0100206,1,,,,,,,IndustryTerm,"Diezenhaldenweg in Boblingen, Germany",,german_fires_boblingen_locations,a519cc51ccf97109186c654ae477045d,german_fires_boblingen_locations__a519cc51ccf97109186c654ae477045d
dornierstrasse,"Dornierstrasse in Boblingen, Germany",48.6837795,8.9790661,1,,,,,,,AAEntity,"Dornierstrasse in Boblingen, Germany",,german_fires_boblingen_locations,d90336a4745f51bfc0f661946a6de470,german_fires_boblingen_locations__d90336a4745f51bfc0f661946a6de470
dr.-richard-bonz-strasse,"Dr.-Richard-Bonz-Strasse in Boblingen, Germany",48.685444,9.0071606,1,,,,,,,Shipping,"Dr.-Richard-Bonz-Strasse in Boblingen, Germany",,german_fires_boblingen_locations,4e05ea8c45caac9de9b0f700d118e4d2,german_fires_boblingen_locations__4e05ea8c45caac9de9b0f700d118e4d2
